date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,28.303333333232676,27.999999999900062,27.999999999892374,28.974999999892756,27.999999999892374,28.999999999892378,26.99999999990775,29.92499999987814,25.99999999990775,29.999999999892374,25.99999999990775,29.999999999892374,24.999999999923126,30.999999999877,24.99999999990775,30.999999999892378,23.999999999923123,31.999999999877,23.99999999990775,31.999999999892374,23.99999999990775,32.999999999877005,22.999999999923126,32.999999999892374,22.99999999990775,33.999999999877,21.999999999923123,33.999999999892374,21.99999999990775,34.999999999877,20.999999999923126,35.62499999988277,19.99999999993696,36.999999999877005,19.999999999923123,37.99999999986163,18.949999999923897,38.999999999877,16.999999999923126,40.99999999986163,14.9999999999385,42.26249999986162
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
