date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,14.0033333332123,13.999999999849084,13.999999999849084,13.999999999879266,12.999999999879268,13.999999999879266,12.999999999879268,14.999999999849084,12.999999999879268,14.999999999849084,12.999999999879268,14.999999999879268,12.649999999889824,15.999999999849084,11.999999999879268,15.999999999849084,11.999999999879268,15.999999999849084,10.99999999990945,15.999999999879268,10.99999999990945,15.999999999879268,10.999999999887567,16.999999999849084,10.999999999879266,16.999999999879268,9.99999999990945,17.674999999858876,9.99999999990945,17.999999999879268,8.999999999939634,18.999999999849084,8.99999999990945,18.999999999879268,7.999999999939634,19.999999999849084,7.99999999990945,20.999999999850594,6.99999999990945,22.52499999984906,5.999999999931711,23.262499999849073
2016-02-29,14.099999999849587,13.999999999849084,13.999999999849084,13.999999999849084,12.999999999879268,13.999999999849084,12.999999999849084,14.999999999849084,12.999999999849084,14.999999999849084,12.124999999875495,14.999999999849084,11.999999999849084,15.9999999998189,11.999999999849084,15.999999999849084,10.999999999879266,16.999999999818904,10.999999999879266,16.999999999818904,10.999999999879266,16.999999999826446,9.999999999879266,16.999999999849084,9.999999999879266,17.9999999998189,9.999999999879266,17.9999999998189,9.849999999853612,18.9999999998189,8.999999999879268,18.9999999998189,8.999999999879268,19.9999999998189,7.99999999990945,19.9999999998189,6.99999999990945,20.9999999998189,6.474999999895114,23.999999999758536,5.99999999990945,24.999999999736275
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
