,year,mmwr_week,Reporting Area,Malaria cummulative for 2004,Malaria cummulative for 2003,Meningococcal Disease cummulative for 2004,Meningococcal Disease cummulative for 2003,Pertussis cummulative for 2004,Pertussis cummulative for 2003,"Rabies, Animal cummulative for 2004","Rabies, Animal cummulative for 2003",Rocky Mountain Spotted Fever cummulative for 2004,Rocky Mountain Spotted Fever cummulative for 2003
27,2004,7,N.Y. City,6,15,5,8,0,0,0,1,1,1
28,2004,7,N.J.,0,3,3,3,18,14,0,21,0,4
29,2004,7,Pa.,6,8,15,13,48,28,29,31,3,1
30,2004,7,E.N. CENTRAL,12,13,35,34,120,63,1,4,0,1
31,2004,7,Ohio,4,3,20,11,71,44,1,0,0,1
32,2004,7,Ind.,0,0,2,4,1,0,0,2,0,0
33,2004,7,Ill.,0,7,1,6,0,0,0,0,0,0
34,2004,7,Mich.,5,2,10,9,13,6,0,2,0,0
35,2004,7,Wis.,3,1,2,4,35,13,0,0,0,0
36,2004,7,W.N. CENTRAL,8,4,11,12,44,21,37,62,1,1
37,2004,7,Minn.,4,2,1,1,3,0,7,3,0,0
38,2004,7,Iowa,1,2,2,4,6,4,8,5,0,1
39,2004,7,Mo.,2,0,3,6,28,11,2,0,1,0
40,2004,7,N. Dak.,0,0,0,0,1,0,7,8,0,0
41,2004,7,S. Dak.,0,0,1,0,0,1,0,6,0,0
42,2004,7,Nebr.,0,0,0,0,0,0,0,5,0,0
43,2004,7,Kans.,1,0,4,1,6,5,13,35,0,0
44,2004,7,S. ATLANTIC,46,113,49,130,47,168,128,369,48,39
45,2004,7,Del.,0,0,0,4,2,0,1,0,0,0
46,2004,7,Md.,14,12,4,4,13,12,13,36,3,5
47,2004,7,D.C.,1,0,0,0,1,0,0,0,0,0
48,2004,7,Va.,3,1,2,3,7,1,0,44,0,0
49,2004,7,W. Va.,0,1,3,0,0,0,9,7,0,0
50,2004,7,N.C.,1,4,5,4,11,27,68,66,43,16
51,2004,7,S.C.,1,0,1,4,2,0,7,15,0,0
52,2004,7,Ga.,6,3,10,4,0,14,30,36,2,0
53,2004,7,Fla.,20,92,24,107,11,114,0,165,0,18
54,2004,7,E.S. CENTRAL,1,4,13,12,16,19,9,14,4,1
55,2004,7,Ky.,0,1,2,1,1,3,2,3,0,0
56,2004,7,Tenn.,0,1,4,3,11,7,5,10,1,1
57,2004,7,Ala.,1,2,2,3,1,7,2,1,1,0
58,2004,7,Miss.,0,0,5,5,3,2,0,0,2,0
59,2004,7,W.S. CENTRAL,4,14,25,32,2,0,12,10,0,2
60,2004,7,Ark.,1,0,3,1,1,0,4,0,0,0
61,2004,7,La.,2,1,7,11,1,0,0,0,0,0
62,2004,7,Okla.,1,0,1,3,0,0,8,10,0,0
63,2004,7,Tex.,0,13,14,17,0,0,0,0,0,2
64,2004,7,MOUNTAIN,4,5,13,9,73,115,12,11,0,0
65,2004,7,Mont.,0,0,1,0,4,0,0,1,0,0
66,2004,7,Idaho,0,1,1,0,13,4,0,0,0,0
67,2004,7,Wyo.,0,0,1,0,2,0,0,0,0,0
68,2004,7,Colo.,1,3,4,1,40,49,0,0,0,0
69,2004,7,N. Mex.,1,0,1,1,1,12,0,0,0,0
70,2004,7,Ariz.,0,1,4,4,6,36,12,10,0,0
71,2004,7,Utah,1,0,1,0,7,9,0,0,0,0
72,2004,7,Nev.,1,0,0,3,0,5,0,0,0,0
73,2004,7,PACIFIC,16,28,64,45,50,263,7,13,1,0
74,2004,7,Wash.,2,4,3,2,32,15,0,0,0,0
75,2004,7,Oreg.,1,5,11,10,17,35,0,0,0,0
76,2004,7,Calif.,13,19,48,32,0,212,7,12,1,0
77,2004,7,Alaska,0,0,0,0,1,0,0,1,0,0
78,2004,7,Hawaii,0,0,2,1,0,1,0,0,0,0
79,2004,7,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,7,P.R.,0,0,0,1,0,0,10,6,N,N
81,2004,7,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,7,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,7,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,8,UNITED STATES,136,233,282,355,"1,009",936,387,686,64,52
18,2004,8,NEW ENGLAND,10,7,7,13,301,106,34,59,4,0
19,2004,8,Maine,0,1,0,1,0,0,2,4,0,0
20,2004,8,N.H.,0,2,0,0,6,4,4,4,0,0
21,2004,8,Vt.,0,0,1,0,10,17,3,4,0,0
22,2004,8,Mass.,6,4,6,10,283,84,14,23,4,0
23,2004,8,R.I.,1,0,0,0,0,0,0,1,0,0
24,2004,8,Conn.,3,0,0,2,2,1,11,23,0,0
25,2004,8,MID. ATLANTIC,18,33,35,31,271,91,73,99,5,6
26,2004,8,Upstate N.Y.,4,5,9,3,196,36,44,37,0,0
27,2004,8,N.Y. City,7,17,7,8,0,0,0,1,1,1
28,2004,8,N.J.,0,3,3,3,18,15,0,24,0,4
29,2004,8,Pa.,7,8,16,17,57,40,29,37,4,1
30,2004,8,E.N. CENTRAL,11,17,37,40,136,76,1,4,0,1
31,2004,8,Ohio,3,5,20,15,82,52,1,0,0,1
32,2004,8,Ind.,0,0,3,4,1,3,0,2,0,0
33,2004,8,Ill.,0,8,1,8,0,0,0,0,0,0
34,2004,8,Mich.,5,3,11,9,17,6,0,2,0,0
35,2004,8,Wis.,3,1,2,4,36,15,0,0,0,0
36,2004,8,W.N. CENTRAL,9,4,11,18,50,26,49,69,1,2
37,2004,8,Minn.,5,2,1,3,6,3,7,3,0,0
38,2004,8,Iowa,1,2,2,4,9,6,8,6,0,1
39,2004,8,Mo.,2,0,3,9,28,11,2,0,1,1
40,2004,8,N. Dak.,0,0,0,0,1,0,7,10,0,0
41,2004,8,S. Dak.,0,0,1,0,0,1,0,6,0,0
42,2004,8,Nebr.,0,0,0,1,0,0,11,7,0,0
43,2004,8,Kans.,1,0,4,1,6,5,14,37,0,0
44,2004,8,S. ATLANTIC,58,116,53,132,59,170,187,401,48,39
45,2004,8,Del.,0,0,1,4,2,0,1,0,0,0
46,2004,8,Md.,18,12,4,4,14,12,13,40,3,4
47,2004,8,D.C.,3,0,0,0,1,0,0,0,0,0
48,2004,8,Va.,4,3,2,3,10,1,15,49,0,1
49,2004,8,W. Va.,0,2,3,0,0,0,9,8,0,0
50,2004,8,N.C.,1,4,5,4,16,28,78,81,43,16
51,2004,8,S.C.,1,0,1,5,2,1,11,19,0,0
52,2004,8,Ga.,7,3,10,5,0,14,60,36,2,0
53,2004,8,Fla.,24,92,27,107,14,114,0,168,0,18
54,2004,8,E.S. CENTRAL,2,5,16,15,17,19,9,17,5,2
55,2004,8,Ky.,1,1,2,1,1,3,2,3,0,0
56,2004,8,Tenn.,0,2,7,3,12,7,5,12,2,1
57,2004,8,Ala.,1,2,2,4,1,7,2,2,1,0
58,2004,8,Miss.,0,0,5,7,3,2,0,0,2,1
59,2004,8,W.S. CENTRAL,4,15,28,39,4,16,14,12,0,2
60,2004,8,Ark.,1,0,5,2,2,1,5,0,0,0
61,2004,8,La.,2,1,8,12,2,1,0,0,0,0
62,2004,8,Okla.,1,0,1,3,0,2,9,12,0,0
63,2004,8,Tex.,0,14,14,22,0,12,0,0,0,2
64,2004,8,MOUNTAIN,7,5,18,12,117,135,13,12,0,0
65,2004,8,Mont.,0,0,1,0,4,0,0,1,0,0
66,2004,8,Idaho,0,1,1,0,13,7,0,0,0,0
67,2004,8,Wyo.,0,0,1,0,2,0,0,0,0,0
68,2004,8,Colo.,3,3,9,3,69,62,0,0,0,0
69,2004,8,N. Mex.,1,0,1,2,1,14,0,0,0,0
70,2004,8,Ariz.,1,1,4,4,12,36,13,11,0,0
71,2004,8,Utah,1,0,1,0,16,11,0,0,0,0
72,2004,8,Nev.,1,0,0,3,0,5,0,0,0,0
73,2004,8,PACIFIC,17,31,77,55,54,297,7,13,1,0
74,2004,8,Wash.,2,4,4,2,32,17,0,0,0,0
75,2004,8,Oreg.,1,5,16,11,21,43,0,0,0,0
76,2004,8,Calif.,14,22,54,40,0,236,7,12,1,0
77,2004,8,Alaska,0,0,1,0,1,0,0,1,0,0
78,2004,8,Hawaii,0,0,2,2,0,1,0,0,0,0
79,2004,8,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,8,P.R.,0,0,0,1,0,0,11,7,N,N
81,2004,8,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,8,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,8,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,9,UNITED STATES,151,249,315,406,"1,153","1,101",438,785,78,56
18,2004,9,NEW ENGLAND,10,7,9,15,355,118,36,69,4,0
19,2004,9,Maine,0,1,0,1,0,0,2,4,0,0
20,2004,9,N.H.,0,2,0,0,6,6,4,5,0,0
21,2004,9,Vt.,0,0,1,0,9,17,4,4,0,0
22,2004,9,Mass.,6,4,8,12,338,94,15,27,4,0
23,2004,9,R.I.,1,0,0,0,0,0,0,1,0,0
24,2004,9,Conn.,3,0,0,2,2,1,11,28,0,0
25,2004,9,MID. ATLANTIC,23,39,40,37,314,110,79,119,7,7
26,2004,9,Upstate N.Y.,7,6,12,4,225,45,50,46,1,0
27,2004,9,N.Y. City,7,21,7,10,0,0,0,1,1,2
28,2004,9,N.J.,2,4,3,5,26,18,0,28,0,4
29,2004,9,Pa.,7,8,18,18,63,47,29,44,5,1
30,2004,9,E.N. CENTRAL,11,18,37,50,147,85,3,4,0,1
31,2004,9,Ohio,3,5,18,18,86,55,2,0,0,1
32,2004,9,Ind.,0,0,3,4,6,4,1,2,0,0
33,2004,9,Ill.,0,8,1,11,0,0,0,0,0,0
34,2004,9,Mich.,5,3,13,11,19,9,0,2,0,0
35,2004,9,Wis.,3,2,2,6,36,17,0,0,0,0
36,2004,9,W.N. CENTRAL,10,4,15,18,55,62,62,74,2,2
37,2004,9,Minn.,6,2,3,3,8,19,7,5,0,0
38,2004,9,Iowa,1,2,3,4,9,25,8,7,0,1
39,2004,9,Mo.,2,0,4,9,31,12,2,0,2,1
40,2004,9,N. Dak.,0,0,0,0,1,0,9,12,0,0
41,2004,9,S. Dak.,0,0,1,0,0,1,10,6,0,0
42,2004,9,Nebr.,0,0,0,1,0,0,12,7,0,0
43,2004,9,Kans.,1,0,4,1,6,5,14,37,0,0
44,2004,9,S. ATLANTIC,66,119,58,142,63,167,210,456,57,42
45,2004,9,Del.,0,0,1,4,2,0,1,0,0,0
46,2004,9,Md.,19,16,4,5,20,13,13,48,3,4
47,2004,9,D.C.,3,0,0,0,1,0,0,0,0,0
48,2004,9,Va.,4,3,2,5,10,1,15,66,0,1
49,2004,9,W. Va.,0,2,3,1,0,0,11,9,0,0
50,2004,9,N.C.,3,4,7,5,16,34,90,96,52,18
51,2004,9,S.C.,1,0,1,5,2,1,16,23,0,0
52,2004,9,Ga.,10,2,10,10,0,4,64,46,2,1
53,2004,9,Fla.,26,92,30,107,12,114,0,168,0,18
54,2004,9,E.S. CENTRAL,3,5,15,19,19,21,9,20,7,2
55,2004,9,Ky.,1,1,2,1,2,3,2,3,0,0
56,2004,9,Tenn.,0,2,7,3,12,8,5,15,2,1
57,2004,9,Ala.,1,2,2,4,1,8,2,2,1,0
58,2004,9,Miss.,1,0,4,11,4,2,0,0,4,1
59,2004,9,W.S. CENTRAL,4,16,32,43,4,25,18,14,0,2
60,2004,9,Ark.,1,1,5,2,2,1,7,0,0,0
61,2004,9,La.,2,1,9,14,2,4,0,0,0,0
62,2004,9,Okla.,1,0,1,3,0,2,11,14,0,0
63,2004,9,Tex.,0,14,17,24,0,18,0,0,0,2
64,2004,9,MOUNTAIN,7,5,22,13,124,146,13,12,0,0
65,2004,9,Mont.,0,0,1,0,4,0,0,1,0,0
66,2004,9,Idaho,0,1,3,0,13,7,0,0,0,0
67,2004,9,Wyo.,0,0,2,0,2,0,0,0,0,0
68,2004,9,Colo.,3,3,9,4,69,71,0,0,0,0
69,2004,9,N. Mex.,1,0,1,2,3,16,0,0,0,0
70,2004,9,Ariz.,1,1,5,4,16,36,13,11,0,0
71,2004,9,Utah,1,0,1,0,17,11,0,0,0,0
72,2004,9,Nev.,1,0,0,3,0,5,0,0,0,0
73,2004,9,PACIFIC,17,36,87,69,72,367,8,17,1,0
74,2004,9,Wash.,2,4,5,6,49,28,0,0,0,0
75,2004,9,Oreg.,1,5,16,15,22,45,0,0,0,0
76,2004,9,Calif.,14,27,62,45,0,293,8,16,1,0
77,2004,9,Alaska,0,0,1,0,1,0,0,1,0,0
78,2004,9,Hawaii,0,0,3,3,0,1,0,0,0,0
79,2004,9,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,9,P.R.,0,0,0,1,0,0,11,8,N,N
81,2004,9,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,9,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,9,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,10,UNITED STATES,171,254,359,453,"1,355","1,231",548,876,86,67
18,2004,10,NEW ENGLAND,12,7,13,17,402,126,54,77,4,0
19,2004,10,Maine,0,1,0,1,0,0,10,6,0,0
20,2004,10,N.H.,0,2,2,1,7,7,4,5,0,0
21,2004,10,Vt.,1,0,1,0,10,17,4,6,0,0
22,2004,10,Mass.,7,4,10,13,382,101,18,29,4,0
23,2004,10,R.I.,1,0,0,0,0,0,0,1,0,0
24,2004,10,Conn.,3,0,0,2,3,1,18,30,0,0
25,2004,10,MID. ATLANTIC,29,41,45,40,386,125,87,137,7,9
26,2004,10,Upstate N.Y.,7,7,12,5,276,47,58,46,1,0
27,2004,10,N.Y. City,12,22,9,10,0,0,0,1,1,4
28,2004,10,N.J.,3,4,5,6,31,21,0,33,0,4
29,2004,10,Pa.,7,8,19,19,79,57,29,57,5,1
30,2004,10,E.N. CENTRAL,14,18,43,56,156,89,3,4,2,1
31,2004,10,Ohio,3,5,18,19,90,56,2,0,2,1
32,2004,10,Ind.,0,0,6,6,7,4,1,2,0,0
33,2004,10,Ill.,1,8,1,11,0,0,0,0,0,0
34,2004,10,Mich.,5,3,15,12,22,10,0,2,0,0
35,2004,10,Wis.,5,2,3,8,37,19,0,0,0,0
36,2004,10,W.N. CENTRAL,11,4,17,22,64,73,69,81,2,2
37,2004,10,Minn.,6,2,3,4,14,27,9,5,0,0
38,2004,10,Iowa,1,2,3,5,10,28,9,9,0,1
39,2004,10,Mo.,3,0,5,11,33,12,2,0,2,1
40,2004,10,N. Dak.,0,0,0,0,1,0,11,12,0,0
41,2004,10,S. Dak.,0,0,1,0,0,1,10,7,0,0
42,2004,10,Nebr.,0,0,1,1,0,0,12,9,0,0
43,2004,10,Kans.,1,0,4,1,6,5,16,39,0,0
44,2004,10,S. ATLANTIC,69,120,66,148,72,173,276,499,61,51
45,2004,10,Del.,0,0,1,6,2,1,1,0,0,0
46,2004,10,Md.,19,16,4,6,22,14,50,57,2,4
47,2004,10,D.C.,4,0,0,0,1,0,0,0,0,0
48,2004,10,Va.,4,3,2,6,16,1,15,76,0,1
49,2004,10,W. Va.,0,2,3,1,0,1,13,10,0,0
50,2004,10,N.C.,3,4,7,5,16,36,106,104,56,27
51,2004,10,S.C.,3,0,5,6,3,2,16,25,0,0
52,2004,10,Ga.,10,3,10,11,0,4,64,57,2,1
53,2004,10,Fla.,26,92,34,107,12,114,11,170,1,18
54,2004,10,E.S. CENTRAL,4,5,16,21,20,21,11,28,8,2
55,2004,10,Ky.,1,1,3,2,2,3,2,4,0,0
56,2004,10,Tenn.,1,2,7,3,13,8,7,19,2,1
57,2004,10,Ala.,1,2,2,5,1,8,2,5,1,0
58,2004,10,Miss.,1,0,4,11,4,2,0,0,5,1
59,2004,10,W.S. CENTRAL,5,16,35,51,18,28,26,18,0,2
60,2004,10,Ark.,1,1,5,2,2,2,8,0,0,0
61,2004,10,La.,2,1,9,19,2,4,0,0,0,0
62,2004,10,Okla.,1,0,1,3,0,2,18,18,0,0
63,2004,10,Tex.,1,14,20,27,14,20,0,0,0,2
64,2004,10,MOUNTAIN,8,6,23,15,150,193,14,12,0,0
65,2004,10,Mont.,0,0,1,0,4,0,1,1,0,0
66,2004,10,Idaho,0,1,2,0,13,7,0,0,0,0
67,2004,10,Wyo.,0,0,2,0,2,28,0,0,0,0
68,2004,10,Colo.,3,4,10,4,79,77,0,0,0,0
69,2004,10,N. Mex.,1,0,2,2,8,16,0,0,0,0
70,2004,10,Ariz.,2,1,5,6,27,44,13,11,0,0
71,2004,10,Utah,1,0,1,0,17,16,0,0,0,0
72,2004,10,Nev.,1,0,0,3,0,5,0,0,0,0
73,2004,10,PACIFIC,19,37,101,83,87,403,8,20,2,0
74,2004,10,Wash.,2,4,7,8,60,29,0,0,0,0
75,2004,10,Oreg.,1,5,22,21,26,49,0,0,0,0
76,2004,10,Calif.,16,28,67,51,0,324,8,19,2,0
77,2004,10,Alaska,0,0,1,0,1,0,0,1,0,0
78,2004,10,Hawaii,0,0,4,3,0,1,0,0,0,0
79,2004,10,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,10,P.R.,0,0,0,1,1,0,14,10,N,N
81,2004,10,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,10,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,10,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,11,UNITED STATES,190,274,394,510,"1,496","1,393",617,"1,009",102,69
18,2004,11,NEW ENGLAND,13,7,13,21,443,137,73,83,4,0
19,2004,11,Maine,0,1,0,1,0,0,10,6,0,0
20,2004,11,N.H.,0,2,2,1,7,9,5,5,0,0
21,2004,11,Vt.,1,0,1,0,10,17,4,7,0,0
22,2004,11,Mass.,8,4,10,17,416,110,27,30,4,0
23,2004,11,R.I.,1,0,0,0,7,0,1,2,0,0
24,2004,11,Conn.,3,0,0,2,3,1,26,33,0,0
25,2004,11,MID. ATLANTIC,35,46,47,48,432,139,93,153,8,9
26,2004,11,Upstate N.Y.,9,7,13,7,316,56,64,47,1,0
27,2004,11,N.Y. City,16,26,9,11,0,0,0,1,1,4
28,2004,11,N.J.,3,4,6,7,35,22,0,38,1,4
29,2004,11,Pa.,7,9,19,23,81,61,29,67,5,1
30,2004,11,E.N. CENTRAL,14,22,45,70,164,97,3,4,2,1
31,2004,11,Ohio,3,5,18,19,96,56,2,0,2,1
32,2004,11,Ind.,0,0,6,12,7,6,1,2,0,0
33,2004,11,Ill.,1,10,1,16,0,0,0,0,0,0
34,2004,11,Mich.,5,5,17,14,24,10,0,2,0,0
35,2004,11,Wis.,5,2,3,9,37,25,0,0,0,0
36,2004,11,W.N. CENTRAL,13,4,19,27,72,77,75,94,2,2
37,2004,11,Minn.,6,2,5,4,14,27,9,5,0,0
38,2004,11,Iowa,1,2,3,5,10,30,9,9,0,1
39,2004,11,Mo.,3,0,5,15,36,12,2,0,2,1
40,2004,11,N. Dak.,1,0,0,0,3,0,11,14,0,0
41,2004,11,S. Dak.,1,0,1,0,1,1,10,11,0,0
42,2004,11,Nebr.,0,0,1,1,0,1,15,11,0,0
43,2004,11,Kans.,1,0,4,2,8,6,19,44,0,0
44,2004,11,S. ATLANTIC,73,124,74,151,76,206,290,563,74,53
45,2004,11,Del.,1,0,1,6,3,1,9,0,0,0
46,2004,11,Md.,22,17,4,7,23,14,50,66,4,6
47,2004,11,D.C.,4,0,0,0,1,0,0,0,0,0
48,2004,11,Va.,4,3,2,6,16,28,15,87,0,1
49,2004,11,W. Va.,0,2,3,1,0,1,13,12,0,0
50,2004,11,N.C.,3,4,9,5,17,41,120,130,66,27
51,2004,11,S.C.,3,1,6,8,3,3,16,35,0,0
52,2004,11,Ga.,9,5,10,11,0,4,64,61,2,1
53,2004,11,Fla.,27,92,39,107,13,114,3,172,2,18
54,2004,11,E.S. CENTRAL,6,5,19,23,26,23,24,35,8,2
55,2004,11,Ky.,1,1,3,2,3,3,3,4,0,0
56,2004,11,Tenn.,1,2,7,4,15,10,8,26,2,1
57,2004,11,Ala.,3,2,5,6,4,8,13,5,1,0
58,2004,11,Miss.,1,0,4,11,4,2,0,0,5,1
59,2004,11,W.S. CENTRAL,5,18,40,60,19,30,27,39,0,2
60,2004,11,Ark.,1,1,5,3,2,2,8,13,0,0
61,2004,11,La.,2,1,10,21,2,4,0,0,0,0
62,2004,11,Okla.,1,0,1,4,1,4,19,26,0,0
63,2004,11,Tex.,1,16,24,32,14,20,0,0,0,2
64,2004,11,MOUNTAIN,8,8,24,19,166,229,17,14,0,0
65,2004,11,Mont.,0,0,1,1,4,0,2,1,0,0
66,2004,11,Idaho,0,1,2,0,13,7,0,0,0,0
67,2004,11,Wyo.,0,0,2,2,2,58,0,0,0,0
68,2004,11,Colo.,3,6,11,5,87,82,0,0,0,0
69,2004,11,N. Mex.,1,0,3,2,9,17,0,0,0,0
70,2004,11,Ariz.,2,1,4,6,34,44,15,13,0,0
71,2004,11,Utah,1,0,1,0,17,16,0,0,0,0
72,2004,11,Nev.,1,0,0,3,0,5,0,0,0,0
73,2004,11,PACIFIC,23,40,113,91,98,455,15,24,4,0
74,2004,11,Wash.,2,4,7,8,71,53,0,0,0,0
75,2004,11,Oreg.,2,5,28,21,26,50,0,0,2,0
76,2004,11,Calif.,19,31,74,59,0,351,13,23,2,0
77,2004,11,Alaska,0,0,1,0,1,0,2,1,0,0
78,2004,11,Hawaii,0,0,3,3,0,1,0,0,0,0
79,2004,11,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,11,P.R.,0,0,0,2,1,0,14,10,N,N
81,2004,11,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,11,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,11,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,12,UNITED STATES,203,304,418,547,"1,660","1,516",679,"1,127",104,79
18,2004,12,NEW ENGLAND,16,8,20,22,449,141,89,91,4,0
19,2004,12,Maine,0,1,6,1,0,0,11,6,0,0
20,2004,12,N.H.,0,2,2,1,10,9,5,5,0,0
21,2004,12,Vt.,1,0,1,0,12,17,5,7,0,0
22,2004,12,Mass.,8,5,11,18,416,114,33,32,4,0
23,2004,12,R.I.,2,0,0,0,7,0,4,4,0,0
24,2004,12,Conn.,5,0,0,2,4,1,31,37,0,0
25,2004,12,MID. ATLANTIC,37,53,50,53,485,145,98,171,8,9
26,2004,12,Upstate N.Y.,10,8,13,8,356,61,69,52,1,0
27,2004,12,N.Y. City,17,31,10,11,0,0,0,1,1,4
28,2004,12,N.J.,3,4,6,8,35,22,0,43,1,4
29,2004,12,Pa.,7,10,21,26,94,62,29,75,5,1
30,2004,12,E.N. CENTRAL,14,24,50,73,201,105,3,5,2,1
31,2004,12,Ohio,3,5,21,20,106,59,2,0,2,1
32,2004,12,Ind.,0,0,6,12,11,7,1,2,0,0
33,2004,12,Ill.,1,11,1,17,0,0,0,1,0,0
34,2004,12,Mich.,5,6,19,15,29,11,0,2,0,0
35,2004,12,Wis.,5,2,3,9,55,28,0,0,0,0
36,2004,12,W.N. CENTRAL,15,6,20,35,82,79,79,111,3,2
37,2004,12,Minn.,6,4,5,8,14,27,9,5,0,0
38,2004,12,Iowa,1,2,4,5,13,30,10,15,0,1
39,2004,12,Mo.,3,0,5,17,44,12,3,0,3,1
40,2004,12,N. Dak.,1,0,0,0,3,1,11,15,0,0
41,2004,12,S. Dak.,1,0,1,0,1,1,10,14,0,0
42,2004,12,Nebr.,0,0,1,2,0,1,15,17,0,0
43,2004,12,Kans.,3,0,4,3,7,7,21,45,0,0
44,2004,12,S. ATLANTIC,75,131,78,154,94,209,313,615,75,63
45,2004,12,Del.,1,0,1,7,3,1,9,0,0,0
46,2004,12,Md.,22,19,4,7,24,16,50,76,5,6
47,2004,12,D.C.,4,1,0,0,1,0,0,0,0,0
48,2004,12,Va.,4,6,3,6,26,28,15,87,0,1
49,2004,12,W. Va.,0,2,3,1,2,1,15,15,0,0
50,2004,12,N.C.,3,5,9,6,22,42,134,152,66,34
51,2004,12,S.C.,3,1,6,8,3,3,20,38,0,2
52,2004,12,Ga.,11,5,10,12,0,4,64,73,2,2
53,2004,12,Fla.,27,92,42,107,13,114,6,174,2,18
54,2004,12,E.S. CENTRAL,7,6,21,23,26,24,28,42,8,2
55,2004,12,Ky.,1,1,3,2,3,3,4,7,0,0
56,2004,12,Tenn.,1,3,7,4,15,11,9,30,2,1
57,2004,12,Ala.,4,2,6,6,4,8,15,5,1,0
58,2004,12,Miss.,1,0,5,11,4,2,0,0,5,1
59,2004,12,W.S. CENTRAL,6,20,42,67,25,51,32,48,0,2
60,2004,12,Ark.,1,1,7,5,2,3,11,17,0,0
61,2004,12,La.,2,1,10,22,2,4,0,0,0,0
62,2004,12,Okla.,1,0,1,5,1,4,21,31,0,0
63,2004,12,Tex.,2,18,24,35,20,40,0,0,0,2
64,2004,12,MOUNTAIN,10,9,24,19,197,238,19,14,0,0
65,2004,12,Mont.,0,0,1,1,4,0,3,1,0,0
66,2004,12,Idaho,0,1,2,0,13,7,0,0,0,0
67,2004,12,Wyo.,0,0,2,2,2,59,0,0,0,0
68,2004,12,Colo.,4,7,11,5,105,85,0,0,0,0
69,2004,12,N. Mex.,1,0,3,2,9,18,0,0,0,0
70,2004,12,Ariz.,2,1,4,6,45,44,16,13,0,0
71,2004,12,Utah,2,0,1,0,19,20,0,0,0,0
72,2004,12,Nev.,1,0,0,3,0,5,0,0,0,0
73,2004,12,PACIFIC,23,47,113,101,101,524,18,30,4,0
74,2004,12,Wash.,2,5,7,8,71,54,0,0,0,0
75,2004,12,Oreg.,2,5,26,22,26,59,0,0,2,0
76,2004,12,Calif.,19,37,76,66,0,410,16,29,2,0
77,2004,12,Alaska,0,0,1,0,1,0,2,1,0,0
78,2004,12,Hawaii,0,0,3,5,3,1,0,0,0,0
79,2004,12,Guam,0,0,0,0,0,0,0,0,0,0
80,2004,12,P.R.,0,0,0,3,1,0,14,13,N,N
81,2004,12,V.I.,0,0,0,0,0,0,0,0,0,0
82,2004,12,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2004,12,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2004,13,UNITED STATES,216,315,461,589,"1,850","1,642",724,"1,280",106,80
18,2004,13,NEW ENGLAND,16,8,22,26,471,163,101,102,4,0
19,2004,13,Maine,0,1,7,2,0,0,11,8,0,0
20,2004,13,N.H.,0,2,2,1,10,10,6,5,0,0
21,2004,13,Vt.,1,0,1,0,12,18,5,8,0,0
22,2004,13,Mass.,8,5,12,20,438,122,37,35,4,0
23,2004,13,R.I.,2,0,0,0,7,0,4,6,0,0
24,2004,13,Conn.,5,0,0,3,4,13,38,40,0,0
25,2004,13,MID. ATLANTIC,43,58,58,60,531,158,101,190,9,9
26,2004,13,Upstate N.Y.,10,11,16,8,388,65,72,60,1,0
27,2004,13,N.Y. City,18,33,11,14,0,0,0,1,1,4
28,2004,13,N.J.,7,4,8,10,45,27,0,48,1,4
29,2004,13,Pa.,8,10,23,28,98,66,29,81,6,1
30,2004,13,E.N. CENTRAL,14,24,60,80,223,109,3,6,2,1
31,2004,13,Ohio,3,5,26,22,111,61,2,0,2,1
32,2004,13,Ind.,0,0,7,12,11,7,1,2,0,0
33,2004,13,Ill.,1,11,1,18,0,0,0,1,0,0
34,2004,13,Mich.,5,6,20,17,29,11,0,3,0,0
35,2004,13,Wis.,5,2,6,11,72,30,0,0,0,0
36,2004,13,W.N. CENTRAL,16,6,23,42,88,81,84,143,3,2
37,2004,13,Minn.,6,4,7,10,14,27,11,5,0,0
38,2004,13,Iowa,1,2,4,6,15,30,11,17,0,1
39,2004,13,Mo.,3,0,5,19,45,13,3,0,3,1
40,2004,13,N. Dak.,1,0,0,0,3,1,11,17,0,0
