,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2017-01-31,11.903333333333334,12.0,3.5772397697278584,11.0,12.0,11.0,12.0,11.0,12.0,11.0,13.0,11.0,13.0,10.0,13.0,10.0,13.0,10.0,14.0,10.0,14.0,10.0,14.0,9.0,14.724999999999994,9.0,15.0,9.0,15.0,8.0,16.0,8.0,16.0,8.0,17.0,7.0,17.0,6.0,18.0,5.0,19.0,4.737500000000001,21.0,estimate,2016-12-31,0
1,2017-02-28,11.976666666666667,12.0,3.4866379752022794,12.0,12.0,11.0,12.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,13.0,10.0,14.0,10.0,14.0,10.0,14.0,10.0,14.0,9.0,15.0,9.0,15.0,9.0,15.0,8.0,16.0,8.0,16.0,7.0,16.100000000000023,6.425000000000001,17.0,6.0,17.05000000000001,6.0,18.0,5.0,19.0,estimate,2016-12-31,0
2,2017-03-31,11.93,12.0,4.079285300377128,11.0,12.0,11.0,12.0,11.0,12.0,10.0,12.0,10.0,13.0,10.0,13.0,10.0,13.0,10.0,14.0,9.0,14.0,9.0,14.0,9.0,15.0,8.0,15.0,8.0,16.0,8.0,16.0,8.0,17.0,7.0,17.0,7.0,18.0,6.0,19.0,5.0,21.0,4.0,23.26249999999999,estimate,2016-12-31,0
3,2017-04-30,12.0,12.0,3.39584637097305,12.0,12.0,11.0,12.0,11.0,12.0,11.0,13.0,11.0,13.0,10.0,13.0,10.0,13.0,10.0,14.0,10.0,14.0,10.0,14.0,9.0,14.0,9.0,15.0,9.0,15.0,8.0,16.0,8.0,16.0,8.0,17.0,7.0,17.0,7.0,18.0,6.0,19.0,6.0,20.0,estimate,2016-12-31,0
4,2017-05-31,12.066666666666666,12.0,3.873702897230106,12.0,12.0,11.0,12.0,11.0,12.0,11.0,13.0,11.0,13.0,11.0,13.0,10.0,13.0,10.0,13.299999999999983,10.0,14.0,10.0,14.0,9.0,15.0,9.0,15.0,8.324999999999996,16.0,8.0,16.0,8.0,16.0,7.0,17.0,7.0,18.0,6.0,19.0,5.0,20.524999999999977,4.0,21.0,estimate,2016-12-31,0
5,2017-06-30,12.186666666666667,12.0,3.5750653883051906,12.0,12.0,12.0,12.0,11.0,13.0,11.0,13.0,11.0,13.0,10.0,13.0,10.0,14.0,10.0,14.0,10.0,14.0,10.0,15.0,9.275000000000006,15.0,9.0,15.0,9.0,15.674999999999983,8.0,16.0,8.0,16.0,8.0,17.0,7.0,17.0,7.0,19.0,6.0,19.0,5.0,20.26249999999999,estimate,2016-12-31,0
6,2017-07-31,12.293333333333333,12.0,4.078734584187813,11.0,12.0,11.0,12.0,11.0,13.0,11.0,13.0,11.0,13.0,10.0,13.0,10.0,14.0,10.0,14.0,10.0,14.775000000000006,9.75,15.0,9.0,15.0,9.0,16.0,8.324999999999996,16.0,8.0,16.0,8.0,17.0,7.900000000000002,18.0,7.0,18.0,6.0,20.0,6.0,21.524999999999977,5.0,23.26249999999999,estimate,2016-12-31,0
7,2017-08-31,12.366666666666667,12.0,4.032338618967362,12.0,12.0,11.0,12.0,11.0,13.0,11.0,13.0,11.0,13.0,10.649999999999991,13.0,10.0,14.0,10.0,14.0,10.0,14.0,10.0,15.0,9.0,15.0,9.0,15.200000000000017,9.0,16.0,9.0,16.0,8.0,17.0,8.0,17.0,7.0,18.0,7.0,19.05000000000001,6.0,23.0,4.737500000000001,23.0,estimate,2016-12-31,0
8,2017-09-30,12.506666666666666,12.0,4.037858743566807,12.0,12.0,12.0,13.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,14.0,11.0,14.0,10.0,14.0,10.0,15.0,10.0,15.0,9.0,15.0,9.0,16.0,9.0,16.0,9.0,17.0,8.0,17.0,8.0,18.0,7.0,19.0,6.0,20.0,6.0,21.0,5.0,22.26249999999999,estimate,2016-12-31,0
9,2017-10-31,12.373333333333333,12.0,3.6931585790289407,12.0,12.0,12.0,13.0,12.0,13.0,11.0,13.0,11.0,13.875,11.0,14.0,11.0,14.0,10.0,14.0,10.0,15.0,10.0,15.0,9.0,15.0,9.0,15.0,9.0,16.0,8.0,16.0,8.0,17.0,8.0,17.100000000000023,7.0,18.0,6.0,18.0,5.4750000000000005,19.0,5.0,20.0,estimate,2016-12-31,0
10,2017-11-30,12.383333333333333,12.0,4.022892961724668,12.0,12.0,12.0,13.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,14.0,10.174999999999997,14.0,10.0,14.0,10.0,14.0,10.0,15.0,9.0,15.0,9.0,15.0,9.0,15.0,8.0,16.0,8.0,16.625,7.0,18.0,7.0,19.0,6.0,20.0,5.4750000000000005,21.0,5.0,23.0,estimate,2016-12-31,0
11,2017-12-31,12.716666666666667,13.0,3.938030281398677,12.025000000000006,13.0,12.0,13.0,12.0,14.0,12.0,14.0,11.0,14.0,11.0,14.0,11.0,15.0,10.0,15.0,10.0,15.0,10.0,16.0,9.275000000000006,16.0,9.0,16.0,9.0,17.0,8.0,17.0,8.0,17.0,8.0,17.0,7.0,18.0,6.0,19.0,5.0,21.0,5.0,21.0,estimate,2016-12-31,0
12,2018-01-31,12.653333333333334,12.0,4.330009873804721,12.0,13.0,12.0,13.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,14.0,10.0,14.825000000000017,10.0,15.0,10.0,15.0,9.0,16.0,9.0,16.0,9.0,16.0,8.0,17.0,8.0,17.0,8.0,18.0,7.0,18.0,7.0,19.0,6.0,21.0,6.0,22.0,5.0,23.0,estimate,2016-12-31,0
13,2018-02-28,12.926666666666666,12.0,4.417352021876095,12.0,13.0,12.0,13.0,12.0,13.0,11.0,14.0,11.0,14.0,11.0,15.0,10.0,15.0,10.0,15.0,10.0,16.0,9.0,16.0,9.0,16.0,9.0,17.0,9.0,17.0,8.0,18.0,8.0,18.0,8.0,18.100000000000023,7.0,19.0,7.0,20.05000000000001,6.0,22.0,5.737500000000001,26.0,estimate,2016-12-31,0
