,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2014-02-28,18.15,18.0,4.5771900655665485,18.0,18.0,17.0,19.0,17.0,19.0,17.0,19.0,16.0,19.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,21.0,15.0,21.0,15.0,21.0,14.0,22.0,14.0,22.0,13.0,23.0,13.0,23.0,12.0,24.0,12.0,25.0,11.0,26.0,10.475000000000001,27.524999999999977,8.0,29.26249999999999,estimate,2014-01-31,0
1,2014-03-31,18.136666666666667,18.0,4.518781566422417,17.025000000000006,18.0,17.0,18.450000000000017,17.0,19.0,17.0,19.0,17.0,19.0,16.0,20.0,16.0,20.0,15.0,20.0,15.0,21.0,15.0,21.0,15.0,21.0,15.0,22.0,14.0,23.0,14.0,23.0,13.0,24.0,13.0,24.0,11.425,25.0,10.950000000000001,26.0,9.475000000000001,27.524999999999977,9.0,28.0,estimate,2014-01-31,0
2,2014-04-30,18.393333333333334,18.0,4.632871739797422,18.0,18.0,17.0,18.450000000000017,17.0,19.0,17.0,19.0,16.125,20.0,16.0,20.0,16.0,20.0,15.0,21.0,15.0,21.0,15.0,21.0,15.0,22.0,15.0,22.0,14.0,22.0,14.0,23.0,13.0,24.0,13.0,25.0,12.0,26.0,12.0,27.0,10.0,28.0,9.7375,30.26249999999999,estimate,2014-01-31,0
3,2014-05-31,18.87,19.0,4.7660764733512995,19.0,19.0,18.0,20.0,18.0,20.0,18.0,20.0,17.0,20.0,17.0,21.0,17.0,21.0,16.700000000000003,21.0,16.0,21.0,15.0,22.0,15.0,22.0,14.0,22.0,14.0,23.0,14.0,23.0,13.0,24.0,13.0,24.0,12.0,25.0,12.0,27.0,10.0,28.524999999999977,10.0,31.26249999999999,estimate,2014-01-31,0
4,2014-06-30,18.2,18.0,4.504178661871685,18.0,18.0,17.0,18.0,17.0,18.0,17.0,19.0,16.0,19.0,16.0,20.0,16.0,20.0,15.0,21.0,15.0,21.0,15.0,21.0,14.0,22.0,14.0,22.0,14.0,23.0,13.0,23.0,13.0,24.0,13.0,24.0,13.0,25.0,12.0,26.0,11.0,27.524999999999977,9.7375,28.26249999999999,estimate,2014-01-31,0
5,2014-07-31,18.49,18.0,4.643465578127055,18.0,18.0,18.0,19.0,17.0,19.0,17.0,19.0,17.0,20.0,16.0,20.0,16.0,21.0,16.0,21.0,16.0,21.0,15.0,22.0,15.0,22.0,14.800000000000004,22.0,14.0,22.0,14.0,23.0,13.0,23.0,13.0,24.0,12.0,25.0,12.0,27.0,11.0,28.0,9.7375,30.26249999999999,estimate,2014-01-31,0
6,2014-08-31,18.313333333333333,18.0,5.0676185810000725,18.0,18.0,18.0,18.450000000000017,17.0,19.0,17.0,19.0,17.0,19.0,16.0,20.0,16.0,20.0,15.700000000000003,21.0,15.0,21.0,15.0,21.0,14.0,22.0,14.0,22.0,14.0,23.0,13.0,24.0,13.0,24.0,12.900000000000002,25.0,11.0,26.0,10.0,27.0,9.0,28.0,9.0,30.26249999999999,estimate,2014-01-31,0
7,2014-09-30,18.216666666666665,18.0,4.788823619751778,17.0,18.0,17.0,18.0,17.0,19.0,16.0,19.0,16.0,19.0,16.0,20.0,16.0,20.0,15.0,20.0,15.0,20.0,15.0,21.0,15.0,22.0,14.0,22.0,14.0,22.0,14.0,23.0,13.375,23.625,13.0,24.0,12.0,25.57499999999999,11.950000000000001,28.0,10.475000000000001,29.0,9.7375,31.26249999999999,estimate,2014-01-31,0
8,2014-10-31,18.403333333333332,18.0,5.442984090391018,17.025000000000006,18.0,17.0,18.0,17.0,19.0,17.0,19.0,17.0,20.0,16.0,20.0,16.0,21.0,15.0,21.0,15.0,21.0,14.0,22.0,14.0,22.0,14.0,23.0,14.0,23.0,13.0,24.0,12.375,24.625,12.0,25.100000000000023,11.0,26.0,10.950000000000001,28.0,9.475000000000001,30.524999999999977,9.0,32.0,estimate,2014-01-31,0
9,2014-11-30,18.14666666666667,18.0,4.830071170690484,18.0,18.0,17.0,18.450000000000017,17.0,19.0,17.0,19.0,17.0,19.0,16.0,20.0,16.0,20.0,15.700000000000003,20.0,15.0,21.0,15.0,21.0,14.0,22.0,14.0,22.0,14.0,23.0,13.0,23.0,12.375,24.0,12.0,25.0,12.0,26.0,10.0,26.0,10.0,27.0,9.0,30.0,estimate,2014-01-31,0
10,2014-12-31,18.75,18.0,4.7612742455640555,18.0,19.0,18.0,19.0,18.0,19.0,17.60000000000001,20.0,17.0,20.0,17.0,20.0,16.0,21.0,16.0,21.0,16.0,21.0,15.0,22.0,15.0,22.0,14.800000000000004,23.0,14.0,23.0,14.0,24.0,13.0,24.0,13.0,25.0,12.0,26.0,12.0,26.0,11.0,29.0,9.7375,30.26249999999999,estimate,2014-01-31,0
11,2015-01-31,17.96,18.0,5.137416031261325,17.0,18.0,17.0,18.0,16.075000000000003,18.0,16.0,19.0,16.0,19.0,16.0,19.0,15.0,20.0,15.0,20.0,14.0,20.0,14.0,21.0,14.0,21.0,14.0,22.0,13.0,22.674999999999983,13.0,23.0,12.0,24.0,12.0,24.100000000000023,11.0,25.0,10.950000000000001,28.0,10.0,29.0,9.0,31.26249999999999,estimate,2014-01-31,0
12,2015-02-28,19.173333333333332,19.0,5.427844311368036,18.0,19.0,18.0,19.0,17.0,19.924999999999983,17.0,20.0,17.0,20.0,16.0,21.0,16.0,21.0,16.0,21.0,16.0,22.0,15.0,22.25,15.0,23.0,15.0,23.200000000000017,14.0,24.0,14.0,25.0,13.375,25.625,13.0,26.0,12.425,27.0,11.950000000000001,28.05000000000001,10.475000000000001,30.524999999999977,10.0,33.52499999999998,estimate,2014-01-31,0
13,2015-03-31,18.96,18.0,5.4421616795001,18.0,19.0,18.0,19.0,17.075000000000003,19.0,17.0,19.400000000000006,17.0,20.0,17.0,20.0,16.0,21.0,16.0,21.0,16.0,21.0,15.0,22.0,15.0,22.724999999999994,15.0,23.0,14.0,24.0,14.0,24.150000000000006,13.0,25.0,12.0,26.0,12.0,27.0,11.0,29.0,9.475000000000001,31.0,8.7375,33.0,estimate,2014-01-31,0
