,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2009-06-30,32.556666666666665,33.0,6.663442085261515,32.0,33.0,32.0,33.0,31.0,33.0,31.0,34.0,31.0,35.0,30.0,35.0,30.0,35.0,29.0,36.0,29.0,36.0,28.0,37.0,28.0,37.0,27.0,38.0,26.0,39.0,25.0,39.0,24.0,40.0,24.0,41.0,23.0,42.0,22.0,43.05000000000001,21.0,47.0,19.0,48.0,estimate,2009-05-31,0
1,2009-07-31,33.16,33.0,6.6242485533319995,32.025000000000006,33.0,32.0,33.0,32.0,34.0,31.0,34.0,31.0,35.0,30.0,35.0,30.0,36.0,29.0,36.0,29.0,36.0,29.0,37.0,28.0,37.0,28.0,38.0,27.0,38.0,26.0,39.0,26.0,41.0,25.0,42.0,24.0,44.0,24.0,46.0,22.0,49.52499999999998,20.7375,50.26249999999999,estimate,2009-05-31,0
2,2009-08-31,32.806666666666665,33.0,6.273793949753911,32.0,33.0,32.0,34.0,31.0,34.0,30.60000000000001,34.0,30.0,35.0,30.0,35.0,30.0,36.0,29.0,36.0,29.0,37.0,28.0,37.0,28.0,37.0,28.0,38.0,27.0,38.0,26.85,39.0,26.0,40.0,25.0,41.0,24.0,42.57499999999999,23.0,44.0,21.0,45.52499999999998,20.7375,48.0,estimate,2009-05-31,0
3,2009-09-30,32.60333333333333,32.0,6.755598858874689,32.0,33.0,31.0,33.0,31.0,34.0,31.0,34.0,30.0,34.875,30.0,35.0,29.0,35.0,29.0,36.0,28.0,36.0,28.0,37.0,27.0,37.724999999999994,27.0,38.0,26.0,39.0,26.0,40.0,25.0,41.0,24.0,42.0,23.0,42.0,22.0,44.0,21.0,47.0,20.0,48.52499999999998,estimate,2009-05-31,0
4,2009-10-31,31.89,31.0,6.942036654303907,31.0,32.0,30.0,32.0,30.0,33.0,30.0,33.0,29.0,34.0,29.0,34.0,29.0,35.0,28.0,35.29999999999998,28.0,36.0,27.0,36.0,27.0,37.0,26.0,38.0,25.324999999999996,38.0,25.0,39.0,24.0,40.0,23.0,41.0,22.0,42.0,21.0,44.0,19.0,46.0,18.0,50.0,estimate,2009-05-31,0
5,2009-11-30,32.18333333333333,31.0,6.468580266004899,31.0,32.0,31.0,33.0,30.0,33.0,30.0,33.0,29.0,34.0,29.0,34.0,28.0,35.0,28.0,36.0,28.0,36.0,27.0,37.0,27.0,37.0,27.0,38.0,26.0,39.0,26.0,39.0,25.0,40.0,24.0,41.10000000000002,24.0,42.0,22.0,44.0,22.0,45.0,19.0,47.0,estimate,2009-05-31,0
6,2009-12-31,31.61,31.0,6.681820291509403,31.0,31.0,30.0,32.0,30.0,32.0,29.0,33.0,29.0,33.0,28.0,34.0,28.0,34.0,28.0,35.0,27.0,35.0,27.0,36.0,26.275000000000006,36.724999999999994,26.0,37.0,26.0,38.0,25.0,38.0,24.0,39.0,24.0,40.0,23.0,40.57499999999999,22.0,43.0,21.0,46.0,19.0,49.26249999999999,estimate,2009-05-31,0
7,2010-01-31,32.28,32.0,6.958183747949899,31.0,32.0,31.0,32.45000000000002,30.0,33.0,30.0,33.0,29.0,34.0,29.0,34.0,29.0,35.0,28.0,36.0,28.0,36.0,27.0,37.0,27.0,38.0,27.0,38.0,26.0,39.0,25.0,40.0,25.0,41.0,24.0,41.0,23.0,42.0,21.950000000000003,43.05000000000001,21.0,47.0,19.475,48.787499999999966,estimate,2009-05-31,0
8,2010-02-28,32.09,32.0,6.742410572966328,32.0,32.0,31.0,32.45000000000002,31.0,33.0,30.0,33.0,30.0,34.0,29.0,34.0,29.0,34.0,29.0,35.0,28.0,35.0,28.0,36.0,27.0,37.0,26.0,37.0,26.0,38.0,25.0,39.0,24.0,40.0,23.900000000000002,41.0,23.0,42.0,22.0,44.0,20.475,46.0,18.7375,48.26249999999999,estimate,2009-05-31,0
9,2010-03-31,32.056666666666665,31.0,7.140734499067736,31.0,32.0,31.0,32.45000000000002,30.0,33.0,30.0,34.0,29.0,34.0,29.0,35.0,29.0,35.0,28.0,35.29999999999998,28.0,36.0,27.0,37.0,26.0,38.0,26.0,39.0,25.0,39.0,25.0,40.0,24.0,41.0,23.0,42.0,22.0,43.0,21.0,44.0,20.0,45.52499999999998,19.0,48.52499999999998,estimate,2009-05-31,0
