,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2018-11-30,10.216666666666667,10.0,3.287208749089293,10.0,10.0,10.0,10.0,10.0,10.924999999999983,9.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,8.0,12.0,8.0,12.0,8.0,12.0,8.0,13.0,7.0,13.0,7.0,13.0,7.0,14.0,7.0,14.0,6.0,14.100000000000023,5.425000000000001,15.0,5.0,15.0,4.0,16.0,3.7375000000000003,17.26249999999999,estimate,2018-10-31,0
1,2018-12-31,10.636666666666667,10.5,3.307737289367732,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,9.0,12.0,9.0,12.0,9.0,12.0,9.0,12.0,9.0,13.0,8.0,13.0,8.0,13.0,8.0,13.0,8.0,14.0,7.0,14.0,7.0,14.0,6.900000000000002,14.100000000000023,6.0,15.0,5.0,16.0,5.0,17.0,4.0,19.0,estimate,2018-10-31,0
2,2019-01-31,10.236666666666666,10.0,3.5159439360471896,10.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,8.0,12.0,8.0,12.0,8.0,12.0,7.0,13.0,7.0,13.0,7.0,13.0,6.0,14.0,6.0,14.0,6.0,15.0,5.425000000000001,15.0,5.0,16.05000000000001,4.0,17.524999999999977,4.0,20.0,estimate,2018-10-31,0
3,2019-02-28,10.606666666666667,10.0,3.633542485260934,10.0,10.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,9.0,12.0,9.0,12.0,9.0,12.0,8.0,12.0,8.0,13.0,8.0,13.0,8.0,13.0,7.0,13.0,7.0,14.0,7.0,14.0,6.0,15.0,6.0,16.0,5.0,17.0,4.0,19.0,4.0,21.26249999999999,estimate,2018-10-31,0
4,2019-03-31,10.28,10.0,3.4922178174164547,10.0,10.0,10.0,11.0,10.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,9.0,12.0,8.0,12.0,8.0,12.0,8.0,13.0,8.0,13.0,7.0,13.0,7.0,13.674999999999983,7.0,14.0,6.0,14.0,6.0,14.0,5.0,15.0,5.0,16.0,4.0,17.0,3.7375000000000003,19.0,estimate,2018-10-31,0
5,2019-04-30,10.996666666666666,11.0,3.4895911475145103,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,12.0,9.0,12.0,9.0,12.0,9.0,12.0,9.0,13.0,9.0,13.0,8.0,14.0,8.0,14.0,8.0,14.0,8.0,15.0,7.0,15.0,7.0,16.0,6.0,16.0,6.0,17.0,5.0,19.0,4.737500000000001,20.0,estimate,2018-10-31,0
6,2019-05-31,10.67,10.0,3.6877860412838,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,9.0,11.0,9.0,11.349999999999994,9.0,12.0,9.0,12.0,9.0,12.0,8.0,13.0,8.0,13.0,8.0,14.0,8.0,14.0,7.0,14.0,7.0,15.0,6.0,15.0,5.0,16.0,5.0,17.0,4.0,19.0,3.7375000000000003,21.0,estimate,2018-10-31,0
7,2019-06-30,10.7,10.5,3.270932077484702,10.0,11.0,10.0,11.0,10.0,11.0,9.600000000000009,11.0,9.0,12.0,9.0,12.0,9.0,12.0,9.0,12.0,9.0,12.0,8.0,13.0,8.0,13.0,8.0,14.0,8.0,14.0,7.0,14.0,7.0,15.0,7.0,15.0,6.0,15.0,6.0,17.0,5.0,17.0,4.0,18.0,estimate,2018-10-31,0
8,2019-07-31,10.576666666666666,10.0,3.442424996288585,10.0,10.0,10.0,11.0,10.0,11.0,10.0,11.0,9.0,11.0,9.0,12.0,9.0,12.0,9.0,12.0,8.0,12.0,8.0,13.0,8.0,13.0,8.0,13.0,8.0,14.0,7.0,14.0,7.0,15.0,6.900000000000002,15.0,6.0,16.0,5.0,17.0,5.0,18.0,3.7375000000000003,19.0,estimate,2018-10-31,0
9,2019-08-31,10.823333333333334,10.0,3.586315810484439,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.400000000000006,9.0,12.0,9.0,12.0,9.0,12.0,9.0,13.0,9.0,13.0,8.0,13.0,8.0,13.0,8.0,14.0,7.0,14.0,7.0,15.0,7.0,15.0,6.0,15.0,6.0,16.0,5.950000000000001,17.0,5.0,19.0,4.0,19.26249999999999,estimate,2018-10-31,0
10,2019-09-30,11.076666666666666,11.0,3.9356175934273043,11.0,11.0,10.0,11.0,10.0,11.924999999999983,10.0,12.0,10.0,12.0,9.0,12.0,9.0,13.0,9.0,13.0,8.0,13.0,8.0,13.25,8.0,14.0,8.0,14.0,7.0,14.674999999999983,7.0,15.0,7.0,15.0,6.0,16.0,6.0,17.0,5.0,18.05000000000001,5.0,19.524999999999977,4.0,21.26249999999999,estimate,2018-10-31,0
11,2019-10-31,11.026666666666667,11.0,3.773604269948844,11.0,11.0,10.0,11.0,10.0,12.0,10.0,12.0,10.0,12.0,9.649999999999991,12.0,9.0,13.0,9.0,13.0,9.0,13.0,8.0,13.0,8.0,14.0,8.0,14.0,7.0,14.0,7.0,15.0,7.0,15.0,6.0,16.0,6.0,16.57499999999999,5.0,17.05000000000001,4.0,18.524999999999977,4.0,20.0,estimate,2018-10-31,0
12,2019-11-30,10.986666666666666,11.0,3.8914822801443982,11.0,11.0,10.0,11.0,10.0,12.0,10.0,12.0,10.0,12.0,9.0,12.0,9.0,13.0,9.0,13.0,8.0,13.0,8.0,13.0,8.0,14.0,8.0,14.0,7.0,15.0,7.0,15.0,7.0,16.0,6.0,16.0,6.0,17.0,5.0,18.0,4.0,19.0,3.0,19.26249999999999,estimate,2018-10-31,0
