,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2012-12-31,17.796666666666667,17.0,4.772621425708589,17.0,18.0,17.0,18.0,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,15.0,20.0,15.0,20.0,15.0,20.0,14.75,21.0,14.0,21.0,14.0,22.0,13.0,22.0,13.0,22.0,12.375,23.0,12.0,24.0,11.0,24.0,11.0,26.0,10.0,28.0,9.7375,31.0,estimate,2012-11-30,0
1,2013-01-31,17.683333333333334,18.0,4.29626759794274,17.0,18.0,17.0,18.0,17.0,18.0,17.0,19.0,16.0,19.0,16.0,19.0,15.0,19.825000000000017,15.0,20.0,15.0,20.0,15.0,20.0,14.0,21.0,14.0,21.0,13.0,21.0,13.0,22.0,13.0,23.0,12.0,23.0,11.0,24.0,11.0,25.0,10.0,26.0,10.0,28.26249999999999,estimate,2012-11-30,0
2,2013-02-28,17.35,17.0,4.464744840222598,17.0,17.0,16.55000000000001,17.450000000000017,16.0,18.0,16.0,18.400000000000006,16.0,19.0,15.0,19.0,15.0,19.0,15.0,19.299999999999983,14.0,20.0,14.0,20.0,14.0,20.0,14.0,21.0,13.0,21.0,13.0,22.0,13.0,22.0,12.0,23.0,11.0,24.0,11.0,25.0,9.475000000000001,27.0,9.0,29.0,estimate,2012-11-30,0
3,2013-03-31,17.87,18.0,4.3653891090690395,18.0,18.0,17.0,18.0,17.0,19.0,17.0,19.0,16.0,19.0,16.0,19.349999999999994,16.0,20.0,15.0,20.0,15.0,20.0,15.0,20.0,14.0,21.0,14.0,21.0,14.0,21.0,14.0,22.0,13.0,23.0,13.0,23.0,12.0,24.0,11.0,26.0,10.0,27.0,9.0,29.0,estimate,2012-11-30,0
4,2013-04-30,17.183333333333334,17.0,4.627573555575652,17.0,17.0,17.0,18.0,16.0,18.0,16.0,18.0,16.0,19.0,15.0,19.0,15.0,19.0,15.0,19.0,14.0,20.0,14.0,20.0,14.0,20.724999999999994,13.0,21.0,13.0,21.0,12.0,22.0,12.0,22.0,12.0,23.0,11.0,24.0,10.0,25.0,8.0,26.524999999999977,7.737500000000001,29.0,estimate,2012-11-30,0
5,2013-05-31,16.973333333333333,17.0,4.558716398970546,17.0,17.0,16.0,18.0,16.0,18.0,16.0,18.0,16.0,19.0,15.0,19.0,15.0,19.0,14.700000000000003,19.299999999999983,14.0,20.0,14.0,20.0,13.0,20.0,13.0,21.0,13.0,21.0,12.0,22.0,12.0,22.0,11.0,23.0,10.0,23.0,10.0,25.0,8.475000000000001,25.524999999999977,6.737500000000001,27.26249999999999,estimate,2012-11-30,0
6,2013-06-30,16.78,17.0,4.43966614189682,16.025000000000006,17.0,16.0,17.0,16.0,18.0,16.0,18.0,15.0,18.0,15.0,18.0,15.0,19.0,14.0,19.0,14.0,19.0,14.0,20.0,13.0,20.0,13.0,20.0,13.0,21.0,12.0,21.0,12.0,22.0,11.0,23.0,10.0,23.0,10.0,24.0,9.0,25.0,7.737500000000001,27.26249999999999,estimate,2012-11-30,0
7,2013-07-31,17.0,17.0,4.512339084485776,16.0,17.0,16.0,17.0,16.0,18.0,15.0,18.0,15.0,18.0,15.0,18.349999999999994,15.0,19.0,14.0,19.0,14.0,20.0,14.0,20.0,13.0,21.0,13.0,21.0,13.0,21.0,13.0,22.0,12.0,22.0,11.0,23.0,11.0,23.0,10.0,25.0,9.0,26.0,8.7375,28.26249999999999,estimate,2012-11-30,0
8,2013-08-31,16.976666666666667,17.0,4.416007922940562,16.0,17.0,16.0,17.0,16.0,17.0,15.0,18.0,15.0,18.0,15.0,19.0,15.0,19.0,14.0,19.0,14.0,20.0,14.0,20.0,13.275000000000006,20.0,13.0,21.0,13.0,21.0,12.0,22.0,12.0,22.0,12.0,23.0,11.425,23.0,10.0,24.05000000000001,9.0,25.524999999999977,8.0,28.0,estimate,2012-11-30,0
9,2013-09-30,17.173333333333332,16.0,4.843706624936153,16.0,16.0,16.0,17.0,15.0,17.0,15.0,18.0,15.0,18.0,15.0,19.0,14.0,19.0,14.0,19.299999999999983,14.0,20.0,14.0,20.25,13.0,21.0,13.0,21.0,13.0,22.0,13.0,22.150000000000006,12.0,23.0,12.0,24.0,11.0,25.0,10.0,27.0,9.475000000000001,27.0,9.0,29.0,estimate,2012-11-30,0
