,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2020-04-30,9.773333333333333,9.0,3.4518119262404787,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0,11.0,7.2250000000000085,11.0,7.0,12.0,7.0,12.0,7.0,13.0,7.0,13.0,6.0,13.0,6.0,14.0,6.0,14.0,5.0,15.0,5.0,16.0,4.0,18.0,3.0,19.0,estimate,2020-03-31,0
1,2020-05-31,10.033333333333333,10.0,3.113068079099123,10.0,10.0,10.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,8.0,11.0,8.0,11.299999999999983,8.0,12.0,8.0,12.0,8.0,12.0,7.0,13.0,7.0,13.0,7.0,13.0,7.0,14.0,6.0,14.0,6.0,15.0,5.0,15.0,4.0,16.524999999999977,4.0,17.0,estimate,2020-03-31,0
2,2020-06-30,9.963333333333333,9.5,3.466319873743998,9.0,10.0,9.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,8.0,11.0,8.0,11.0,8.0,12.0,8.0,12.0,8.0,12.0,7.275000000000006,12.0,7.0,13.0,7.0,13.0,7.0,13.150000000000006,6.0,14.0,6.0,15.0,5.0,15.0,5.0,16.0,4.0,17.0,3.0,19.0,estimate,2020-03-31,0
3,2020-07-31,9.953333333333333,10.0,3.3218374789178626,10.0,10.0,9.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0,12.0,8.0,12.0,7.0,12.0,7.0,13.0,7.0,13.0,7.0,14.0,6.0,14.0,6.0,14.0,5.0,15.0,5.0,15.0,4.0,16.524999999999977,4.0,18.26249999999999,estimate,2020-03-31,0
4,2020-08-31,10.223333333333333,10.0,3.358230874171152,10.0,10.0,10.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,8.0,12.0,8.0,12.0,8.0,12.0,8.0,12.0,7.0,13.0,7.0,13.0,7.0,14.0,7.0,14.0,6.0,14.100000000000023,6.0,15.0,5.0,16.0,4.4750000000000005,18.0,3.4750000000000005,19.0,estimate,2020-03-31,0
5,2020-09-30,10.006666666666666,10.0,3.1770427903731147,10.0,10.0,10.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,8.0,11.0,8.0,12.0,8.0,12.0,8.0,12.0,7.0,13.0,7.0,13.0,7.0,13.0,6.375,14.0,6.0,14.0,6.0,15.0,5.0,16.0,4.0,17.0,3.0,17.26249999999999,estimate,2020-03-31,0
6,2020-10-31,10.303333333333333,10.0,3.5731236939120294,9.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,8.174999999999997,12.0,8.0,12.0,8.0,12.0,8.0,13.0,7.275000000000006,13.0,7.0,13.200000000000017,7.0,14.0,7.0,14.0,6.0,15.0,6.0,15.0,6.0,16.0,5.0,17.0,4.4750000000000005,17.524999999999977,3.0,18.0,estimate,2020-03-31,0
7,2020-11-30,10.306666666666667,10.0,3.372020754500902,10.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,8.0,12.0,8.0,12.0,8.0,12.0,8.0,13.0,8.0,13.0,8.0,13.0,7.0,13.0,7.0,14.0,7.0,14.0,7.0,14.625,6.0,15.0,6.0,15.0,5.0,16.0,5.0,17.0,4.0,18.0,estimate,2020-03-31,0
8,2020-12-31,10.353333333333333,10.0,3.4922497404569,10.0,10.0,10.0,10.0,9.0,10.924999999999983,9.0,11.0,9.0,11.0,9.0,11.0,8.0,12.0,8.0,12.0,8.0,12.0,8.0,13.0,8.0,13.0,7.0,13.0,7.0,14.0,7.0,14.0,7.0,15.0,6.0,16.0,6.0,16.0,5.0,16.0,5.0,18.0,4.0,19.0,estimate,2020-03-31,0
9,2021-01-31,10.063333333333333,10.0,3.3190423865075376,10.0,10.0,10.0,10.0,9.0,10.924999999999983,9.0,11.0,9.0,11.0,9.0,11.0,8.0,11.0,8.0,12.0,8.0,12.0,8.0,12.0,7.275000000000006,12.0,7.0,13.0,7.0,13.0,7.0,13.0,7.0,14.0,6.0,14.0,6.0,14.0,5.0,15.050000000000011,4.0,17.0,3.7375000000000003,18.26249999999999,estimate,2020-03-31,0
10,2021-02-28,10.06,9.0,3.516287948455706,9.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,8.0,11.0,8.0,11.825000000000017,8.0,12.0,8.0,12.0,8.0,12.25,7.0,13.0,7.0,13.0,7.0,13.674999999999983,6.0,14.0,6.0,14.0,6.0,15.0,5.0,15.0,5.0,16.0,4.0,17.0,3.7375000000000003,18.524999999999977,estimate,2020-03-31,0
11,2021-03-31,10.216666666666667,10.0,3.3785258637848408,10.0,10.0,10.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,8.0,12.0,8.0,12.0,8.0,12.0,7.0,12.724999999999994,7.0,13.0,7.0,13.0,7.0,14.0,6.0,14.0,6.0,15.0,5.0,15.0,5.0,16.05000000000001,5.0,17.0,4.0,18.26249999999999,estimate,2020-03-31,0
12,2021-04-30,10.426666666666666,10.0,3.768992780237246,10.0,10.0,10.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,9.0,12.0,8.0,12.0,8.0,12.775000000000006,8.0,13.0,8.0,13.0,7.0,13.0,7.0,14.0,7.0,14.0,6.0,14.0,6.0,15.0,6.0,16.0,5.0,17.0,4.0,19.0,3.7375000000000003,20.0,estimate,2020-03-31,0
13,2021-05-31,10.573333333333334,10.0,3.817486025392775,10.0,11.0,10.0,11.0,10.0,11.0,9.0,11.0,9.0,12.0,9.0,12.0,8.174999999999997,12.0,8.0,12.0,8.0,12.0,8.0,13.0,7.0,13.0,7.0,13.0,7.0,14.0,6.0,14.0,6.0,14.625,6.0,15.0,6.0,16.0,5.0,17.05000000000001,5.0,20.0,4.0,21.26249999999999,estimate,2020-03-31,0
14,2021-06-30,10.496666666666666,10.0,3.8111773067869827,10.0,10.0,10.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,8.0,12.0,8.0,12.0,8.0,13.0,8.0,13.0,7.0,14.0,7.0,14.0,7.0,14.0,6.0,15.0,6.0,16.0,5.0,16.0,5.0,17.0,4.0,19.0,4.0,20.26249999999999,estimate,2020-03-31,0
15,2021-07-31,10.273333333333333,10.0,3.917880572813783,10.0,10.0,9.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,8.0,11.0,8.0,12.0,8.0,12.0,8.0,12.0,8.0,13.0,7.0,13.0,7.0,13.0,7.0,13.674999999999983,7.0,14.0,6.0,14.0,6.0,16.0,5.425000000000001,16.0,5.0,17.05000000000001,4.0,19.524999999999977,3.0,21.26249999999999,estimate,2020-03-31,0
16,2021-08-31,10.636666666666667,10.0,3.6846407532472565,10.0,11.0,10.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,9.0,12.0,9.0,12.0,8.0,13.0,8.0,13.0,8.0,13.0,8.0,13.0,7.0,14.0,7.0,14.0,7.0,15.0,7.0,15.0,6.0,15.0,6.0,16.0,5.0,17.0,4.0,19.0,3.7375000000000003,19.26249999999999,estimate,2020-03-31,0
17,2021-09-30,10.823333333333334,11.0,3.9485134015851098,11.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,12.0,9.0,12.0,9.0,12.0,9.0,12.0,8.0,12.0,8.0,13.0,8.0,13.0,8.0,14.0,7.0,14.0,7.0,15.0,7.0,15.625,6.0,16.0,5.0,17.0,4.0,18.0,3.0,19.0,3.0,20.0,estimate,2020-03-31,0
18,2021-10-31,10.783333333333333,10.0,3.8172801374427063,10.0,11.0,10.0,11.0,10.0,11.0,9.0,11.0,9.0,12.0,9.0,12.0,9.0,12.0,9.0,12.0,8.0,13.0,8.0,13.0,8.0,14.0,8.0,14.0,7.0,14.0,7.0,15.0,7.0,15.0,6.0,15.0,6.0,17.0,5.0,18.0,5.0,19.0,4.0,20.26249999999999,estimate,2020-03-31,0
19,2021-11-30,10.85,10.5,3.871795794664964,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,9.0,11.875,9.0,12.0,9.0,12.0,9.0,12.0,8.0,13.0,8.0,13.0,8.0,14.0,8.0,14.0,7.0,14.0,7.0,15.0,7.0,15.0,6.0,16.0,6.0,17.0,5.0,18.05000000000001,4.4750000000000005,20.0,3.0,20.26249999999999,estimate,2020-03-31,0
20,2021-12-31,10.613333333333333,10.0,3.929626203072645,10.0,10.0,10.0,10.450000000000017,9.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,9.0,12.0,8.0,12.0,8.0,12.0,8.0,13.0,8.0,13.0,7.0,13.200000000000017,7.0,14.0,7.0,15.0,6.375,15.625,6.0,16.0,6.0,17.0,5.0,18.0,4.0,19.524999999999977,3.0,20.26249999999999,estimate,2020-03-31,0
