,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2012-10-31,19.27,19.0,5.16326424453203,19.0,19.0,18.0,19.450000000000017,18.0,20.0,18.0,20.0,18.0,21.0,17.0,21.0,17.0,21.0,16.0,22.0,16.0,22.0,16.0,23.0,15.0,23.0,15.0,23.0,15.0,23.674999999999983,14.0,24.0,14.0,25.0,13.0,26.0,12.0,27.0,12.0,28.05000000000001,10.0,30.524999999999977,9.0,33.0,estimate,2012-09-30,0
1,2012-11-30,20.186666666666667,20.0,5.036172388827535,19.025000000000006,20.0,19.0,20.0,19.0,21.0,19.0,21.0,18.0,21.875,18.0,22.0,18.0,22.0,17.0,23.0,17.0,23.0,17.0,23.25,16.0,24.0,16.0,24.200000000000017,16.0,25.0,15.0,25.0,15.0,26.0,14.0,27.0,13.425,28.0,13.0,29.0,11.475000000000001,30.0,9.475000000000001,31.26249999999999,estimate,2012-09-30,0
2,2012-12-31,19.22,19.0,4.454707029168031,19.0,19.0,18.0,20.0,18.0,20.0,18.0,21.0,18.0,21.0,18.0,21.0,17.0,21.0,17.0,21.0,16.0,22.0,16.0,22.0,16.0,22.0,15.800000000000004,23.0,15.0,23.0,15.0,23.150000000000006,14.0,24.0,14.0,25.0,13.0,25.0,12.0,27.0,11.0,28.524999999999977,8.7375,30.0,estimate,2012-09-30,0
3,2013-01-31,19.553333333333335,19.0,4.598293513141469,19.0,20.0,19.0,20.0,18.0,20.924999999999983,18.0,21.0,18.0,21.0,17.0,22.0,17.0,22.0,17.0,22.0,17.0,22.775000000000006,16.0,23.0,16.0,23.0,16.0,23.0,15.0,24.0,15.0,24.0,14.0,25.0,13.0,25.100000000000023,13.0,26.0,12.0,26.0,11.475000000000001,28.0,10.7375,31.26249999999999,estimate,2012-09-30,0
4,2013-02-28,18.38,18.0,4.743127399204414,18.0,18.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,20.0,16.0,20.0,16.0,20.0,15.0,21.0,15.0,21.0,15.0,21.0,14.0,22.0,14.0,22.200000000000017,14.0,23.0,13.850000000000001,23.0,13.0,24.0,13.0,25.0,12.0,26.0,11.0,27.0,10.0,29.0,10.0,29.26249999999999,estimate,2012-09-30,0
5,2013-03-31,18.89666666666667,19.0,4.728691570485944,18.0,19.0,18.0,19.0,18.0,20.0,17.0,20.0,17.0,20.0,17.0,21.0,17.0,21.0,16.0,21.0,16.0,22.0,16.0,22.0,15.0,22.0,15.0,23.0,14.0,23.0,14.0,23.150000000000006,14.0,24.0,13.0,25.0,12.0,26.0,11.0,27.0,10.0,28.0,9.7375,30.0,estimate,2012-09-30,0
6,2013-04-30,18.57,18.0,4.827987663917872,18.0,18.0,17.55000000000001,19.0,17.0,19.0,17.0,19.0,17.0,19.0,16.64999999999999,20.0,16.0,20.0,16.0,21.0,16.0,21.0,15.75,22.0,15.0,22.0,14.0,22.0,14.0,23.0,14.0,24.0,13.0,24.0,13.0,25.0,12.0,26.0,11.0,27.0,10.0,29.524999999999977,9.0,31.26249999999999,estimate,2012-09-30,0
7,2013-05-31,18.543333333333333,18.0,4.6158215140667345,18.0,19.0,18.0,19.0,17.0,19.0,17.0,20.0,17.0,20.0,17.0,20.0,16.0,20.0,16.0,21.0,16.0,21.0,15.0,21.0,15.0,22.0,15.0,22.0,14.0,23.0,14.0,23.0,14.0,24.0,13.0,25.0,12.0,26.0,12.0,26.05000000000001,10.0,27.0,8.0,28.0,estimate,2012-09-30,0
8,2013-06-30,18.42,18.0,4.816735040963899,18.0,19.0,18.0,19.0,17.0,19.0,17.0,19.0,17.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,15.0,21.0,15.0,22.0,15.0,22.0,14.0,22.200000000000017,14.0,23.0,14.0,24.0,13.0,25.0,13.0,25.100000000000023,12.0,26.0,11.0,27.0,9.475000000000001,27.524999999999977,8.475000000000001,29.26249999999999,estimate,2012-09-30,0
9,2013-07-31,18.653333333333332,19.0,4.991613926127895,18.0,19.0,18.0,19.0,17.0,19.0,17.0,20.0,17.0,20.0,16.0,20.0,16.0,21.0,16.0,21.0,15.0,21.775000000000006,15.0,22.0,15.0,22.0,14.0,23.0,14.0,24.0,13.0,24.0,13.0,25.0,13.0,26.0,12.0,26.0,11.0,27.0,10.0,28.0,9.0,29.524999999999977,estimate,2012-09-30,0
