date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,18.033333333329992,17.999999999996266,16.999999999997012,17.999999999996266,16.999999999997012,17.999999999997012,16.999999999997012,18.999999999996266,16.999999999996266,18.999999999996266,15.999999999997014,18.999999999997012,15.999999999996266,19.999999999996266,15.999999999996266,19.999999999996266,14.999999999997012,19.999999999997012,14.999999999997012,20.999999999996266,13.99999999999776,20.999999999996266,13.99999999999722,20.999999999997016,13.999999999997014,21.99999999999627,13.999999999997014,21.99999999999627,12.999999999997014,22.999999999996266,12.999999999997014,23.99999999999552,11.99999999999776,24.099999999996214,10.99999999999776,25.999999999995204,10.999999999997014,26.99999999999481,10.999999999996621,27.99999999999552,9.737499999996462,27.999999999997016
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
