date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.536666666672737,17.00000000000826,17.000000000005745,17.97500000000688,17.0000000000033,18.000000000009482,17.000000000000917,18.000000000012296,16.000000000002657,18.000000000015238,16.000000000000366,19.00000000001426,15.999999999998106,19.000000000017533,14.999999999999943,19.82500000001767,14.999999999997716,20.000000000020666,14.999999999995488,20.000000000024688,13.999999999997323,20.00000000002906,13.999999999995056,21.000000000029793,13.999999999992747,21.000000000035147,12.999999999994444,21.000000000041197,12.999999999991969,22.0000000000441,11.99999999999343,22.625000000049813,11.999999999990607,24.00000000005436,10.99999999999153,24.000000000067548,10.999999999987809,25.000000000082334,9.474999999989038,28.000000000103327,7.9999999999912434,29.26250000013287
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
