date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,16.02666666656107,15.999999999902224,15.024999999901619,15.999999999902224,14.999999999902224,15.999999999902224,14.999999999902224,16.99999999987778,14.999999999902224,16.999999999902226,13.99999999990528,16.999999999902226,13.999999999902224,16.999999999902226,13.999999999902224,17.99999999987778,13.699999999909561,17.99999999987778,12.999999999902224,18.99999999987778,12.999999999902224,18.99999999987778,11.999999999926668,19.72499999986005,11.999999999926668,19.99999999987778,10.999999999926667,20.999999999853337,10.999999999926667,20.999999999853337,10.999999999926667,20.99999999987778,9.999999999926667,21.999999999853333,9.999999999926667,22.999999999853333,8.999999999926667,23.999999999853337,7.4749999999395005,25.524999999828868,6.999999999951112,28.99999999978
2015-01-31,16.309999999855613,15.999999999853335,15.999999999853335,15.999999999877168,14.99999999987778,16.999999999853337,14.99999999987778,16.999999999853337,14.999999999853335,16.999999999853337,13.99999999987778,17.99999999982889,13.99999999987778,17.999999999853333,13.99999999987778,17.999999999853333,12.99999999987778,18.299999999845983,12.99999999987778,18.99999999982889,12.99999999987778,19.249999999847226,11.999999999902224,19.99999999982889,11.99999999987778,19.99999999982889,11.99999999987778,20.99999999982889,10.999999999877778,21.999999999804444,10.999999999877778,21.99999999982889,10.999999999877778,22.999999999804448,9.999999999877778,23.999999999804448,8.999999999902222,24.999999999804444,8.999999999864945,25.99999999982889,6.999999999902223,26.999999999804444
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
