date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,31.073333332634203,30.999999999326324,29.999999999326324,30.999999999326324,29.999999999326324,30.999999999326324,28.999999999438604,31.999999999326324,28.999999999438604,32.99999999921405,27.999999999438604,32.99999999921405,27.999999999438604,32.99999999921405,27.999999999438604,33.99999999921405,26.9999999994386,33.99999999921405,26.9999999994386,34.99999999910177,25.999999999438604,34.99999999921404,25.999999999438604,35.99999999921404,25.999999999326324,36.99999999910176,24.999999999438604,37.99999999910177,24.999999999214047,37.99999999921405,23.999999999326324,38.99999999910177,22.999999999326324,39.99999999910177,21.999999999438604,39.99999999932632,20.999999999438604,41.99999999921965,19.999999999326324,44.99999999921404,18.999999999326327,46.26249999921403
2009-09-30,31.333333332245342,30.999999998989487,30.999999998989487,31.97499999888001,29.999999998989487,31.999999998877207,29.999999998877207,31.999999998989487,29.999999998877207,32.99999999887721,28.999999998989487,32.99999999887721,28.999999998877207,32.99999999898949,28.999999998877207,33.99999999887721,27.99999999887721,33.99999999887721,27.99999999887721,34.99999999887721,26.999999998877207,34.99999999887721,26.999999998877207,35.99999999876493,25.999999998989487,36.99999999876493,25.324999998952997,36.99999999876493,24.99999999898949,37.999999998652655,23.999999999101767,38.999999998652655,22.999999999101767,39.99999999866388,22.999999999101767,40.99999999876493,21.949999999107384,41.99999999876493,19.474999999160715,43.999999998823874,16.999999999326327,47.262499998540356
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
