date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,forecast_date,add
2010-09-30,32.84284880787591,32.84284880787591,31.647151135786476,34.08372251862063,30.490516144501836,35.37666311403203,29.367424555590215,36.72956461589581,28.27279621750623,38.15161081057505,27.201852614277815,39.653649077226035,26.14998717851868,41.24869012184727,25.112633747705274,42.95259225510588,24.085121979759208,44.78502200335461,23.062504887862204,46.77083964043693,22.039336488294467,48.94215932452822,21.009363965413254,51.34152178965209,19.965072424394602,54.026987475338636,18.896966698133234,57.08073338159362,17.79235763253674,60.62449620754434,16.633139983988386,64.84961461608229,15.39129054527906,70.08201909019571,14.018385168364999,76.94557574656808,12.41541126999891,86.88014390820018,10.304459006824196,104.6782482324061,8.724445140782553,123.6356811706933,2010-08-31,0
2010-10-31,32.333312643054036,32.333312643054036,31.155041853659252,33.556145146076496,30.015305605041736,34.8303335714787,28.908662907857856,36.163661730245884,27.830106186594236,37.565185682872745,26.774925752397944,39.0456024469031,25.738582000663826,40.61774290621429,24.716575815447488,42.297246765876515,23.70430616688426,44.103510101215214,22.696900291900867,46.06105208324559,21.68899479803433,48.201547199791214,20.674432658315972,50.56695502853204,19.645815152811007,53.21454459088156,18.59379506510854,56.225375336918894,17.505882271850314,59.71953256846492,16.364257059865967,63.88576656116405,15.141340144980507,69.0456126381952,13.789477422701957,75.81455586941526,12.21123658454832,85.613205446887,10.133162885445868,103.1704629928563,8.578025783729146,121.87455864920354,2010-08-31,0
2010-11-30,38.45725361146579,38.45725361146579,37.05448283012684,39.913129056928625,35.69763769125351,41.43020241641836,34.38023795155249,43.0177463408107,33.09632017871262,44.686549663241955,31.840276354365887,46.44935674792928,30.606701714275996,48.32145486119994,29.39024049708746,50.32147850178911,28.185416497785337,52.47253860707743,26.986431049222965,54.803851336954864,25.786902674581427,57.353160013064844,24.57950675744733,60.170465173736176,23.355442770992816,63.32401272963449,22.103593900205084,66.9104020827525,20.809106974430918,71.07274508002016,19.450792751443686,76.03599371171265,17.9958593358161,82.18336939281974,16.387649277788558,90.2484749500435,14.510329126297606,101.92465949350687,12.038822488346899,122.84925346878177,10.18957583526807,145.144447545857,2010-08-31,0
2010-12-31,37.94535586170332,37.94535586170332,36.559941127040325,39.383269969391876,35.21993213939755,40.8816810257469,33.9189263008515,42.44975264547676,32.65103223668434,44.0981473735336,31.41071034834522,45.839460983318915,30.192622529450105,47.68880311959857,28.991479859018114,49.664592441403826,27.80187533856388,51.789672960445635,26.61808452786122,54.09292430355788,25.433808670524627,56.61165616693309,24.241819224181643,59.39529612674559,23.033432329640945,62.51131011935237,21.79767991035617,66.05519658022061,20.519909065246583,70.16844114138378,19.17921806885327,75.07344805728002,17.743262301666416,81.14911491423277,16.156160562324974,89.12080478012399,14.30367316040332,100.66295666327312,11.86521933792525,121.35047743020266,10.04101707074536,143.3968313495178,2010-08-31,0
2011-01-31,34.598017988795974,34.598017988795974,33.33361849187692,35.91037825805658,32.1107026367751,37.27800236243187,30.92342477684574,38.709258673358,29.766406569101427,40.213884936840216,28.63459141188734,41.803384987575505,27.523107281767555,43.49155916512403,26.427127763342135,45.29523069901967,25.341719475926922,47.23526554266169,24.26166026451968,49.33804346867305,23.181204992599138,51.637645632969154,22.093761488311127,54.17922382236016,20.991411508723818,57.024409637988335,19.8641552263433,60.260445768445805,18.69863468551676,64.01659099101056,17.475796999838725,68.49603762072175,16.166160674673968,74.04496793281997,14.718794220562815,81.32614878742956,13.029582953125617,91.86962108145606,10.806379859706277,110.77001403739155,9.143491624381411,130.91528903041265,2010-08-31,0
2011-02-28,34.194758934683264,34.194758934683264,32.943913175020754,35.49309799321872,31.734149919659824,36.84615915539971,30.55968389616573,38.26222622504968,29.41519285356062,39.75093906139605,28.2956735178333,41.323686388456636,27.19630589275372,42.99413101220664,26.112315811525445,44.778929109190834,25.038824077139914,46.69874012448684,23.970666741217666,48.77968357010763,22.90216363377224,51.05550537927526,21.826798144266828,53.570914564408156,20.736743903523724,56.38694020821701,19.622118339321133,59.58997486310923,18.46972151578744,63.308022137834,17.26072757161585,67.74230887717087,15.966008391558429,73.23568358008161,14.53524608085329,80.4445643435889,12.86558634839475,90.88443440799678,10.668439419632513,109.60192888655669,9.025322143790758,129.55565684772185,2010-08-31,0
2011-03-31,38.076146456187466,38.076146456187466,36.68200280943937,39.523276209443026,35.33369659827798,41.031453499934514,34.024777233604866,42.60991685556538,32.74931100160049,44.269417725526644,31.50172046989858,46.02265867790887,30.27663323533595,47.88487932868902,29.06872876504749,49.87465880160133,27.872570341061927,52.01504243105988,26.682404904636005,54.33516709362053,25.491905320322104,56.87267823787438,24.293813874129565,59.67745272375364,23.07941537967317,62.81757596988002,21.83770629963714,66.3894325283204,20.55399099514473,70.5358355608654,19.207312242427033,75.48130163420733,17.76524652690934,81.60837659961598,16.171786711699106,89.64952078574089,14.312455943288754,101.29588763086176,11.866076583659948,122.17963694499147,10.036886341793927,144.4464826622627,2010-08-31,0
2011-04-30,33.54828609317365,33.54828609317365,32.31876948782541,34.82457771832567,31.1297203366554,36.154757820428,29.97544751573124,37.54697904672708,28.85071645487029,39.01072964860236,27.75060746553237,40.55722027661339,26.67038234262908,42.19990119865981,25.60534932260141,43.955170679744626,24.55071494913426,45.8433696175971,23.5014076887097,47.890216394574665,22.451850850817706,50.12894069481304,21.395648536947682,52.60357020007355,20.32512153500409,55.374207620412236,19.230575504427854,58.52593956588996,18.099064649782974,62.18484333680327,16.912128777178513,66.54913255557626,15.641209648933206,71.95655099899462,14.23697990215084,79.05380969312152,12.598621883212312,89.33417561242489,10.44330047858946,107.77124550776537,8.832013877730132,127.4327141431852,2010-08-31,0
2011-05-31,36.5157412621363,36.5157412621363,35.176209813367414,37.90628288260251,33.880813265514774,39.35558894273858,32.62334881056508,40.872547072526835,31.398111822598516,42.4675014681482,30.19974146332943,44.152674669165215,29.023075340467525,45.94273157759044,27.863002416369746,47.85555196090069,26.714301701890445,49.913315152419855,25.571450237058254,52.14406486773738,24.428375933332745,54.58403635027771,23.27811580607196,57.281240931685474,22.112310961456732,60.30122144390469,20.920410332494672,63.73676896060583,19.688325535959887,67.72538159671768,18.39596883982138,72.48323649238313,17.012266408910197,78.37870204201094,15.483549111457373,86.11716540729068,13.700131844133606,97.32748378580347,11.3543244922336,117.43537546732384,9.600933183740736,138.88226638025222,2010-08-31,0
2011-06-30,33.085291538021536,33.085291538021536,31.870460997017087,34.34642869641364,30.69569883417494,35.66090878299763,29.555377453689754,37.03679703874743,28.444321768522798,38.4834809936383,27.357669137363047,40.01205331710467,26.290737546597647,41.63582380356382,25.238892242682475,43.3710206307984,24.19739951741225,45.23777504967787,23.161252697819116,47.26154195705275,22.124948214865608,49.475212575657025,21.08217599967814,51.92236874279918,20.025362044486474,54.66250815960965,18.944947199329444,57.77986629567505,17.828168887954554,61.39926781238094,16.65683134515584,65.71697182214805,15.4027894525434,71.06742058173926,14.017435404508696,78.09106905559847,12.401433925175189,88.26693128878772,10.276148144024852,106.5220645726448,8.687858637480451,125.99612422714704,2010-08-31,0
