date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.53666666666014,16.999999999994156,16.999999999992987,17.97499999999301,16.999999999992987,17.999999999992987,16.999999999992987,17.999999999992987,15.999999999994156,17.999999999994156,15.999999999994156,18.999999999992987,15.999999999992987,18.999999999992987,14.999999999994156,19.82499999999204,14.999999999994156,19.999999999992987,14.999999999992987,19.999999999992987,13.999999999994156,19.999999999994156,13.999999999994156,20.999999999992987,13.999999999994156,20.999999999992987,12.999999999994536,20.999999999994152,12.999999999994156,21.999999999992983,11.999999999995325,22.624999999992255,11.999999999994158,23.999999999991818,10.999999999995325,23.999999999991818,10.999999999994156,24.999999999991818,9.474999999995939,27.99999999999065,7.999999999995325,29.262499999990634
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
