date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,31.80666666666356,31.99999999999598,30.99999999999598,31.99999999999598,30.99999999999598,32.99999999999598,30.999999999991957,32.99999999999598,29.99999999999598,33.39999999999839,29.99999999999196,33.99999999999598,29.99999999999196,33.99999999999598,28.999999999991957,34.99999999999598,28.999999999991957,35.0,27.999999999992866,35.0,26.99999999999598,35.99999999999598,26.99999999999196,36.99999999999598,26.799999999992767,36.99999999999999,25.999999999995982,37.99999999999598,24.99999999999598,38.99999999999598,24.999999999993467,39.0,23.0,39.99999999999999,21.999999999999996,41.0,20.950000000000202,42.050000000003834,19.0,44.99999999999809,17.0,46.99999999999703
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
