date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,12.949986660247797,12.999986921811566,11.999990191358673,12.999986921811566,11.999986921811564,12.999986921811566,11.999986921811564,12.999986921811566,10.999990191358673,13.999983652264456,10.999990191358673,13.999986921811564,10.999990191358673,14.999983652264456,10.999986921811564,14.999986921811566,9.999990191358673,15.999983652264456,9.999990191358673,15.999983652264456,9.999986921811566,15.999983652264456,8.999990191358673,15.999983652264456,8.999990191358673,16.999983652264458,8.324992398302967,17.674981445320142,7.999993460905783,17.999980382717347,7.999990191358673,17.999983652264454,6.999993460905782,18.999980382717347,6.999993460905782,19.99997711317024,5.999993460905782,20.999977113170235,5.474991907870907,21.99997711317024,4.999993460905783,22.99997711317024
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
