date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,31.80666666639166,31.999999999693415,30.999999999724075,31.99999999972407,30.999999999693415,32.999999999693415,30.999999999693415,32.999999999693415,29.99999999972407,33.39999999971182,29.99999999969341,33.999999999693415,29.99999999969341,33.999999999704144,28.99999999972407,34.99999999969341,28.99999999972407,34.99999999969341,27.999999999724075,34.99999999972407,26.99999999975473,35.999999999693415,26.99999999972407,36.999999999662755,26.799999999730208,36.999999999693415,25.99999999975473,37.999999999662755,24.99999999975473,38.999999999662755,24.99999999975473,38.999999999693415,22.999999999785388,39.999999999693415,21.999999999816048,40.999999999693415,20.94999999981605,42.04999999972562,18.99999999983061,44.99999999977083,16.999999999846708,46.99999999973212
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
