date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,28.303333333031226,27.99999999970005,27.999999999676977,28.974999999678126,27.999999999676977,28.999999999676977,26.999999999723123,29.924999999634277,25.999999999723123,29.99999999967698,25.999999999723123,29.99999999967698,24.99999999976927,30.999999999630834,24.999999999723126,30.99999999967698,23.99999999976927,31.999999999630834,23.999999999723123,31.999999999676977,23.999999999723123,32.99999999963084,22.99999999976927,32.99999999967698,22.999999999723123,33.99999999963083,21.99999999976927,33.99999999967697,21.999999999723123,34.99999999963083,20.99999999976927,35.62499999964814,19.9999999998108,36.99999999963083,19.999999999769273,37.99999999958469,18.94999999977158,38.99999999963083,16.99999999976927,40.99999999958468,14.999999999815417,42.262499999584676
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
