date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.53666666642942,16.99999999978754,16.99999999974505,17.974999999746103,16.99999999974505,17.999999999745047,16.99999999974505,17.999999999745047,15.99999999978754,17.99999999978754,15.99999999978754,18.99999999974505,15.999999999745048,18.99999999974505,14.99999999978754,19.824999999710013,14.99999999978754,19.999999999745047,14.99999999974505,19.999999999745047,13.999999999787542,19.99999999978754,13.999999999787542,20.99999999974505,13.999999999787542,20.99999999974505,12.99999999980135,20.99999999978754,12.99999999978754,21.99999999974505,11.999999999830033,22.624999999718494,11.99999999978754,23.999999999702556,10.999999999830033,23.999999999702556,10.99999999978754,24.99999999970256,9.47499999985234,27.999999999660066,7.999999999830033,29.262499999660054
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
