date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,28.363333333225775,27.999999999883368,27.999999999883368,27.999999999922245,26.999999999922245,28.999999999883368,26.999999999922245,28.999999999883368,26.999999999883368,29.999999999883368,25.999999999922245,29.999999999883368,25.999999999883368,29.999999999883368,25.999999999883368,30.999999999883368,24.999999999922245,30.999999999883368,24.999999999892115,30.999999999883368,23.999999999922245,31.99999999988337,23.999999999922245,31.99999999988337,23.999999999883368,32.999999999883364,22.99999999992225,33.99999999984449,22.99999999988337,34.99999999984449,21.374999999946546,34.999999999883364,20.899999999926134,35.999999999848384,19.99999999992225,37.99999999980562,18.949999999885314,39.9999999998445,15.999999999940712,40.99999999984449,15.737499999922246,42.99999999980562
2011-02-28,28.266666666453617,27.999999999805613,27.999999999766736,28.974999999767704,27.549999999784244,28.999999999766736,26.999999999769653,28.999999999766736,26.999999999766736,28.999999999782286,25.999999999805613,29.874999999771596,25.999999999766736,29.999999999766736,25.999999999766736,29.999999999805613,24.999999999805613,30.9999999997784,23.999999999805613,30.999999999805613,23.999999999805613,31.999999999805613,22.999999999844494,32.999999999766736,22.999999999805617,32.99999999980561,21.999999999844494,33.99999999980562,21.999999999805613,34.999999999766736,20.999999999805613,35.999999999766736,20.999999999805613,36.09999999976287,19.999999999805613,37.99999999972786,18.999999999805613,38.9999999997298,16.474999999864902,40.5249999997463,14.999999999873163,42.99999999968898
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
