date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,6.716834352293772,6.801686722926628,5.962024067511953,6.962024067511953,5.962024067511953,6.962024067511953,5.962024067511953,6.962024067511953,5.801686722926627,6.962024067511953,5.801686722926627,7.1023192440241125,4.962024067511953,7.962024067511954,4.801686722926627,7.962024067511954,4.801686722926627,7.962024067511954,4.801686722926627,7.962024067511954,3.8016867229266276,8.962024067511955,3.8016867229266276,8.962024067511955,3.8016867229266276,8.962024067511955,3.6413493783413022,9.122361412097279,2.8016867229266276,9.962024067511953,2.8016867229266276,10.122361412097279,2.6413493783413022,10.962024067511953,1.9982060068925391,11.893880696063189,1.6413493783413018,12.843669855697373,1.4810120337559765,15.082172272433986,1.3206746891706511,16.701423480802323
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
