date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,4.180000000036109,4.00000000002821,4.00000000002821,4.00000000002821,4.00000000002821,4.00000000002821,3.00000000002821,4.000000000056419,3.00000000002821,5.00000000002821,3.00000000002821,5.00000000002821,3.00000000002821,5.000000000056419,3.00000000002821,5.000000000056419,3.000000000000001,5.000000000056419,3.000000000000001,5.000000000056419,2.750000000007053,5.000000000056419,2.0000000000282094,6.00000000005642,2.0000000000282094,6.00000000005642,2.0000000000000004,6.675000000037362,2.0000000000000004,7.00000000005642,2.0000000000000004,7.00000000007405,1.0000000000253884,7.000000000084628,1.0000000000000004,8.00000000008463,1.0000000000000002,8.00000000008463,0.4750000000148103,9.00000000008463,2.8208910253009407e-11,10.00000000008463
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
