date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,3.623333333339232,3.000000000006668,3.000000000006668,3.000000000006668,3.000000000003374,4.000000000003374,3.000000000003374,4.0000000000066676,3.0000000000033338,4.0000000000066676,3.0000000000033338,4.0000000000066676,2.000000000006668,4.000000000006708,2.000000000006668,4.000000000006708,2.00000000000568,5.0000000000066676,2.0000000000033338,5.0000000000066676,2.0000000000033338,5.000000000010002,2.0000000000033338,5.000000000010002,1.0000000000066682,6.0000000000066676,1.0000000000066411,6.0000000000066676,1.000000000003334,6.000000000010002,1.000000000003334,6.000000000010002,1.0000000000030047,7.000000000009962,3.3742618377775826e-12,7.000000000010002,3.334147667189153e-12,8.000000000010003,1.9054231029504095e-14,10.000000000005143,6.29045103822269e-34,11.262500000010814
2021-03-31,3.283333333339364,3.000000000006668,3.0000000000034563,3.000000000006668,3.000000000003374,3.000000000006708,2.0000000000067084,3.000000000006708,2.000000000006668,3.40000000000538,2.000000000006668,4.0000000000066676,2.000000000006668,4.0000000000066676,2.000000000003374,4.000000000006708,2.000000000003374,4.000000000006708,2.000000000003374,5.000000000003374,2.0000000000033338,5.0000000000066676,1.0000000000066682,5.000000000006708,1.0000000000066682,5.000000000006708,1.0000000000033742,5.000000000006708,1.000000000003334,6.0000000000067075,1.000000000003334,6.0000000000067075,1.000000000003334,7.0000000000067075,4.774226073832893e-12,7.000000000010002,3.334147667189153e-12,8.000000000010003,3.334147667189153e-12,8.000000000015065,7.4095798051709416e-34,9.0000000000166
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
