date,Unnamed: 0,low_10,low_15,low_20,low_25,low_30,low_35,low_40,low_45,low_5,low_50,low_55,low_60,low_65,low_70,low_75,low_80,low_85,low_90,low_95,low_97.5,mean,median,std,type,up_10,up_15,up_20,up_25,up_30,up_35,up_40,up_45,up_5,up_50,up_55,up_60,up_65,up_70,up_75,up_80,up_85,up_90,up_95,up_97.5
2010-06-30,,31.000000001207574,31.000000000779078,30.00000000155816,30.000000000779078,30.000000000779078,29.000000000779078,29.000000000779078,29.000000000779078,31.025000001538693,28.999999999999996,28.000000000779078,27.000000000779078,27.000000000779078,26.000000000779078,26.000000000779078,25.00000000077908,24.000000000779078,22.00000000155816,21.000000000779078,18.73750000098359,32.57666666753664,32.00000000077908,,,33.000000000779075,33.000000000779075,34.000000000779075,34.000000000779075,34.35000000050639,35.000000000779075,36.000000000779075,36.000000000779075,32.97500000077907,37.000000000779075,37.000000000779075,38.00000000077908,39.00000000052588,39.00000000155816,40.000000001266,42.0,42.000000000779075,43.99999999999999,46.525000000370035,48.000000001558156
2010-07-31,,33.99999999922092,33.0,32.99999999968836,31.999999999999996,31.99999999972732,31.174999999863658,30.999999999999996,30.99999999939621,33.99999999999999,30.0,28.999999999999996,28.800000000000004,27.999999999999996,27.000000000779078,26.999999999999996,25.99999999992209,25.0,23.999999999999996,22.999999999999996,21.99999999922092,34.48999999994806,33.99999999999999,,,34.99999999999999,35.000000000779075,35.99999999999999,36.000000000779075,36.99999999999999,36.99999999999999,38.0,38.00000000060379,34.99999999999999,39.0,39.00000000077908,40.0,41.0,41.150000000000006,42.0,42.100000000701186,43.575000001110176,45.00000000003895,47.99999999922091,52.26249999590007
2010-08-31,,33.54999999957152,33.0,32.99999999922092,32.99999999922092,31.99999999972732,31.999999999220915,31.999999999220915,30.99999999922092,33.99999999999999,30.99999999922092,29.99999999922092,29.99999999922092,28.999999999220915,27.999999999220915,26.99999999922092,25.99999999922092,25.42499999888981,24.999999999181963,23.474999998850855,21.737499998646346,34.91999999939751,33.99999999999999,,,34.99999999999999,34.99999999999999,34.99999999999999,35.99999999999999,36.99999999999999,36.99999999999999,37.99999999922092,38.0,33.99999999999999,39.0,39.99999999978575,40.99999999922092,41.6749999994741,42.0,42.99999999922092,43.99999999922091,44.99999999922091,46.99999999844183,48.99999999844184,53.99999999553002
2010-09-30,,33.0,32.00000000077908,31.999999999999996,31.999999999999996,31.000000000779078,30.999999999999996,30.000000000779078,30.0,33.000000000779075,28.999999999999996,28.999999999220915,27.999999999999996,27.999999999999996,26.999999999999996,26.000000000292154,25.00000000077908,24.000000001110187,23.999999999220915,22.474999999629937,21.0,34.1800000000831,33.99999999999999,,,34.000000000779075,34.99999999999999,35.000000000779075,35.99999999999999,36.99999999999999,36.99999999999999,37.30000000054534,38.0,33.99999999999999,39.0,39.0,40.0,41.0,41.99999999922092,42.62499999951307,43.99999999922091,44.99999999966889,46.04999999996105,49.00000000003895,51.52500000037004
2010-10-31,,31.00000000233724,30.00000000233724,30.00000000233724,29.000000002434625,28.65000000260991,28.00000000247358,28.000000002337238,27.00000000233724,31.00000000233724,27.00000000233724,27.00000000155816,26.00000000155816,26.00000000155816,25.00000000155816,25.00000000155816,24.00000000155816,23.00000000233724,22.00000000155816,20.000000001519208,18.73750000098359,31.733333335501772,31.000000003116323,,,32.00000000233724,33.00000000233724,33.00000000233724,33.00000000233724,34.00000000233724,35.000000001558156,36.000000001558156,36.000000001558156,32.00000000233724,37.000000001558156,37.00000000212299,37.20000000218144,38.000000002337245,38.00000000245411,39.00000000311632,40.00000000311632,40.57500000266833,42.0500000022983,47.52499999999997,48.0000000002045
2010-11-30,,28.0000000038954,28.0000000038954,27.600000004207043,27.00000000399279,26.65000000416807,26.000000004674483,26.0000000038954,25.000000004674483,28.000000004674483,25.000000003895405,24.275000004460246,24.0000000038954,23.000000004674483,22.850000004012266,22.0000000038954,21.000000004596576,21.000000003116323,19.000000003895405,18.0000000038954,17.000000003116323,29.050000004066803,29.0000000038954,,,29.0000000038954,30.000000003895405,30.000000003895405,31.0000000038954,31.0000000038954,32.0000000038954,32.30000000366166,33.00000000311632,29.0000000038954,33.0000000038954,34.0000000038954,34.0000000038954,35.0000000038954,36.0000000038954,36.00000000438232,37.000000003973305,38.0000000038954,39.00000000467448,41.525000005044525,43.00000000467448
