date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,11.899999998503988,11.999999997646135,10.999999998430757,11.999999998430756,10.999999998430757,11.999999998430756,10.999999998430757,11.999999998430756,10.999999998430757,11.999999998430756,9.999999999215378,12.999999998430756,9.999999999215378,12.999999998430756,9.999999998430756,12.999999998430756,9.999999998430756,13.999999997646135,9.999999998430756,13.999999998430757,8.999999999215378,13.999999998430757,8.999999998646526,14.999999997646135,8.999999998430756,14.999999998430757,8.999999998430756,14.999999998430757,7.999999999215378,15.999999998430756,7.999999999215378,15.999999998430756,6.999999999215379,16.09999999913694,6.999999999215379,17.57499999797959,5.999999999215378,18.999999997685368,5.474999998842684,20.524999997646113,3.9999999997940368,22.999999996282853
2016-02-29,12.376666664108802,11.999999997646135,11.999999997646135,11.999999997646135,11.999999997646135,12.999999996861513,11.999999996861513,12.999999997646134,10.999999997646135,12.999999997646134,10.999999997646135,12.999999997646134,10.999999996861513,13.999999996861513,10.174999997508822,13.999999997646135,9.999999997646134,13.999999997646135,9.999999997646134,13.999999997646135,9.999999997646134,14.99999999705767,8.999999997646134,14.999999997646135,8.999999997646134,15.999999996861513,8.999999997646134,15.999999996861513,7.9999999976461345,16.149999997528447,7.9999999976461345,16.999999996861515,6.999999998430757,16.999999997646135,6.999999998430757,17.99999999686151,5.999999998430757,18.999999996861515,5.9999999976461345,20.99999999607689,5.9999999976461345,21.999999995498232
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
