date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,18.033333333329637,17.999999999995868,16.999999999996692,17.999999999995868,16.999999999996692,17.999999999996696,16.999999999996692,18.999999999995868,16.999999999995868,18.999999999995868,15.999999999996694,18.999999999996692,15.999999999995868,19.999999999995868,15.999999999995868,19.999999999995868,14.999999999996694,19.999999999996696,14.999999999996694,20.999999999995868,13.99999999999752,20.999999999995868,13.999999999996922,20.999999999996696,13.999999999996694,21.999999999995868,13.999999999996694,21.999999999995868,12.999999999996694,22.999999999995868,12.999999999996694,23.99999999999504,11.99999999999752,24.09999999999581,10.99999999999752,25.999999999994692,10.999999999996694,26.999999999994255,10.99999999999626,27.99999999999504,9.737499999996086,27.999999999996692
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
