date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,31.07333333333748,31.00000000000443,30.00000000000443,31.00000000000443,30.00000000000443,31.000000000008864,29.00000000000443,32.000000000004434,29.00000000000443,33.000000000004434,28.00000000000443,33.000000000004434,28.00000000000288,33.00000000000887,28.0,34.000000000004434,27.000000000004434,34.00000000000887,27.0,35.000000000004434,25.999999999999996,35.00000000000886,25.999999999999996,36.00000000000886,25.999999999995563,37.00000000000886,24.999999999999996,38.00000000000443,24.999999999995566,38.00000000000886,23.999999999995566,39.00000000000443,22.999999999999552,40.000000000004874,21.999999999999996,40.00000000001141,20.999999999995566,42.00000000001773,19.999999999991136,45.000000000011184,18.999999999991132,46.26250000001888
2009-09-30,31.33333333333931,31.000000000008864,31.00000000000443,31.975000000004535,30.00000000000443,32.00000000000886,30.00000000000443,32.00000000000886,29.999999999999996,33.00000000000887,29.00000000000443,33.00000000000887,29.00000000000443,33.00000000000887,28.999999999999996,34.000000000004434,28.0,34.00000000000887,28.0,35.000000000007866,27.000000000003325,35.00000000000997,27.0,36.00000000000886,25.999999999999996,37.00000000000886,25.32500000000299,37.00000000000886,24.999999999999996,38.00000000000886,24.000000000001663,39.0000000000072,22.999999999999996,40.00000000000887,22.999999999999996,41.000000000013294,21.949999999995793,42.00000000001773,19.474999999997895,44.00000000002216,17.000000000002107,47.26250000001328
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
