date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,13.109999989592156,12.999999990181278,12.999999990181278,12.999999990181278,12.999999987726598,12.999999990181278,11.999999990181278,13.999999987726598,11.999999990181278,13.999999987726598,11.999999990181278,13.999999990181278,10.99999999263596,14.999999987726598,10.99999999018128,14.999999990181278,10.99999999018128,14.999999990181278,10.99999999018128,14.999999990181278,9.999999990181278,15.999999987726598,9.999999990181278,15.999999987726598,9.999999990181278,15.999999990181278,9.999999990181278,16.674999988524352,8.999999992635958,16.999999987726596,8.999999990181278,16.99999999018128,7.999999992635959,17.9999999877266,7.999999992635959,17.9999999877266,6.999999992635959,19.99999998527192,5.999999992635958,20.99999998527192,4.999999995090639,22.99999998281724
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
