date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,forecast_date,add
2022-03-31,5.446900466553014,5.446900466553014,5.265757534207704,5.634274745808148,5.0899584035771,5.828873703896083,4.918695065787257,6.0318284210990925,4.751216546072008,6.24444800712432,4.586808553201901,6.468271860142209,4.4247738331715665,6.705139248048223,4.2644117236934065,6.957284290279404,4.1049951060858225,7.227468955699936,3.9457422962914155,7.519174458104106,3.7857801666330944,7.836885235447122,3.6240924404839014,8.186525365940712,3.4594425622795577,8.576157620314875,3.2902513072328676,9.017160673203142,3.114389108286606,9.52633844422151,2.928794668312835,10.130011848739965,2.7287001847849752,10.872841530178365,2.5058221271802674,11.839916477200578,2.243133392532659,13.226464726218234,1.892530631990941,15.676747414822009,1.6259906799798947,18.246552737253268,2022-02-28,0
2022-04-30,5.543981755769345,5.543981755769345,5.3505155974078065,5.744443343589927,5.163076009713282,5.952988809477198,4.980784857903755,6.170861537922156,4.802830178453755,6.399504576736576,4.628444197638931,6.640618833426211,4.456882368631778,6.896240727515306,4.28740184555453,7.168848364463959,4.119237531619921,7.461510406324224,3.951573196398546,7.778100564179306,3.7835039157299093,8.123616201510881,3.6139837442814944,8.504668499668087,3.4417479963002737,8.930268497677025,3.265190281683535,9.413152391368742,3.08215428752394,9.972159353837869,2.88955199252942,10.636850898605319,2.682589174131522,11.457488162813423,2.4529595051688258,12.530061602540785,2.183635653590825,14.075486291754189,1.8266761912966163,16.82604385755224,1.5574938235004463,19.734096690813963,2022-02-28,0
2022-05-31,5.564229830545755,5.564229830545755,5.367254616925632,5.768433923276315,5.176515070353143,5.980983960512858,4.991112172715508,6.20315723945962,4.810215929972865,6.436437377835113,4.633042906179293,6.682574332700795,4.4588348775476065,6.943664535109189,4.286837002940456,7.222260511864224,4.116273632751003,7.521524652976846,3.946319241792167,7.845450839165985,3.77606073607197,8.199193755379559,3.6044450472822254,8.589575704720417,3.430201406695815,9.025899629887471,3.2517184863085564,9.521320414880888,3.0668364942171347,10.095306243262408,2.8724661534784244,10.778422426194057,2.6638160961902453,11.622669316930235,2.432592171393096,12.727432888762733,2.1618064140366027,14.321658686045062,1.8036778557415976,17.165290081362954,1.5342857518016766,20.17919645723025,2022-02-28,0
2022-06-30,5.568417421942666,5.568417421942666,5.36934030541633,5.774875649754583,5.17663564954814,5.989850297403329,4.989391292631171,6.214640377231833,4.806765999838174,6.450755577874709,4.627966694616237,6.699977469817511,4.452226880467879,6.964441259951265,4.278784636834929,7.246747667097139,4.1068583038019035,7.550119894881635,3.935617339304794,7.878629935722327,3.764144603259687,8.237534912485247,3.591383996723113,8.63379483042932,3.4160628794018106,9.076903347406857,3.2365695198328326,9.580289375831518,3.0507458095175997,10.163833541378407,2.855507508173738,10.858760656814221,2.6460744397929408,11.718216282464434,2.4141768932934258,12.843827919624566,2.1428870007628,14.46985892114563,1.784627222555584,17.374649558798186,1.5156038482924978,20.458692170733045,2022-02-28,0
2022-07-31,5.569281966059302,5.569281966059302,5.368388399136244,5.777693287330678,5.173990221091869,5.994773915697092,4.985163629160451,6.2218422352361,4.801057472132569,6.46043122739292,4.6208702142143805,6.712350743386269,4.443828153943019,6.979770716370298,4.269163271049646,7.26533506643032,4.096088810355354,7.572321561744289,3.923770086056458,7.904872338900609,3.7512867672032852,8.268336584834739,3.577580589262956,8.669798162076729,3.4013779505371313,9.118922409835491,3.221067720790911,9.629385131293477,3.0344946499597674,10.221438886993786,2.838581007326877,10.926903807717055,2.6285598168260624,11.799960350503154,2.396188850133003,12.944264228485888,2.1246056646650544,14.598898107693413,1.766447885297037,17.55891123403152,1.497927580218944,20.70654284430746,2022-02-28,0
2022-08-31,5.56946039020453,5.56946039020453,5.366821012463541,5.77975098592277,5.170797124911787,5.998860192873332,4.9804535953142715,6.228125299117433,4.794929635041447,6.469102030480385,4.6134155023368475,6.723627867974411,4.435130524388078,6.993906688312611,4.259300800643841,7.282624658340248,4.085134691189368,7.593112928432279,3.911793573600634,7.929582288644559,3.738354135969006,8.29747207189532,3.563756168482071,8.703987470408007,3.3867253489289078,9.158962077591351,3.205651424511153,9.676313775377944,3.0183823381580184,10.276659999603169,2.821847300650489,10.992405234296964,2.611293137608354,11.878746430769146,2.3785060259429973,13.041332962677384,2.1066905606380915,14.723989188360887,1.7487029797034284,17.738226215705218,1.480725013801334,20.948446706134288,2022-02-28,0
2022-09-30,5.569497210546245,5.569497210546245,5.365138767293376,5.781639678619369,5.167515331348192,6.002749327148979,4.975680509344024,6.234182263115577,4.7887639405148175,6.477516863140189,4.605947740552487,6.7346181341088345,4.426444328054529,7.007723779938675,4.249473985629583,7.299562083020191,4.07424025429833,7.613517427097476,3.899900644812711,7.953869086265416,3.7255289406822305,8.326146346511011,3.550063073121711,8.737675511496164,3.37222810044518,9.198458186795676,3.190414770302002,9.722654078405654,3.0024743751473455,10.33124526725066,2.8053432769364246,11.057220495367336,2.594282401851663,11.956793584284593,2.3611067933791894,13.137609558900097,2.08908887802392,14.848242937190738,1.7313050903804121,17.916714593305247,1.4638885313211407,21.189659263392052,2022-02-28,0
2022-10-31,5.569504808827131,5.569504808827131,5.363444717927009,5.7834815956745125,5.16423902973148,6.0065739864022945,4.97093010705243,6.240156901731582,4.782638037325726,6.48583137035673,4.598536817025462,6.745489935125332,4.417831982690207,7.021404149611751,4.239738030263012,7.3163444519764935,4.063453716247898,7.633748525673164,3.888132724589605,7.97796423444435,3.7128459813039316,8.354610983527706,3.536529615142265,8.77113645047214,3.357908134385202,9.23771067406758,3.175373374913935,9.768735878623813,2.986780093528391,10.385559982390342,2.7890719599524996,11.1217581550233,2.577524226096382,12.034565379246457,2.3439811490041427,13.233631946539903,2.071783573521291,14.972308986322679,1.714229227582788,18.095236807558432,1.4473883844658109,21.431278672998946,2022-02-28,0
2022-11-30,5.569506376810669,5.569506376810669,5.361759837905481,5.785302255061863,5.160987070480351,6.010362137653569,4.966219199502252,6.246079771195699,4.776566770838936,6.494078858210245,4.591195675923467,6.756279512111081,4.409304587323806,7.034987188345204,4.230102236546485,7.333014557742553,4.052782622467589,7.653852715754133,3.876495634645487,8.00191828003219,3.700309380900685,8.382921017751315,3.5231582357230744,8.804430345141299,3.343766217531629,9.276785296381533,3.1605263273288715,9.814631510300014,2.971296887491103,10.439684237520538,2.7730290139527027,11.186107727419467,2.561012483168496,12.112163249964864,2.3271210701624794,13.329517608281952,2.0547645446768397,15.09632885271205,1.6974628258425055,18.273979735573164,1.4312104348723445,21.673543264866893,2022-02-28,0
2022-12-31,5.569506700380015,5.569506700380015,5.360088171262105,5.787107206908863,5.157762774789843,6.014120121459403,4.961550400984168,6.251958033002124,4.770552061515338,6.502267344657119,4.583925554233363,6.7669957809264,4.400862703171508,7.0484827584426935,4.220566494966867,7.349583266267527,4.042226195000389,7.673841934908075,3.864987927914039,8.02574431385592,3.68791701935535,8.411090792655658,3.509946133973971,8.837572914675366,3.3297988559511964,9.31569930422023,3.145869422576915,9.860359957397268,2.956019815458641,10.493639022093317,2.7572087245401233,11.250292591015802,2.5447406335418137,12.189613541245084,2.310519112986771,13.425296813701571,2.038023311746317,15.220338602995835,1.6809961035345913,18.452990355155553,1.4153440098340204,21.916512642898432,2022-02-28,0
