date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.53666666666288,16.999999999996632,16.99999999999593,17.974999999995948,16.99999999999591,17.999999999995957,16.999999999995897,17.999999999995975,15.999999999996593,17.99999999999668,15.999999999996577,18.99999999999599,15.999999999995875,18.99999999999601,14.999999999996575,19.824999999995462,14.99999999999656,19.99999999999603,14.999999999995858,19.99999999999606,13.999999999996556,19.999999999996774,13.99999999999654,20.999999999996096,13.999999999996524,20.999999999996135,12.999999999996758,20.999999999996863,12.999999999996517,21.999999999996195,11.999999999997213,22.624999999995808,11.99999999999651,23.999999999995584,10.999999999997202,23.999999999995673,10.999999999996488,24.999999999995776,9.474999999997541,27.999999999995243,7.999999999997198,29.262499999995434
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
