date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,21.756666667182554,21.50000000051221,21.00000000055161,22.000000000549637,21.00000000055161,22.00000000055161,21.00000000047281,22.0000000006245,20.00000000047281,23.000000000551612,20.00000000047281,23.000000000551612,20.000000000394007,23.00000000063041,19.000000000472806,24.00000000055161,19.000000000394007,24.00000000063041,18.00000000047281,25.00000000055161,18.00000000047281,25.000000000630408,18.000000000394007,26.00000000055161,17.000000000472806,26.00000000063041,17.000000000394007,27.00000000055161,16.00000000047281,27.00000000063041,16.000000000394007,28.000000000600856,15.900000000323088,29.00000000063041,15.000000000394007,29.00000000070921,14.000000000390065,31.00000000063041,12.000000000394007,32.000000000709214,11.000000000315206,33.262500000709196
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
