date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,4.180000000001469,4.0000000000011475,4.0000000000011475,4.000000000001148,4.0000000000011475,4.000000000001148,3.000000000001149,4.000000000002296,3.0000000000011484,5.0000000000011475,3.0000000000011484,5.0000000000011475,3.0000000000011484,5.000000000002295,3.000000000001148,5.000000000002295,3.0000000000000004,5.000000000002296,3.0000000000000004,5.000000000002296,2.750000000000287,5.000000000002296,2.000000000001149,6.000000000002296,2.0000000000011484,6.000000000002296,2.000000000000001,6.675000000001504,2.000000000000001,7.000000000002295,2.0000000000000004,7.000000000003013,1.0000000000010343,7.0000000000034435,1.0000000000000013,8.000000000003444,1.000000000000001,8.000000000003444,0.4750000000006043,9.000000000003446,1.1492281946643439e-12,10.000000000003446
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
