date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,28.303333332418173,27.999999999091365,27.99999999902147,28.974999999024963,27.99999999902147,28.999999999021473,26.99999999916126,29.92499999889215,25.99999999916126,29.999999999021473,25.99999999916126,29.999999999021473,24.99999999930105,30.99999999888168,24.99999999916126,30.999999999021473,23.999999999301053,31.999999998881684,23.99999999916126,31.999999999021473,23.99999999916126,32.999999998881684,22.99999999930105,32.999999999021476,22.99999999916126,33.999999998881684,21.99999999930105,33.99999999902147,21.99999999916126,34.99999999888168,20.999999999301053,35.6249999989341,19.999999999426862,36.999999998881684,19.99999999930105,37.99999999874189,18.949999999308044,38.999999998881684,16.99999999930105,40.99999999874189,14.999999999440842,42.26249999874188
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
