,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2011","Meningococcal diseases, invasive �, All groups cummulative for 2010",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2011,Mumps cummulative for 2010,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2011,Pertussis cummulative for 2010
49,2011,14,S. ATLANTIC,3,2,6,36,57,0,0,4,3,24,10,40,106,386,351
50,2011,14,Del.,0,0,1,0,1,0,0,0,0,0,0,0,4,6,0
51,2011,14,D.C.,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1
52,2011,14,Fla.,2,1,3,13,27,0,0,3,1,5,5,6,28,87,50
53,2011,14,Ga.,0,0,2,1,4,0,0,2,1,0,0,5,13,60,50
54,2011,14,Md.,0,0,1,3,2,0,0,1,0,5,3,2,6,29,40
55,2011,14,N.C.,0,0,3,8,8,0,0,2,0,2,1,3,35,77,125
56,2011,14,S.C.,0,0,1,4,4,0,0,1,0,3,0,6,25,42,51
57,2011,14,Va.,1,0,2,7,10,0,0,2,1,5,1,7,39,84,28
58,2011,14,W. Va.,0,0,1,0,1,0,0,0,0,2,0,0,43,0,6
59,2011,14,E.S. CENTRAL,0,1,3,10,12,0,0,2,3,3,1,14,35,104,223
60,2011,14,Ala.,0,0,1,6,2,0,0,2,1,1,0,4,8,29,58
61,2011,14,Ky.,0,0,2,0,5,0,0,1,0,0,0,4,16,38,84
62,2011,14,Miss.,0,0,1,1,2,0,0,1,2,0,0,1,8,3,17
63,2011,14,Tenn.,0,0,2,3,3,0,0,1,0,2,1,3,11,34,64
64,2011,14,W.S. CENTRAL,1,1,10,22,33,1,2,16,36,12,22,54,234,230,728
65,2011,14,Ark.,1,0,1,6,3,0,0,1,0,1,2,3,17,14,42
66,2011,14,La.,0,0,2,5,8,0,0,2,0,1,0,1,3,3,10
67,2011,14,Okla.,0,0,1,3,12,1,0,1,1,0,3,0,63,11,3
68,2011,14,Tex.,0,1,9,8,10,0,2,15,35,10,17,44,157,202,673
69,2011,14,MOUNTAIN,0,1,6,15,17,0,0,4,1,4,1,41,99,577,283
70,2011,14,Ariz.,0,0,2,6,5,0,0,1,0,1,0,12,29,193,104
71,2011,14,Colo.,0,0,4,1,4,0,0,1,0,3,0,12,63,226,32
72,2011,14,Idaho,0,0,1,3,1,0,0,1,0,0,1,2,15,27,41
73,2011,14,Mont.,0,0,1,0,1,0,0,0,0,0,0,2,16,44,5
74,2011,14,Nev.,0,0,1,2,3,0,0,1,0,0,0,0,7,8,1
75,2011,14,N. Mex.,0,0,1,0,2,0,0,2,1,0,0,2,11,29,28
76,2011,14,Utah,0,0,1,3,1,0,0,1,0,0,0,6,16,48,71
77,2011,14,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,2,1
78,2011,14,PACIFIC,2,3,15,57,54,0,0,18,6,4,23,150,"1,101",616,295
79,2011,14,Alaska,0,0,1,0,0,0,0,1,1,1,0,0,6,13,4
80,2011,14,Calif.,1,2,10,38,40,0,0,18,0,0,7,130,959,461,180
81,2011,14,Hawaii,0,0,1,2,1,0,0,1,2,1,1,1,6,8,17
82,2011,14,Oreg.,1,1,3,14,9,0,0,1,3,1,1,5,12,47,64
83,2011,14,Wash.,0,0,4,3,4,0,0,2,0,1,14,9,132,87,30
84,2011,14,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,14,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,14,Guam,0,0,0,0,0,0,1,15,12,7,0,0,14,28,0
87,2011,14,P.R.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
88,2011,14,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,15,UNITED STATES,8,14,38,236,285,2,13,220,94,"1,089",95,544,"2,175","3,630","3,382"
23,2011,15,NEW ENGLAND,0,0,3,11,4,0,0,2,1,15,1,10,24,102,76
24,2011,15,Conn.,0,0,1,1,0,0,0,1,0,10,0,1,8,0,10
25,2011,15,Maine,0,0,1,3,0,0,0,1,0,1,1,1,8,41,5
26,2011,15,Mass.,0,0,2,7,2,0,0,2,1,4,0,5,13,45,53
27,2011,15,N.H.,0,0,0,0,0,0,0,1,0,0,0,0,3,12,3
28,2011,15,R.I.,0,0,1,0,0,0,0,0,0,0,0,0,7,3,3
29,2011,15,Vt.,0,0,1,0,2,0,0,0,0,0,0,0,4,1,2
30,2011,15,MID. ATLANTIC,0,1,5,26,27,0,4,209,10,978,11,38,122,370,182
31,2011,15,N.J.,0,0,1,0,9,0,1,14,5,234,0,2,9,11,36
32,2011,15,N.Y. (Upstate),0,0,4,7,3,0,0,18,1,590,8,12,85,123,63
33,2011,15,N.Y. City,0,0,3,11,7,0,0,201,4,143,0,0,12,7,3
34,2011,15,Pa.,0,0,2,8,8,0,0,16,0,11,3,20,70,229,80
35,2011,15,E.N. CENTRAL,0,2,9,31,52,0,1,7,20,32,15,114,194,922,834
36,2011,15,Ill.,0,0,3,10,8,0,1,2,10,6,0,22,52,146,123
37,2011,15,Ind.,0,0,2,4,12,0,0,1,0,2,0,12,26,68,94
38,2011,15,Mich.,0,0,4,3,6,0,0,1,3,11,2,31,57,304,228
39,2011,15,Ohio,0,1,2,11,12,0,0,5,7,5,13,34,80,313,299
40,2011,15,Wis.,0,0,3,3,14,0,0,2,0,8,0,12,24,91,90
41,2011,15,W.N. CENTRAL,2,1,5,16,18,0,1,14,12,16,5,36,416,208,250
42,2011,15,Iowa,0,0,1,3,5,0,0,7,1,5,0,11,34,44,62
43,2011,15,Kans.,0,0,2,1,1,0,0,1,3,1,0,2,9,23,41
44,2011,15,Minn.,0,0,0,0,2,0,0,4,0,3,0,0,408,0,0
45,2011,15,Mo.,1,0,4,7,8,0,0,3,6,5,3,7,44,95,111
46,2011,15,Nebr.,0,0,2,3,2,0,0,10,1,2,2,4,13,31,21
47,2011,15,N. Dak.,1,0,1,1,0,0,0,1,1,0,0,0,30,13,0
48,2011,15,S. Dak.,0,0,1,1,0,0,0,1,0,0,0,0,2,2,15
49,2011,15,S. ATLANTIC,4,2,6,41,60,2,0,4,5,24,14,38,103,402,370
50,2011,15,Del.,1,0,1,1,1,0,0,0,0,0,0,0,4,6,0
51,2011,15,D.C.,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1
52,2011,15,Fla.,2,1,3,15,29,2,0,2,3,5,5,6,28,91,52
53,2011,15,Ga.,1,0,2,2,4,0,0,2,1,0,0,5,13,61,55
54,2011,15,Md.,0,0,1,3,2,0,0,1,0,5,0,2,6,27,44
55,2011,15,N.C.,0,0,3,8,8,0,0,2,0,2,7,3,35,84,126
56,2011,15,S.C.,0,0,1,4,4,0,0,1,0,3,0,6,25,43,53
57,2011,15,Va.,0,0,2,8,11,0,0,2,1,5,2,7,39,89,33
58,2011,15,W. Va.,0,0,1,0,1,0,0,0,0,2,0,0,41,0,6
59,2011,15,E.S. CENTRAL,0,1,3,11,13,0,0,2,3,3,1,13,35,110,238
60,2011,15,Ala.,0,0,1,6,2,0,0,2,1,1,0,4,8,30,58
61,2011,15,Ky.,0,0,2,0,6,0,0,1,0,0,0,4,16,38,97
62,2011,15,Miss.,0,0,1,2,2,0,0,1,2,0,0,1,8,5,17
63,2011,15,Tenn.,0,0,2,3,3,0,0,1,0,2,1,3,11,37,66
64,2011,15,W.S. CENTRAL,0,1,11,23,34,0,2,16,36,13,23,54,263,256,800
65,2011,15,Ark.,0,0,1,6,3,0,0,1,0,1,0,2,17,15,45
66,2011,15,La.,0,0,1,5,8,0,0,2,0,1,0,1,3,3,11
67,2011,15,Okla.,0,0,2,3,12,0,0,1,1,0,6,1,92,17,3
68,2011,15,Tex.,0,1,9,9,11,0,2,15,35,11,17,44,157,221,741
69,2011,15,MOUNTAIN,1,1,6,19,19,0,0,4,1,4,13,41,99,623,307
70,2011,15,Ariz.,0,0,2,7,6,0,0,1,0,1,3,12,29,225,118
71,2011,15,Colo.,0,0,4,1,4,0,0,1,0,3,10,12,63,236,34
72,2011,15,Idaho,0,0,1,3,1,0,0,1,0,0,0,2,15,29,43
73,2011,15,Mont.,0,0,2,2,1,0,0,0,0,0,0,2,16,46,5
74,2011,15,Nev.,0,0,1,2,4,0,0,1,0,0,0,0,7,8,1
75,2011,15,N. Mex.,1,0,1,1,2,0,0,2,1,0,0,2,11,29,29
76,2011,15,Utah,0,0,1,3,1,0,0,1,0,0,0,6,16,48,76
77,2011,15,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,2,1
78,2011,15,PACIFIC,1,3,15,58,58,0,0,18,6,4,12,150,"1,101",637,325
79,2011,15,Alaska,0,0,1,0,0,0,0,1,1,1,0,1,6,14,6
80,2011,15,Calif.,0,2,10,38,43,0,0,18,0,0,11,130,959,475,202
81,2011,15,Hawaii,0,0,1,2,1,0,0,1,2,1,0,1,6,8,17
82,2011,15,Oreg.,0,1,3,14,10,0,0,1,3,1,1,5,12,53,70
83,2011,15,Wash.,1,0,4,4,4,0,0,2,0,1,0,10,132,87,30
84,2011,15,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,15,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,15,Guam,0,0,0,0,0,0,1,15,12,7,0,0,14,28,0
87,2011,15,P.R.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
88,2011,15,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,16,UNITED STATES,8,14,39,254,295,2,13,220,95,"1,142",111,544,"2,195","3,824","3,696"
23,2011,16,NEW ENGLAND,2,0,3,14,4,0,0,2,1,15,0,10,24,105,80
24,2011,16,Conn.,0,0,1,1,0,0,0,1,0,10,0,1,8,0,11
25,2011,16,Maine,0,0,1,3,0,0,0,1,0,1,0,1,8,41,5
26,2011,16,Mass.,1,0,2,9,2,0,0,2,1,4,0,5,13,48,55
27,2011,16,N.H.,0,0,0,0,0,0,0,1,0,0,0,0,3,12,3
28,2011,16,R.I.,0,0,1,0,0,0,0,0,0,0,0,0,7,3,3
29,2011,16,Vt.,1,0,1,1,2,0,0,0,0,0,0,0,4,1,3
30,2011,16,MID. ATLANTIC,0,1,5,26,28,0,4,209,10,"1,011",12,38,122,388,192
31,2011,16,N.J.,0,0,1,0,9,0,1,11,5,244,0,2,9,11,36
32,2011,16,N.Y. (Upstate),0,0,4,7,4,0,0,11,1,599,7,12,85,131,64
33,2011,16,N.Y. City,0,0,3,11,7,0,0,201,4,156,0,0,12,7,3
34,2011,16,Pa.,0,0,2,8,8,0,0,16,0,12,5,20,70,239,89
35,2011,16,E.N. CENTRAL,0,2,6,32,55,1,1,7,21,32,21,114,194,968,913
36,2011,16,Ill.,0,0,3,10,8,0,1,2,10,6,0,22,52,147,137
37,2011,16,Ind.,0,0,2,4,14,0,0,1,0,2,0,12,26,68,115
38,2011,16,Mich.,0,0,4,3,6,0,0,1,3,11,10,31,57,327,246
39,2011,16,Ohio,0,1,2,11,12,1,0,5,8,5,10,34,80,323,316
40,2011,16,Wis.,0,0,2,4,15,0,0,2,0,8,1,12,24,103,99
41,2011,16,W.N. CENTRAL,1,1,5,18,16,0,0,14,12,27,1,36,416,213,274
42,2011,16,Iowa,0,0,1,4,5,0,0,7,1,6,0,11,34,46,79
43,2011,16,Kans.,0,0,2,1,1,0,0,1,3,1,0,2,9,23,42
44,2011,16,Minn.,0,0,0,0,0,0,0,4,0,3,0,0,408,0,0
45,2011,16,Mo.,1,0,4,8,8,0,0,3,6,5,1,7,44,98,117
46,2011,16,Nebr.,0,0,2,3,2,0,0,10,1,12,0,4,13,31,21
47,2011,16,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,30,13,0
48,2011,16,S. Dak.,0,0,1,1,0,0,0,1,0,0,0,0,2,2,15
49,2011,16,S. ATLANTIC,1,2,6,42,61,0,0,4,4,26,5,38,103,409,400
50,2011,16,Del.,0,0,1,1,0,0,0,0,0,0,0,0,4,6,0
51,2011,16,D.C.,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2
52,2011,16,Fla.,1,1,3,16,30,0,0,2,2,5,2,6,28,93,57
53,2011,16,Ga.,0,0,2,2,4,0,0,2,1,0,0,5,13,61,59
54,2011,16,Md.,0,0,1,3,2,0,0,1,0,6,1,2,6,30,44
55,2011,16,N.C.,0,0,3,8,8,0,0,2,0,3,2,3,35,86,127
56,2011,16,S.C.,0,0,1,4,5,0,0,1,0,3,0,6,25,43,66
57,2011,16,Va.,0,0,2,8,11,0,0,2,1,5,0,7,39,89,38
58,2011,16,W. Va.,0,0,1,0,1,0,0,0,0,2,0,0,41,0,7
59,2011,16,E.S. CENTRAL,0,1,3,11,14,0,0,2,3,3,1,13,35,115,256
60,2011,16,Ala.,0,0,1,6,3,0,0,2,1,1,0,4,8,33,65
61,2011,16,Ky.,0,0,2,0,6,0,0,1,0,0,0,4,16,39,97
62,2011,16,Miss.,0,0,1,2,2,0,0,1,2,0,0,1,8,5,19
63,2011,16,Tenn.,0,0,2,3,3,0,0,1,0,2,1,3,11,38,75
64,2011,16,W.S. CENTRAL,1,1,12,24,37,0,2,15,36,19,9,53,283,270,878
65,2011,16,Ark.,0,0,1,6,4,0,0,1,0,1,1,2,17,16,47
66,2011,16,La.,0,0,1,5,9,0,0,2,0,2,0,1,3,4,11
67,2011,16,Okla.,1,0,2,4,12,0,0,1,1,0,0,1,92,17,3
68,2011,16,Tex.,0,1,10,9,12,0,2,14,35,16,8,45,177,233,817
69,2011,16,MOUNTAIN,0,1,6,22,21,0,0,4,1,4,18,41,99,656,328
70,2011,16,Ariz.,0,0,2,8,6,0,0,1,0,1,0,12,29,229,130
71,2011,16,Colo.,0,0,4,1,5,0,0,1,0,3,17,12,63,253,37
72,2011,16,Idaho,0,0,1,3,2,0,0,1,0,0,0,3,15,30,44
73,2011,16,Mont.,0,0,2,2,1,0,0,0,0,0,0,2,16,46,5
74,2011,16,Nev.,0,0,1,2,4,0,0,1,0,0,0,0,7,8,1
75,2011,16,N. Mex.,0,0,1,1,2,0,0,2,1,0,1,2,11,40,31
76,2011,16,Utah,0,0,1,5,1,0,0,1,0,0,0,6,16,48,79
77,2011,16,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,2,1
78,2011,16,PACIFIC,3,3,15,65,59,1,0,18,7,5,44,150,"1,101",700,375
79,2011,16,Alaska,0,0,1,0,0,0,0,1,1,1,0,0,6,14,7
80,2011,16,Calif.,2,2,10,44,44,1,0,18,1,0,37,130,959,522,235
81,2011,16,Hawaii,0,0,1,2,1,0,0,1,2,1,0,1,6,9,17
82,2011,16,Oreg.,0,1,3,14,10,0,0,1,3,1,1,5,12,62,79
83,2011,16,Wash.,1,0,4,5,4,0,0,2,0,2,6,10,132,93,37
84,2011,16,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,16,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,16,Guam,0,0,0,0,0,0,1,15,14,7,0,0,14,31,0
87,2011,16,P.R.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
88,2011,16,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,17,UNITED STATES,17,14,39,274,315,9,13,219,106,"1,189",203,549,"2,220","4,150","4,017"
23,2011,17,NEW ENGLAND,0,0,3,14,4,0,0,2,1,15,2,10,24,111,92
24,2011,17,Conn.,0,0,1,1,0,0,0,1,0,10,0,1,8,0,16
25,2011,17,Maine,0,0,1,3,0,0,0,1,0,1,2,1,8,44,5
26,2011,17,Mass.,0,0,2,9,2,0,0,2,1,4,0,5,13,48,63
27,2011,17,N.H.,0,0,0,0,0,0,0,2,0,0,0,0,3,15,2
28,2011,17,R.I.,0,0,1,0,0,0,0,0,0,0,0,0,7,3,3
29,2011,17,Vt.,0,0,1,1,2,0,0,0,0,0,0,0,4,1,3
30,2011,17,MID. ATLANTIC,1,1,5,27,29,1,4,209,11,"1,033",12,38,122,406,207
31,2011,17,N.J.,0,0,1,0,9,0,1,11,5,254,0,2,9,11,38
32,2011,17,N.Y. (Upstate),0,0,4,7,4,1,0,11,2,610,1,13,85,130,71
33,2011,17,N.Y. City,0,0,3,11,8,0,0,201,4,156,0,0,12,7,3
34,2011,17,Pa.,1,0,2,9,8,0,0,16,0,13,11,20,70,258,95
35,2011,17,E.N. CENTRAL,1,2,6,33,59,0,1,7,23,35,27,114,194,"1,044",988
36,2011,17,Ill.,0,0,3,10,8,0,1,2,11,8,0,22,52,169,152
37,2011,17,Ind.,0,0,2,4,15,0,0,1,0,2,0,12,26,68,127
38,2011,17,Mich.,0,0,4,3,7,0,0,1,4,11,7,32,57,358,272
39,2011,17,Ohio,1,1,2,12,14,0,0,5,8,5,20,34,80,343,330
40,2011,17,Wis.,0,0,2,4,15,0,0,2,0,9,0,12,24,106,107
41,2011,17,W.N. CENTRAL,0,1,4,19,18,0,0,14,12,41,4,37,430,219,320
42,2011,17,Iowa,0,0,1,5,5,0,0,7,1,13,0,12,36,48,105
43,2011,17,Kans.,0,0,2,1,1,0,0,1,3,2,0,2,9,23,51
44,2011,17,Minn.,0,0,2,0,2,0,0,4,0,3,0,0,408,0,0
45,2011,17,Mo.,0,0,2,8,8,0,0,3,6,6,1,7,43,99,125
46,2011,17,Nebr.,0,0,2,3,2,0,0,5,1,17,3,4,13,34,23
47,2011,17,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,30,13,0
48,2011,17,S. Dak.,0,0,1,1,0,0,0,1,0,0,0,0,2,2,16
49,2011,17,S. ATLANTIC,4,2,6,47,65,2,0,4,6,29,13,38,103,433,420
50,2011,17,Del.,0,0,1,1,0,0,0,0,0,0,0,0,4,6,0
51,2011,17,D.C.,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3
52,2011,17,Fla.,2,1,3,18,32,0,0,2,2,5,5,6,28,98,64
53,2011,17,Ga.,0,0,2,3,4,0,0,2,1,1,0,5,13,64,64
54,2011,17,Md.,1,0,1,4,2,0,0,1,0,6,3,2,6,34,46
55,2011,17,N.C.,1,0,3,9,10,2,0,2,2,5,3,3,35,89,127
56,2011,17,S.C.,0,0,1,4,5,0,0,1,0,3,0,6,25,44,70
57,2011,17,Va.,0,0,2,8,11,0,0,2,1,5,2,7,39,97,39
58,2011,17,W. Va.,0,0,1,0,1,0,0,0,0,2,0,0,41,0,7
59,2011,17,E.S. CENTRAL,0,1,3,11,17,0,0,2,3,4,0,13,35,116,274
60,2011,17,Ala.,0,0,1,6,4,0,0,2,1,2,0,4,8,33,72
61,2011,17,Ky.,0,0,2,0,6,0,0,1,0,0,0,4,16,39,103
62,2011,17,Miss.,0,0,1,2,2,0,0,1,2,0,0,1,10,5,19
63,2011,17,Tenn.,0,0,2,3,5,0,0,1,0,2,0,3,11,39,80
64,2011,17,W.S. CENTRAL,0,1,12,24,37,2,2,15,38,21,17,54,293,312,942
65,2011,17,Ark.,0,0,1,6,4,0,0,1,0,1,0,2,17,17,50
66,2011,17,La.,0,0,1,5,9,0,0,2,0,2,0,1,3,10,11
67,2011,17,Okla.,0,0,2,4,12,0,0,1,1,0,0,1,92,17,3
68,2011,17,Tex.,0,1,10,9,12,2,2,14,37,18,17,45,187,268,878
69,2011,17,MOUNTAIN,0,1,6,23,23,0,0,4,1,5,1,42,99,672,356
70,2011,17,Ariz.,0,0,2,8,7,0,0,1,0,1,1,12,29,243,144
71,2011,17,Colo.,0,0,4,1,5,0,0,1,0,4,0,13,63,253,38
72,2011,17,Idaho,0,0,1,3,3,0,0,1,0,0,0,3,15,30,44
73,2011,17,Mont.,0,0,2,2,1,0,0,0,0,0,0,2,16,46,5
74,2011,17,Nev.,0,0,1,3,4,0,0,1,0,0,0,0,7,8,2
75,2011,17,N. Mex.,0,0,1,1,2,0,0,2,1,0,0,2,11,42,32
76,2011,17,Utah,0,0,1,5,1,0,0,1,0,0,0,6,16,48,88
77,2011,17,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,2,3
78,2011,17,PACIFIC,11,3,15,76,63,4,0,18,11,6,127,150,"1,101",837,418
79,2011,17,Alaska,0,0,1,0,0,0,0,1,1,1,0,0,6,14,11
80,2011,17,Calif.,10,2,10,54,46,4,0,18,5,1,127,130,959,656,269
81,2011,17,Hawaii,0,0,1,2,1,0,0,1,2,1,0,1,6,9,18
82,2011,17,Oreg.,1,1,3,15,12,0,0,1,3,1,0,5,12,65,82
83,2011,17,Wash.,0,0,4,5,4,0,0,2,0,2,0,10,132,93,38
84,2011,17,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,17,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,17,Guam,0,0,0,0,0,0,1,15,14,13,0,0,14,31,0
87,2011,17,P.R.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
88,2011,17,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,18,UNITED STATES,8,14,49,292,329,2,12,217,109,"1,314",131,550,"2,800","4,373","4,265"
23,2011,18,NEW ENGLAND,0,0,3,15,5,0,0,2,1,16,0,10,24,111,96
24,2011,18,Conn.,0,0,1,1,0,0,0,1,0,11,0,1,8,0,16
25,2011,18,Maine,0,0,1,3,0,0,0,1,0,1,0,1,8,44,5
26,2011,18,Mass.,0,0,2,9,2,0,0,2,1,4,0,5,13,48,67
27,2011,18,N.H.,0,0,0,0,0,0,0,2,0,0,0,0,3,15,2
28,2011,18,R.I.,0,0,1,0,0,0,0,0,0,0,0,0,7,3,3
29,2011,18,Vt.,0,0,2,2,3,0,0,0,0,0,0,0,4,1,3
30,2011,18,MID. ATLANTIC,0,1,5,27,32,0,4,209,11,"1,146",10,38,122,416,222
31,2011,18,N.J.,0,0,1,0,9,0,1,11,5,260,0,2,9,11,43
32,2011,18,N.Y. (Upstate),0,0,4,7,6,0,0,7,2,617,3,13,81,133,77
33,2011,18,N.Y. City,0,0,3,11,8,0,0,201,4,256,0,0,12,7,3
34,2011,18,Pa.,0,0,2,9,9,0,0,16,0,13,7,20,70,265,99
35,2011,18,E.N. CENTRAL,0,2,7,38,57,0,1,7,23,30,15,116,198,"1,076","1,009"
36,2011,18,Ill.,0,0,3,10,8,0,1,2,11,10,0,22,52,169,172
37,2011,18,Ind.,0,0,2,6,15,0,0,1,0,2,0,11,26,70,136
38,2011,18,Mich.,0,0,4,5,8,0,0,1,4,11,3,32,57,374,304
39,2011,18,Ohio,0,1,2,12,16,0,0,5,8,6,12,34,80,355,338
40,2011,18,Wis.,0,0,2,5,10,0,0,1,0,1,0,13,25,108,59
41,2011,18,W.N. CENTRAL,0,1,4,20,20,0,0,7,13,48,0,37,475,227,344
42,2011,18,Iowa,0,0,1,6,5,0,0,7,2,14,0,12,36,50,120
43,2011,18,Kans.,0,0,2,1,1,0,0,1,3,3,0,2,9,25,56
44,2011,18,Minn.,0,0,2,0,2,0,0,4,0,3,0,0,453,0,0
45,2011,18,Mo.,0,0,2,8,8,0,0,3,6,8,0,7,43,103,127
46,2011,18,Nebr.,0,0,2,3,4,0,0,3,1,20,0,4,13,34,25
47,2011,18,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,30,13,0
48,2011,18,S. Dak.,0,0,1,1,0,0,0,1,0,0,0,0,2,2,16
49,2011,18,S. ATLANTIC,7,2,6,54,65,2,0,4,8,31,10,38,105,448,439
50,2011,18,Del.,0,0,1,1,0,0,0,0,0,0,0,0,4,6,0
51,2011,18,D.C.,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3
52,2011,18,Fla.,5,1,3,23,33,0,0,2,2,6,2,6,28,100,72
53,2011,18,Ga.,0,0,2,3,5,0,0,2,1,1,0,4,13,66,64
54,2011,18,Md.,1,0,1,5,2,0,0,1,0,7,0,2,6,34,46
55,2011,18,N.C.,1,0,3,10,8,2,0,2,4,5,3,3,35,92,129
56,2011,18,S.C.,0,0,1,4,5,0,0,1,0,3,5,6,25,49,74
57,2011,18,Va.,0,0,2,8,11,0,0,2,1,5,0,7,41,100,44
58,2011,18,W. Va.,0,0,1,0,1,0,0,0,0,2,0,0,41,0,7
59,2011,18,E.S. CENTRAL,0,1,3,12,17,0,0,2,3,6,2,13,35,121,289
60,2011,18,Ala.,0,0,1,6,4,0,0,2,1,4,0,4,8,34,76
61,2011,18,Ky.,0,0,2,0,6,0,0,1,0,0,0,4,16,39,109
62,2011,18,Miss.,0,0,1,2,2,0,0,1,2,0,0,1,10,5,20
63,2011,18,Tenn.,0,0,2,4,5,0,0,1,0,2,2,3,11,43,84
64,2011,18,W.S. CENTRAL,0,1,12,25,39,0,2,15,38,25,13,53,293,330,"1,004"
65,2011,18,Ark.,0,0,1,6,5,0,0,1,0,1,0,2,17,18,51
66,2011,18,La.,0,0,1,5,10,0,0,2,0,2,0,1,3,10,12
67,2011,18,Okla.,0,0,2,4,12,0,0,1,1,0,0,1,92,17,5
68,2011,18,Tex.,0,1,10,10,12,0,2,14,37,22,13,43,187,285,936
69,2011,18,MOUNTAIN,0,1,6,25,24,0,0,4,1,6,9,43,99,724,381
70,2011,18,Ariz.,0,0,2,8,7,0,0,1,0,1,0,12,29,264,152
71,2011,18,Colo.,0,0,4,2,6,0,0,1,0,5,7,13,63,280,41
72,2011,18,Idaho,0,0,1,3,3,0,0,1,0,0,2,3,15,32,47
73,2011,18,Mont.,0,0,2,3,1,0,0,0,0,0,0,2,16,48,5
74,2011,18,Nev.,0,0,1,3,4,0,0,1,0,0,0,0,7,8,2
75,2011,18,N. Mex.,0,0,1,1,2,0,0,2,1,0,0,2,11,42,32
76,2011,18,Utah,0,0,1,5,1,0,0,1,0,0,0,6,16,48,98
77,2011,18,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,2,2,4
78,2011,18,PACIFIC,1,3,23,76,70,0,0,18,11,6,72,157,"1,628",920,481
79,2011,18,Alaska,0,0,1,1,0,0,0,1,1,1,0,0,6,14,11
80,2011,18,Calif.,1,2,14,52,47,0,0,18,5,1,64,135,"1,487",724,320
81,2011,18,Hawaii,0,0,1,3,1,0,0,1,2,1,0,1,6,12,20
82,2011,18,Oreg.,0,1,3,15,13,0,0,1,3,1,8,5,12,77,85
83,2011,18,Wash.,0,0,8,5,9,0,0,2,0,2,0,10,131,93,45
84,2011,18,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2011,18,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2011,18,Guam,0,0,0,0,0,0,1,15,14,28,0,0,14,31,0
87,2011,18,P.R.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
88,2011,18,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2011,19,UNITED STATES,5,15,53,309,345,3,12,217,127,"1,488",69,550,"2,901","4,567","4,623"
23,2011,19,NEW ENGLAND,0,0,4,17,6,0,0,2,1,16,0,10,24,111,106
24,2011,19,Conn.,0,0,1,1,0,0,0,0,0,11,0,1,8,0,17
25,2011,19,Maine,0,0,1,3,1,0,0,1,0,1,0,1,8,44,5
26,2011,19,Mass.,0,0,2,9,2,0,0,2,1,4,0,5,13,48,74
27,2011,19,N.H.,0,0,1,1,0,0,0,2,0,0,0,0,3,15,3
28,2011,19,R.I.,0,0,1,0,0,0,0,0,0,0,0,0,7,3,4
29,2011,19,Vt.,0,0,3,3,3,0,0,0,0,0,0,0,4,1,3
