date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,add
2021-02-28,5.403314197335764,5.271980864002431,5.22526405305956,5.320228942681463,5.089854043169925,5.460258591089674,4.735545607312364,6.022353932419371,4.692147061220206,6.0768429353919915,4.449475060783084,6.134110382219973,4.4073495211864095,6.194615098945084,4.365588263708114,6.258913438172002,4.124000909702819,6.9276921181535265,3.882381359031601,7.001815428051236,3.8404978457808223,7.0823951948935,3.5980789191199634,7.170898198181808,3.3547924521557553,7.6693180465653095,3.3102122482304264,7.915464298183054,3.2637612757135415,8.108479881913258,2.8146072715773727,8.259843443680694,2.761450389935797,9.045527265385822,2.5020266483935174,9.401389809199884,2.2316706984260724,10.030154301747917,1.7371609661425058,11.033666304535362,1.4122714051693874,12.166922390312088,0.0
2021-03-31,5.922366879047179,5.8450335457138465,5.785603170960683,5.906442012261826,5.527863603420899,6.170149293081533,5.071552537857941,6.236519808266611,5.01642535999676,6.505974570580761,4.962248511008655,6.754007882387546,4.908793030721381,6.856209535409794,4.855827780866148,6.938295081491574,4.7431117434003855,7.42614818163709,4.350384562463226,7.520881503113734,4.247354069260473,7.623927009800349,4.043678724441687,7.937174622059774,3.9489413587209086,8.263194162515324,3.532607430674014,8.540608829429654,3.473954109432832,8.969763832921487,3.4119399084651088,9.28902222321369,2.944939615681096,10.0025559959179,2.670124730125428,10.312324992301349,2.5716711334121847,10.955066360998673,2.0630894711020784,12.63894309792945,1.7724738057601241,14.104145811204676,0.0
2021-04-30,5.534148150807114,5.340148150807114,5.193350424798635,5.683517689247243,5.147897467227796,5.738712684801813,4.9035821417643985,5.791021509616739,4.860211460844141,6.045777485230258,4.8176013522020895,6.103372125383566,4.375571577361813,6.364272750204162,4.333940410598345,6.629046511443546,4.292518604906051,6.8983940121280085,4.2511019956789715,6.973197661131525,4.009461758935513,7.054593381044412,3.967330714594903,7.144080751759247,3.524382855747489,7.843699346203358,3.4802008235335657,7.95632551625375,3.4342206676392464,8.286203854297518,3.1856303272390605,8.63997743537589,2.9331632650111805,9.02890751764966,2.674616239507697,9.474425622687459,2.3954547122938745,10.42563499693268,1.7128479579659468,11.549246795748878,1.2421803846482191,12.795622497887011,0.0
2021-05-31,5.477269682860284,5.553936349526951,5.109411165196902,5.599975711449122,5.0661830366386695,5.647772039696319,5.024054097477849,5.882601585989083,4.782840230882713,5.949783881093663,4.567366078533395,6.2046944611711305,4.502460208912141,6.462781804128359,4.262950073963702,6.524590439815722,4.2236563073815265,6.590793300027545,4.184385753762949,6.662238260487848,3.8949223055895574,7.140017179377809,3.705014038618107,7.425571968970015,3.6643540035451103,7.520864458640217,3.4225497268240304,8.028662369524035,3.37907143618304,8.153051577892242,3.0081569444489076,8.500429492281036,2.8836183633892243,9.081646195718047,2.6283905990998537,9.317362623869844,2.1632261711493106,10.054951176997982,1.8761162856389018,11.250589335206797,1.557271265882575,12.17916713799747,0.0
2021-06-30,5.213556652585472,5.240889985918806,5.206456043903373,5.276502058321971,4.97303189793125,5.313480581746481,4.940464224984849,5.552039916691833,4.508610445144429,5.792428089411395,4.477334857243626,6.034936682279669,4.446504903357775,6.079913999431534,4.215987275824044,6.127783035291321,4.12564352271948,6.179066631270455,3.9553246821290124,6.234423673849465,3.724864236071991,6.894702796415725,3.694068225112347,6.9610248980600185,3.262700495569036,7.034915306591341,3.2304592826794076,7.118526314236965,3.1969374682507423,7.815035864571929,2.96154958247354,7.929420815514952,2.7233834886278956,8.090123971681209,2.4808539888503125,8.85322678770461,2.0307017064110835,9.33561470218062,1.458715224737887,10.483954554633348,1.312745881269196,11.369484250326234,0.0
2021-07-31,4.984859416558443,4.92552608322511,4.699767030856585,4.957342529870477,4.464914705975552,4.990384986851273,4.435831935305349,5.2248454442523755,4.407391219137267,5.340946102592296,4.179471276167871,5.698948241747761,3.9519537073549427,5.739164029299937,3.9247195234413708,5.98197263913987,3.8976452297768733,6.087842821063015,3.670598050744939,6.277365379854695,3.4434296636191335,6.331301364760948,3.4159674123633943,6.590656125438134,3.3880012003282522,6.856797933143257,3.159262690719828,7.131657736863239,2.729390012804373,7.218087082406239,2.697862944137498,7.645552398903544,2.6638712331640173,8.046632002527158,2.426007105620553,8.61076389863311,1.9813767239537399,8.86607327791198,1.721804321607761,9.966868273973509,1.07651046511017,11.20289861239333,0.0
