eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
4m,8.876666663078138,8.24999999695314,16.820133379722563,imd_incidence,2022-04-30,all_past_ens,1m,2007-07-31,wis,all_past_ens
5m,9.247999994152725,8.599999994718768,17.155091455640147,imd_incidence,2022-04-30,all_past_ens,1m,2007-07-31,wis,all_past_ens
6m,15.136111102473805,14.333333325546896,28.24805638879588,imd_incidence,2022-04-30,all_past_ens,1m,2007-07-31,wis,all_past_ens
1m,4.02333331845302,2.9999999892171587,10.628338405864875,imd_incidence,2022-04-30,all_past_ens,2m,2007-07-31,wis,all_past_ens
2m,5.158333322047298,4.499999991912869,11.80149389398699,imd_incidence,2022-04-30,all_past_ens,2m,2007-07-31,wis,all_past_ens
3m,7.006666657453333,6.333333326144772,14.113465438855332,imd_incidence,2022-04-30,all_past_ens,2m,2007-07-31,wis,all_past_ens
4m,8.876666657141827,8.249999991912869,16.820133372404538,imd_incidence,2022-04-30,all_past_ens,2m,2007-07-31,wis,all_past_ens
5m,9.247999984479902,8.59999998598231,17.15509144277924,imd_incidence,2022-04-30,all_past_ens,2m,2007-07-31,wis,all_past_ens
6m,15.1361110881856,14.333333312666227,28.2480563662268,imd_incidence,2022-04-30,all_past_ens,2m,2007-07-31,wis,all_past_ens
1m,4.02333333315822,2.9999999998731113,10.628338414530953,imd_incidence,2022-04-30,all_past_ens,3m,2007-07-31,wis,all_past_ens
2m,5.158333333200524,4.499999999904837,11.801493902339566,imd_incidence,2022-04-30,all_past_ens,3m,2007-07-31,wis,all_past_ens
3m,7.006666666558249,6.333333333248746,14.113465447056814,imd_incidence,2022-04-30,all_past_ens,3m,2007-07-31,wis,all_past_ens
4m,8.876666666554582,8.249999999904837,16.82013338400817,imd_incidence,2022-04-30,all_past_ens,3m,2007-07-31,wis,all_past_ens
5m,9.247999999817363,8.599999999835045,17.155091463171804,imd_incidence,2022-04-30,all_past_ens,3m,2007-07-31,wis,all_past_ens
6m,15.136111110841327,14.33333333309013,28.248056402012885,imd_incidence,2022-04-30,all_past_ens,3m,2007-07-31,wis,all_past_ens
1m,4.023333333020254,2.999999999773131,10.628338414449642,imd_incidence,2022-04-30,all_past_ens,4m,2007-07-31,wis,all_past_ens
2m,5.158333333095879,4.499999999829846,11.801493902261196,imd_incidence,2022-04-30,all_past_ens,4m,2007-07-31,wis,all_past_ens
3m,7.00666666647282,6.333333333182087,14.113465446979855,imd_incidence,2022-04-30,all_past_ens,4m,2007-07-31,wis,all_past_ens
4m,8.876666666466265,8.249999999829848,16.820133383899297,imd_incidence,2022-04-30,all_past_ens,4m,2007-07-31,wis,all_past_ens
5m,9.24799999967346,8.59999999970507,17.15509146298047,imd_incidence,2022-04-30,all_past_ens,4m,2007-07-31,wis,all_past_ens
6m,15.136111110628763,14.3333333328985,28.248056401677132,imd_incidence,2022-04-30,all_past_ens,4m,2007-07-31,wis,all_past_ens
1m,4.023333332549967,2.9999999994323474,10.628338414172497,imd_incidence,2022-04-30,all_past_ens,5m,2007-07-31,wis,all_past_ens
2m,5.15833333273919,4.499999999574261,11.801493901994073,imd_incidence,2022-04-30,all_past_ens,5m,2007-07-31,wis,all_past_ens
3m,7.006666666181637,6.333333332954898,14.11346544671757,imd_incidence,2022-04-30,all_past_ens,5m,2007-07-31,wis,all_past_ens
4m,8.876666666165237,8.24999999957426,16.82013338352821,imd_incidence,2022-04-30,all_past_ens,5m,2007-07-31,wis,all_past_ens
5m,9.247999999182955,8.599999999262051,17.155091462328304,imd_incidence,2022-04-30,all_past_ens,5m,2007-07-31,wis,all_past_ens
6m,15.136111109904215,14.333333332245331,28.24805640053266,imd_incidence,2022-04-30,all_past_ens,5m,2007-07-31,wis,all_past_ens
1m,4.023333332941483,2.999999999716046,10.62833841440322,imd_incidence,2022-04-30,all_past_ens,6m,2007-07-31,wis,all_past_ens
2m,5.158333333036136,4.499999999787036,11.801493902216452,imd_incidence,2022-04-30,all_past_ens,6m,2007-07-31,wis,all_past_ens
3m,7.00666666642405,6.333333333144033,14.113465446935926,imd_incidence,2022-04-30,all_past_ens,6m,2007-07-31,wis,all_past_ens
4m,8.876666666415847,8.249999999787038,16.82013338383714,imd_incidence,2022-04-30,all_past_ens,6m,2007-07-31,wis,all_past_ens
5m,9.247999999591302,8.599999999630866,17.155091462871233,imd_incidence,2022-04-30,all_past_ens,6m,2007-07-31,wis,all_past_ens
6m,15.1361111105074,14.333333332789095,28.248056401485435,imd_incidence,2022-04-30,all_past_ens,6m,2007-07-31,wis,all_past_ens
1m,4.471334704375813,4.0,10.674806164021446,imd_incidence,2022-04-30,all_past_ens,1m,2007-08-31,wis,all_past_ens
2m,7.1694756449788315,6.700714985833702,13.917468341220278,imd_incidence,2022-04-30,all_past_ens,1m,2007-08-31,wis,all_past_ens
3m,9.525499924161968,9.223016650926338,17.57936405867647,imd_incidence,2022-04-30,all_past_ens,1m,2007-08-31,wis,all_past_ens
4m,9.373847453650587,8.917262488194753,17.104678590469952,imd_incidence,2022-04-30,all_past_ens,1m,2007-08-31,wis,all_past_ens
5m,16.289795037394338,15.840142997166742,30.2626432228494,imd_incidence,2022-04-30,all_past_ens,1m,2007-08-31,wis,all_past_ens
6m,14.13714104951049,12.499404178471915,27.07934463137846,imd_incidence,2022-04-30,all_past_ens,1m,2007-08-31,wis,all_past_ens
