eval_horizon,mae,error,wis,type,frsct_date,method
3m,8.277629336525225,-2.2783196243307273,29.27176365322832,imd_incidence,2011-01-31,sarima
4m,6.845237338834222,-1.0717243818077424,28.92492560762433,imd_incidence,2011-01-31,sarima
5m,6.145903134973265,-0.1876662415403061,28.26747637280758,imd_incidence,2011-01-31,sarima
6m,5.143818096789134,-0.134156383638843,27.61008479417811,imd_incidence,2011-01-31,sarima
1m,6.474971071541908,6.474971071541908,28.71806722378128,imd_incidence,2011-02-28,arima
2m,7.5,-1.0250289284580916,29.138354673419624,imd_incidence,2011-02-28,arima
3m,5.491657023847303,-0.19169559512475823,28.518677929531794,imd_incidence,2011-02-28,arima
4m,5.487485535770954,1.2249710715419084,28.480198394355384,imd_incidence,2011-02-28,arima
5m,5.084982642925145,1.6749710715419084,28.326444857062192,imd_incidence,2011-02-28,arima
6m,8.81664738102794,5.974971071541908,33.251844649782164,imd_incidence,2011-02-28,arima
1m,2.0366666666666653,2.0,8.02606707317073,imd_incidence,2011-02-28,eakf_model1
2m,7.371666666666666,-5.5,15.339359756097558,imd_incidence,2011-02-28,eakf_model1
3m,5.633333333333333,-4.333333333333333,12.729308943089428,imd_incidence,2011-02-28,eakf_model1
4m,4.640833333333332,-2.75,11.502652439024388,imd_incidence,2011-02-28,eakf_model1
5m,3.816,-2.4,10.614140243902437,imd_incidence,2011-02-28,eakf_model1
6m,7.072777777777778,1.8333333333333333,16.062502540650407,imd_incidence,2011-02-28,eakf_model1
1m,1.3933333333333344,-1.5,7.105777439024388,imd_incidence,2011-02-28,eakf_model2
2m,9.030000000000003,-9.25,18.74185213414634,imd_incidence,2011-02-28,eakf_model2
3m,7.657777777777781,-7.833333333333333,15.75224593495935,imd_incidence,2011-02-28,eakf_model2
4m,5.849166666666669,-6.0,13.510190548780491,imd_incidence,2011-02-28,eakf_model2
5m,4.968000000000002,-5.2,12.162100609756097,imd_incidence,2011-02-28,eakf_model2
6m,8.17388888888889,-0.3333333333333333,17.660683434959353,imd_incidence,2011-02-28,eakf_model2
1m,1.2100000000000009,0.0,7.05108231707317,imd_incidence,2011-02-28,eakf_model3
2m,7.053333333333335,-6.5,14.994565548780487,imd_incidence,2011-02-28,eakf_model3
3m,5.421111111111112,-5.0,12.641143292682928,imd_incidence,2011-02-28,eakf_model3
4m,4.3325,-3.75,11.37998475609756,imd_incidence,2011-02-28,eakf_model3
5m,4.048,-3.6,10.761740853658537,imd_incidence,2011-02-28,eakf_model3
6m,6.552222222222222,0.16666666666666666,14.807527947154474,imd_incidence,2011-02-28,eakf_model3
1m,9.38588605427585,9.38588605427585,31.954058083571223,imd_incidence,2011-02-28,sarima
2m,9.627178219163444,-0.24129216488759297,30.397275431257135,imd_incidence,2011-02-28,sarima
3m,7.392285406556307,0.8133051505222824,29.574283890991445,imd_incidence,2011-02-28,sarima
4m,6.4679829035858685,1.5337477115603502,28.60890452064094,imd_incidence,2011-02-28,sarima
5m,5.268214482958152,1.3208263293377378,27.74650407037218,imd_incidence,2011-02-28,sarima
6m,8.780216336289923,5.4907262082729105,32.316483363375276,imd_incidence,2011-02-28,sarima
1m,8.969303514739039,-8.969303514739039,29.256234037593014,imd_incidence,2011-03-31,arima
2m,5.0,-3.969303514739039,27.940030804520642,imd_incidence,2011-03-31,arima
3m,5.010232161753653,-0.969303514739039,27.821819648443793,imd_incidence,2011-03-31,arima
4m,4.5153482426304805,0.030696485260961026,27.61753493347497,imd_incidence,2011-03-31,arima
5m,9.018417891156577,5.430696485260961,33.45794401813242,imd_incidence,2011-03-31,arima
6m,11.187130990173975,8.197363151927627,35.77054258556178,imd_incidence,2011-03-31,arima
1m,12.303333333333335,-13.0,21.343887195121955,imd_incidence,2011-03-31,eakf_model1
2m,7.226666666666667,-8.0,14.611036585365852,imd_incidence,2011-03-31,eakf_model1
3m,5.363333333333333,-5.0,12.2785162601626,imd_incidence,2011-03-31,eakf_model1
4m,4.201666666666667,-4.0,10.947298018292681,imd_incidence,2011-03-31,eakf_model1
5m,8.047333333333333,1.4,17.456420731707315,imd_incidence,2011-03-31,eakf_model1
6m,9.851111111111111,4.166666666666667,20.312289126016264,imd_incidence,2011-03-31,eakf_model1
1m,14.973333333333333,-15.0,27.17557926829268,imd_incidence,2011-03-31,eakf_model2
2m,9.875,-10.0,18.803643292682928,imd_incidence,2011-03-31,eakf_model2
3m,6.7622222222222215,-6.666666666666667,14.872667682926831,imd_incidence,2011-03-31,eakf_model2
4m,5.389166666666666,-5.25,12.91453125,imd_incidence,2011-03-31,eakf_model2
5m,9.144,0.6,19.29678048780488,imd_incidence,2011-03-31,eakf_model2
6m,10.988888888888889,3.8333333333333335,22.286717479674802,imd_incidence,2011-03-31,eakf_model2
1m,13.719999999999999,-14.0,24.594862804878048,imd_incidence,2011-03-31,eakf_model3
2m,7.885,-8.0,16.324352134146345,imd_incidence,2011-03-31,eakf_model3
3m,6.025555555555556,-4.666666666666667,13.232505081300813,imd_incidence,2011-03-31,eakf_model3
4m,4.537500000000001,-3.5,11.731634908536586,imd_incidence,2011-03-31,eakf_model3
5m,8.008000000000001,1.6,17.51914634146342,imd_incidence,2011-03-31,eakf_model3
6m,9.250555555555556,3.8333333333333335,19.20403963414634,imd_incidence,2011-03-31,eakf_model3
1m,10.39721314724347,-10.39721314724347,28.686629754414344,imd_incidence,2011-03-31,sarima
2m,6.328128756219069,-4.069084391024401,27.883509637070194,imd_incidence,2011-03-31,sarima
3m,5.281010614710769,-1.650464816784878,26.918644082322995,imd_incidence,2011-03-31,sarima
4m,3.965085737004852,-1.2335208366168828,26.127813641131876,imd_incidence,2011-03-31,sarima
5m,8.332398008071698,4.17351274917431,31.693675787448385,imd_incidence,2011-03-31,sarima
6m,10.195357800249722,6.7296200845018985,33.39470895462639,imd_incidence,2011-03-31,sarima
1m,1.5675044996579572,1.5675044996579572,26.800441287134575,imd_incidence,2011-04-30,arima
2m,3.5675044996579572,3.5675044996579572,27.361824191063924,imd_incidence,2011-04-30,arima
3m,3.5675044996579572,3.5675044996579572,27.321267211587948,imd_incidence,2011-04-30,arima
4m,9.567504499657957,9.567504499657957,34.93496340478165,imd_incidence,2011-04-30,arima
5m,12.167504499657957,12.167504499657957,37.59466397374287,imd_incidence,2011-04-30,arima
6m,12.567504499657957,12.567504499657957,37.290387716605096,imd_incidence,2011-04-30,arima
1m,1.6633333333333375,-2.0,7.989451219512195,imd_incidence,2011-04-30,eakf_model1
2m,2.4266666666666676,0.5,8.278528963414635,imd_incidence,2011-04-30,eakf_model1
3m,1.7733333333333334,0.3333333333333333,7.948587398373984,imd_incidence,2011-04-30,eakf_model1
4m,7.39,6.25,17.26935975609756,imd_incidence,2011-04-30,eakf_model1
5m,9.790666666666667,8.8,20.976030487804877,imd_incidence,2011-04-30,eakf_model1
6m,10.032222222222222,9.166666666666666,20.730764735772357,imd_incidence,2011-04-30,eakf_model1
1m,4.673333333333332,-5.0,9.075899390243904,imd_incidence,2011-04-30,eakf_model2
2m,2.8750000000000018,-3.0,8.068666158536585,imd_incidence,2011-04-30,eakf_model2
3m,2.4500000000000015,-2.6666666666666665,7.566356707317074,imd_incidence,2011-04-30,eakf_model2
4m,7.780833333333335,3.875,16.733692835365854,imd_incidence,2011-04-30,eakf_model2
5m,10.204000000000002,7.1,20.642283536585367,imd_incidence,2011-04-30,eakf_model2
6m,10.642777777777779,8.083333333333334,20.964024390243907,imd_incidence,2011-04-30,eakf_model2
1m,2.9366666666666674,-3.0,7.717820121951216,imd_incidence,2011-04-30,eakf_model3
2m,2.8249999999999993,-0.5,7.966089939024389,imd_incidence,2011-04-30,eakf_model3
3m,2.434444444444445,0.16666666666666666,7.9713109756097555,imd_incidence,2011-04-30,eakf_model3
4m,8.145,6.375,17.709832317073168,imd_incidence,2011-04-30,eakf_model3
5m,10.115333333333332,8.7,20.699984756097564,imd_incidence,2011-04-30,eakf_model3
6m,9.719444444444443,8.416666666666666,19.495210873983737,imd_incidence,2011-04-30,eakf_model3
1m,1.5675044996579572,1.5675044996579572,26.800441287134575,imd_incidence,2011-04-30,sarima
2m,3.5675044996579572,3.5675044996579572,27.361824191063924,imd_incidence,2011-04-30,sarima
3m,3.5675044996579572,3.5675044996579572,27.321267211587948,imd_incidence,2011-04-30,sarima
4m,9.567504499657957,9.567504499657957,34.93496340478165,imd_incidence,2011-04-30,sarima
5m,12.167504499657957,12.167504499657957,37.59466397374287,imd_incidence,2011-04-30,sarima
6m,12.567504499657957,12.567504499657957,37.290387716605096,imd_incidence,2011-04-30,sarima
1m,5.488261158375927,5.488261158375927,27.53976890605443,imd_incidence,2011-05-31,arima
2m,4.488261158375927,4.488261158375927,27.200463383976825,imd_incidence,2011-05-31,arima
3m,12.154927825042593,12.154927825042593,37.28663416544309,imd_incidence,2011-05-31,arima
4m,14.738261158375927,14.738261158375927,39.93964412055601,imd_incidence,2011-05-31,arima
5m,14.688261158375928,14.688261158375928,39.031530270152444,imd_incidence,2011-05-31,arima
6m,15.488261158375929,15.488261158375929,39.651120219348115,imd_incidence,2011-05-31,arima
1m,3.056666666666665,3.0,7.92484756097561,imd_incidence,2011-05-31,eakf_model1
2m,2.25,2.5,7.8630868902439035,imd_incidence,2011-05-31,eakf_model1
3m,9.89111111111111,10.0,20.97545223577236,imd_incidence,2011-05-31,eakf_model1
4m,12.346666666666666,12.5,24.882195121951217,imd_incidence,2011-05-31,eakf_model1
5m,12.304666666666666,12.4,24.164695121951215,imd_incidence,2011-05-31,eakf_model1
6m,13.125555555555556,13.166666666666666,25.32036331300813,imd_incidence,2011-05-31,eakf_model1
1m,1.5333333333333314,1.0,7.484131097560976,imd_incidence,2011-05-31,eakf_model2
2m,0.9283333333333346,0.25,7.395815548780489,imd_incidence,2011-05-31,eakf_model2
3m,8.78,8.166666666666666,20.169065040650406,imd_incidence,2011-05-31,eakf_model2
4m,11.798333333333332,11.125,24.700998475609758,imd_incidence,2011-05-31,eakf_model2
5m,12.282,11.7,24.84871036585366,imd_incidence,2011-05-31,eakf_model2
6m,13.585555555555553,13.083333333333334,26.87398119918699,imd_incidence,2011-05-31,eakf_model2
1m,1.3366666666666625,1.0,7.041920731707316,imd_incidence,2011-05-31,eakf_model3
2m,1.3466666666666658,1.0,7.289710365853658,imd_incidence,2011-05-31,eakf_model3
3m,9.209999999999999,8.833333333333334,20.357322154471543,imd_incidence,2011-05-31,eakf_model3
4m,11.86,11.375,24.42126905487805,imd_incidence,2011-05-31,eakf_model3
5m,11.653333333333332,11.3,23.325329268292688,imd_incidence,2011-05-31,eakf_model3
6m,11.863888888888889,11.583333333333334,23.273849085365857,imd_incidence,2011-05-31,eakf_model3
1m,3.6531401165797135,3.6531401165797135,24.974504866039172,imd_incidence,2011-05-31,sarima
2m,2.0700489959799064,2.0700489959799064,24.30100642640128,imd_incidence,2011-05-31,sarima
3m,10.135363020595669,10.135363020595669,34.41803712675694,imd_incidence,2011-05-31,sarima
4m,12.596150332872199,12.596150332872199,36.449650527174434,imd_incidence,2011-05-31,sarima
5m,13.04349008789328,13.04349008789328,36.271195681921455,imd_incidence,2011-05-31,sarima
6m,14.037246859727047,14.037246859727047,37.1316489182008,imd_incidence,2011-05-31,sarima
1m,3.144464696224375,3.144464696224375,26.265322354316446,imd_incidence,2011-06-30,arima
2m,15.144464696224375,15.144464696224375,41.44151874898516,imd_incidence,2011-06-30,arima
3m,17.477798029557707,17.477798029557707,43.314086823627726,imd_incidence,2011-06-30,arima
4m,16.644464696224375,16.644464696224375,41.13425504603783,imd_incidence,2011-06-30,arima
5m,17.144464696224375,17.144464696224375,41.29029015869284,imd_incidence,2011-06-30,arima
6m,16.144464696224375,16.144464696224375,39.62664756155299,imd_incidence,2011-06-30,arima
1m,1.0399999999999991,1.0,7.267408536585365,imd_incidence,2011-06-30,eakf_model1
2m,12.956666666666665,13.0,26.65154725609756,imd_incidence,2011-06-30,eakf_model1
3m,15.339999999999998,15.333333333333334,30.068526422764226,imd_incidence,2011-06-30,eakf_model1
4m,14.447499999999998,14.5,27.65526295731707,imd_incidence,2011-06-30,eakf_model1
5m,14.871999999999996,15.0,28.117560975609756,imd_incidence,2011-06-30,eakf_model1
6m,13.867777777777775,14.0,25.99436229674797,imd_incidence,2011-06-30,eakf_model1
1m,0.9033333333333289,1.0,7.311996951219513,imd_incidence,2011-06-30,eakf_model2
2m,13.313333333333333,13.5,27.608163109756106,imd_incidence,2011-06-30,eakf_model2
3m,16.343333333333334,16.333333333333332,32.21935975609757,imd_incidence,2011-06-30,eakf_model2
4m,15.9725,15.75,30.797507621951222,imd_incidence,2011-06-30,eakf_model2
5m,16.927333333333333,16.6,32.1594756097561,imd_incidence,2011-06-30,eakf_model2
6m,16.379444444444445,16.166666666666668,30.794242886178864,imd_incidence,2011-06-30,eakf_model2
1m,1.3033333333333346,-1.0,6.611341463414636,imd_incidence,2011-06-30,eakf_model3
2m,12.783333333333331,11.5,25.8800381097561,imd_incidence,2011-06-30,eakf_model3
3m,15.357777777777777,14.333333333333334,29.749461382113818,imd_incidence,2011-06-30,eakf_model3
4m,14.245833333333334,13.5,27.016638719512198,imd_incidence,2011-06-30,eakf_model3
5m,14.306666666666667,13.8,26.838085365853654,imd_incidence,2011-06-30,eakf_model3
6m,12.678333333333333,12.166666666666666,23.822378048780493,imd_incidence,2011-06-30,eakf_model3
1m,0.2539152869026715,0.2539152869026715,23.203852383638683,imd_incidence,2011-06-30,sarima
2m,13.147691185800975,13.147691185800975,38.634230611538335,imd_incidence,2011-06-30,sarima
3m,15.347695993587811,15.347695993587811,39.73762422022793,imd_incidence,2011-06-30,sarima
4m,15.16496604730802,15.16496604730802,38.54746189067188,imd_incidence,2011-06-30,sarima
5m,15.889050895182418,15.889050895182418,39.00681373424649,imd_incidence,2011-06-30,sarima
6m,14.775400111832711,14.775400111832711,37.14313385946207,imd_incidence,2011-06-30,sarima
1m,26.95502429470948,26.95502429470948,56.09040347940663,imd_incidence,2011-07-31,arima
2m,24.45502429470948,24.45502429470948,51.3065467705541,imd_incidence,2011-07-31,arima
3m,20.95502429470948,20.95502429470948,45.555533773042114,imd_incidence,2011-07-31,arima
4m,20.45502429470948,20.45502429470948,44.510365811677474,imd_incidence,2011-07-31,arima
5m,18.555024294709483,18.555024294709483,41.76371201592721,imd_incidence,2011-07-31,arima
6m,17.288357628042817,17.288357628042817,39.93835439399704,imd_incidence,2011-07-31,arima
1m,24.30666666666667,24.0,45.37167682926829,imd_incidence,2011-07-31,eakf_model1
2m,21.586666666666666,21.5,39.94799542682928,imd_incidence,2011-07-31,eakf_model1
3m,17.956666666666667,17.666666666666668,32.78402947154472,imd_incidence,2011-07-31,eakf_model1
4m,17.63583333333333,17.25,32.12415015243903,imd_incidence,2011-07-31,eakf_model1
5m,15.66933333333333,15.2,28.4651493902439,imd_incidence,2011-07-31,eakf_model1
6m,14.432222222222217,14.0,26.030922256097558,imd_incidence,2011-07-31,eakf_model1
1m,24.223333333333333,24.0,45.111082317073176,imd_incidence,2011-07-31,eakf_model2
2m,22.02833333333333,22.0,40.841684451219514,imd_incidence,2011-07-31,eakf_model2
3m,18.92555555555555,18.833333333333332,34.564375,imd_incidence,2011-07-31,eakf_model2
4m,18.85583333333333,18.875,34.41494664634146,imd_incidence,2011-07-31,eakf_model2
5m,17.329999999999995,17.3,31.49395121951219,imd_incidence,2011-07-31,eakf_model2
6m,16.57722222222222,16.416666666666668,30.011623475609756,imd_incidence,2011-07-31,eakf_model2
1m,22.41333333333333,22.0,41.691676829268296,imd_incidence,2011-07-31,eakf_model3
2m,20.30833333333333,20.0,37.569153963414635,imd_incidence,2011-07-31,eakf_model3
3m,17.14222222222222,17.0,31.456570121951213,imd_incidence,2011-07-31,eakf_model3
4m,16.704166666666666,16.5,30.542961128048784,imd_incidence,2011-07-31,eakf_model3
5m,14.575999999999999,14.4,26.609426829268298,imd_incidence,2011-07-31,eakf_model3
6m,12.836666666666666,12.666666666666666,23.645010162601626,imd_incidence,2011-07-31,eakf_model3
1m,26.036382446939555,26.036382446939555,53.925962108630216,imd_incidence,2011-07-31,sarima
2m,22.887503605629597,22.887503605629597,47.85446204955995,imd_incidence,2011-07-31,sarima
3m,20.13059703524645,20.13059703524645,43.492574032653856,imd_incidence,2011-07-31,sarima
4m,19.79361779703953,19.79361779703953,42.788080793951615,imd_incidence,2011-07-31,sarima
5m,17.674787198784834,17.674787198784834,39.747866884568005,imd_incidence,2011-07-31,sarima
6m,16.813219235223695,16.813219235223695,38.58371715054072,imd_incidence,2011-07-31,sarima
1m,18.251861673100088,18.251861673100088,40.01961313360259,imd_incidence,2011-08-31,arima
2m,14.251861673100088,14.251861673100088,34.566444221041046,imd_incidence,2011-08-31,arima
3m,14.585195006433421,14.585195006433421,34.82217773096484,imd_incidence,2011-08-31,arima
4m,12.751861673100088,12.751861673100088,32.80150748785664,imd_incidence,2011-08-31,arima
5m,11.651861673100088,11.651861673100088,31.601128033958727,imd_incidence,2011-08-31,arima
6m,11.085195006433421,11.085195006433421,30.931273264487572,imd_incidence,2011-08-31,arima
1m,16.563333333333333,17.0,30.196875,imd_incidence,2011-08-31,eakf_model1
2m,12.558333333333332,12.5,22.45508384146342,imd_incidence,2011-08-31,eakf_model1
3m,12.919999999999996,12.666666666666666,23.013018292682933,imd_incidence,2011-08-31,eakf_model1
4m,11.039999999999997,10.75,19.732823932926824,imd_incidence,2011-08-31,eakf_model1
5m,9.857333333333331,9.6,17.699365853658538,imd_incidence,2011-08-31,eakf_model1
6m,9.32722222222222,9.166666666666666,16.66788363821138,imd_incidence,2011-08-31,eakf_model1
1m,17.206666666666667,17.0,31.19628048780488,imd_incidence,2011-08-31,eakf_model2
2m,13.715,13.5,24.487500000000004,imd_incidence,2011-08-31,eakf_model2
3m,14.229999999999999,14.0,25.441031504065045,imd_incidence,2011-08-31,eakf_model2
4m,12.900833333333331,12.5,22.964214939024394,imd_incidence,2011-08-31,eakf_model2
5m,12.321333333333332,12.0,21.842356707317077,imd_incidence,2011-08-31,eakf_model2
6m,12.23722222222222,12.0,21.630180386178864,imd_incidence,2011-08-31,eakf_model2
1m,16.326666666666668,16.0,29.737378048780492,imd_incidence,2011-08-31,eakf_model3
2m,12.731666666666667,12.5,22.7503887195122,imd_incidence,2011-08-31,eakf_model3
3m,13.37,13.333333333333334,23.93364837398374,imd_incidence,2011-08-31,eakf_model3
4m,11.649166666666666,11.5,20.798189786585365,imd_incidence,2011-08-31,eakf_model3
5m,10.210666666666665,10.0,18.539597560975604,imd_incidence,2011-08-31,eakf_model3
6m,9.007777777777775,8.833333333333334,16.753259654471545,imd_incidence,2011-08-31,eakf_model3
1m,16.55046743999416,16.55046743999416,36.2985169597099,imd_incidence,2011-08-31,sarima
2m,13.905489527986088,13.905489527986088,33.27985272237626,imd_incidence,2011-08-31,sarima
3m,14.428344120470607,14.428344120470607,33.966424104068984,imd_incidence,2011-08-31,sarima
4m,12.317177180734571,12.317177180734571,31.59236278637082,imd_incidence,2011-08-31,sarima
5m,11.673597843435436,11.673597843435436,31.051154420434436,imd_incidence,2011-08-31,sarima
6m,11.295916874915777,11.295916874915777,30.665098043346212,imd_incidence,2011-08-31,sarima
1m,7.09027830759976,7.09027830759976,24.50549290486125,imd_incidence,2011-09-30,arima
2m,9.59027830759976,9.59027830759976,27.100754098526778,imd_incidence,2011-09-30,arima
3m,7.756944974266427,7.756944974266427,25.732743266839986,imd_incidence,2011-09-30,arima
4m,6.84027830759976,6.84027830759976,25.072138237185424,imd_incidence,2011-09-30,arima
5m,6.490278307599761,6.490278307599761,24.784338215314865,imd_incidence,2011-09-30,arima
6m,5.4236116409330934,5.4236116409330934,24.409717633451066,imd_incidence,2011-09-30,arima
1m,5.48,5.0,10.175365853658537,imd_incidence,2011-09-30,eakf_model1
2m,7.956666666666667,7.5,14.28388719512195,imd_incidence,2011-09-30,eakf_model1
3m,6.035555555555555,5.666666666666667,11.902322154471545,imd_incidence,2011-09-30,eakf_model1
4m,4.950833333333333,4.75,10.690148628048778,imd_incidence,2011-09-30,eakf_model1
5m,4.530666666666667,4.4,10.113387195121952,imd_incidence,2011-09-30,eakf_model1
6m,4.194444444444444,3.1666666666666665,9.613249491869919,imd_incidence,2011-09-30,eakf_model1
1m,6.103333333333332,6.0,10.483094512195121,imd_incidence,2011-09-30,eakf_model2
2m,8.524999999999999,8.5,14.900266768292681,imd_incidence,2011-09-30,eakf_model2
3m,6.957777777777776,7.0,12.666834349593499,imd_incidence,2011-09-30,eakf_model2
4m,6.420833333333332,6.5,11.842381859756097,imd_incidence,2011-09-30,eakf_model2
5m,6.465333333333331,6.6,11.767878048780487,imd_incidence,2011-09-30,eakf_model2
6m,5.713333333333331,5.833333333333333,11.022975101626017,imd_incidence,2011-09-30,eakf_model2
1m,6.116666666666667,6.0,11.148216463414636,imd_incidence,2011-09-30,eakf_model3
2m,9.309999999999999,9.5,16.449016768292687,imd_incidence,2011-09-30,eakf_model3
3m,7.802222222222221,8.0,14.203572154471544,imd_incidence,2011-09-30,eakf_model3
4m,6.892499999999998,7.0,12.899493140243901,imd_incidence,2011-09-30,eakf_model3
5m,6.307999999999998,6.4,11.959655487804877,imd_incidence,2011-09-30,eakf_model3
6m,5.828888888888888,4.666666666666667,11.361570121951218,imd_incidence,2011-09-30,eakf_model3
1m,8.587805084923144,8.587805084923144,26.203631917427664,imd_incidence,2011-09-30,sarima
2m,10.708379666158056,10.708379666158056,28.392590517383592,imd_incidence,2011-09-30,sarima
3m,8.270225059393036,8.270225059393036,26.125889492003743,imd_incidence,2011-09-30,sarima
4m,7.802245195280833,7.802245195280833,25.935257673145095,imd_incidence,2011-09-30,sarima
5m,7.587749036939061,7.587749036939061,25.778026548235893,imd_incidence,2011-09-30,sarima
6m,6.32803519470134,6.318213200197095,25.104753732989582,imd_incidence,2011-09-30,sarima
1m,10.84017093425349,10.84017093425349,27.274132495913904,imd_incidence,2011-10-31,arima
2m,6.840170934253489,6.840170934253489,24.323215895968787,imd_incidence,2011-10-31,arima
3m,5.506837600920156,5.506837600920156,23.375706091486357,imd_incidence,2011-10-31,arima
4m,5.090170934253489,5.090170934253489,23.013176796871825,imd_incidence,2011-10-31,arima
5m,4.304102560552094,3.8401709342534893,22.68836766397188,imd_incidence,2011-10-31,arima
6m,4.060113956168993,3.673504267586823,22.541166726459853,imd_incidence,2011-10-31,arima
1m,9.246666666666663,9.0,16.17859756097561,imd_incidence,2011-10-31,eakf_model1
2m,5.229999999999997,5.0,11.369603658536587,imd_incidence,2011-10-31,eakf_model1
3m,3.8977777777777747,3.6666666666666665,9.84707317073171,imd_incidence,2011-10-31,eakf_model1
4m,3.3749999999999982,3.0,9.039618902439024,imd_incidence,2011-10-31,eakf_model1
5m,3.386666666666666,1.6,8.840399390243903,imd_incidence,2011-10-31,eakf_model1
6m,2.8383333333333334,1.1666666666666667,8.4298831300813,imd_incidence,2011-10-31,eakf_model1
1m,8.426666666666662,8.0,14.192362804878053,imd_incidence,2011-10-31,eakf_model2
2m,4.598333333333331,4.0,10.379878048780487,imd_incidence,2011-10-31,eakf_model2
3m,3.444444444444443,3.0,9.189085365853657,imd_incidence,2011-10-31,eakf_model2
4m,3.3791666666666655,3.0,8.874965701219512,imd_incidence,2011-10-31,eakf_model2
5m,2.9733333333333327,2.2,8.532192073170732,imd_incidence,2011-10-31,eakf_model2
6m,3.0427777777777774,2.3333333333333335,8.445007621951218,imd_incidence,2011-10-31,eakf_model2
1m,10.006666666666668,10.0,17.270243902439024,imd_incidence,2011-10-31,eakf_model3
2m,6.305,6.0,12.246242378048784,imd_incidence,2011-10-31,eakf_model3
3m,5.282222222222223,5.0,10.757881097560976,imd_incidence,2011-10-31,eakf_model3
4m,4.8774999999999995,4.5,10.125708841463414,imd_incidence,2011-10-31,eakf_model3
5m,4.476666666666667,3.0,9.547774390243902,imd_incidence,2011-10-31,eakf_model3
6m,3.8861111111111115,2.3333333333333335,8.985157520325204,imd_incidence,2011-10-31,eakf_model3
1m,11.470404902401928,11.470404902401928,27.991726732084086,imd_incidence,2011-10-31,sarima
2m,6.802667498945766,6.802667498945766,24.053694419728807,imd_incidence,2011-10-31,sarima
3m,6.178154276270511,6.178154276270511,23.810958186502763,imd_incidence,2011-10-31,sarima
4m,5.960598438111417,5.960598438111417,23.644135231430475,imd_incidence,2011-10-31,sarima
5m,5.034132532594493,4.502824968383775,23.04687246273854,imd_incidence,2011-10-31,sarima
6m,4.996720228247296,4.5539639247383645,23.112444477297668,imd_incidence,2011-10-31,sarima
1m,0.4853632507583434,0.4853632507583434,18.999201875471485,imd_incidence,2011-11-30,arima
2m,0.4853632507583434,0.4853632507583434,19.06943388039039,imd_incidence,2011-11-30,arima
3m,0.8186965840916768,0.8186965840916768,19.167892680117987,imd_incidence,2011-11-30,arima
4m,1.4926816253791717,-0.2646367492416566,19.370449499346414,imd_incidence,2011-11-30,arima
5m,1.291217950455006,-0.1146367492416566,19.408304835229902,imd_incidence,2011-11-30,arima
6m,1.1569088338388955,-0.014636749241656588,19.456808937295214,imd_incidence,2011-11-30,arima
1m,0.2666666666666657,0.0,6.675609756097561,imd_incidence,2011-11-30,eakf_model1
2m,0.26000000000000156,0.0,6.510038109756098,imd_incidence,2011-11-30,eakf_model1
3m,0.42777777777777715,0.0,6.43646849593496,imd_incidence,2011-11-30,eakf_model1
4m,1.480833333333333,-1.25,7.118277439024391,imd_incidence,2011-11-30,eakf_model1
5m,1.2326666666666661,-1.2,6.990567073170732,imd_incidence,2011-11-30,eakf_model1
6m,1.1733333333333331,-1.1666666666666667,6.882583841463414,imd_incidence,2011-11-30,eakf_model1
1m,1.8900000000000006,-2.0,6.957850609756097,imd_incidence,2011-11-30,eakf_model2
2m,1.415000000000001,-1.5,6.431532012195121,imd_incidence,2011-11-30,eakf_model2
3m,1.0411111111111115,-1.0,6.464999999999999,imd_incidence,2011-11-30,eakf_model2
4m,1.7316666666666674,-1.75,7.184767530487805,imd_incidence,2011-11-30,eakf_model2
5m,1.5859999999999999,-1.4,7.107920731707316,imd_incidence,2011-11-30,eakf_model2
6m,1.5861111111111104,-1.0,7.1026600609756105,imd_incidence,2011-11-30,eakf_model2
1m,1.1466666666666683,1.0,6.460731707317073,imd_incidence,2011-11-30,eakf_model3
2m,1.875,1.5,6.837759146341462,imd_incidence,2011-11-30,eakf_model3
3m,2.504444444444443,2.0,7.3375254065040645,imd_incidence,2011-11-30,eakf_model3
4m,2.251666666666665,1.25,7.251894054878048,imd_incidence,2011-11-30,eakf_model3
5m,1.9446666666666652,1.2,6.995460365853659,imd_incidence,2011-11-30,eakf_model3
6m,1.8366666666666653,0.6666666666666666,6.936471036585366,imd_incidence,2011-11-30,eakf_model3
1m,0.07004908129705711,-0.07004908129705711,18.095111420270676,imd_incidence,2011-11-30,sarima
2m,1.247073956614182,1.1770248753171249,19.273527646166468,imd_incidence,2011-11-30,sarima
3m,1.7880721548371383,1.7413727673057668,19.60231906939798,imd_incidence,2011-11-30,sarima
4m,2.2386714372404306,0.40841225436674833,19.556364411122345,imd_incidence,2011-11-30,sarima
5m,2.254450553653849,0.7902432073549029,19.78651658671088,imd_incidence,2011-11-30,sarima
6m,2.0658237851287855,0.8456509965463308,19.76644250112095,imd_incidence,2011-11-30,sarima
1m,0.40891402533226895,0.40891402533226895,18.76567416803607,imd_incidence,2011-12-31,arima
2m,0.908914025332269,0.908914025332269,18.87477288498484,imd_incidence,2011-12-31,arima
3m,1.802971341777423,-0.591085974667731,19.129004450031424,imd_incidence,2011-12-31,arima
4m,1.4544570126661345,-0.34108597466773105,19.14257223643662,imd_incidence,2011-12-31,arima
5m,1.2453484151993615,-0.19108597466773106,19.17846374893061,imd_incidence,2011-12-31,arima
