eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
3m,11.457364337124753,-11.457364337125194,19.636495170805976,imd_incidence,2022-04-30,3_past_ens,3m,2007-06-30,wis,3_past_ens
4m,9.77906976349086,-9.779069763491261,17.698810116254595,imd_incidence,2022-04-30,3_past_ens,3m,2007-06-30,wis,3_past_ens
5m,11.288372091128652,-4.358139530457132,20.862155266003843,imd_incidence,2022-04-30,3_past_ens,3m,2007-06-30,wis,3_past_ens
6m,11.03100775135698,-2.0077519332978944,21.35838880866407,imd_incidence,2022-04-30,3_past_ens,3m,2007-06-30,wis,3_past_ens
1m,0.8033333330366119,-2.410232013971836e-10,9.757804878011871,imd_incidence,2022-04-30,3_past_ens,4m,2007-06-30,wis,3_past_ens
2m,3.0283333331039586,2.2499999998192344,10.730655487745922,imd_incidence,2022-04-30,3_past_ens,4m,2007-06-30,wis,3_past_ens
3m,4.219999999812269,3.333333333199434,11.550513211325379,imd_incidence,2022-04-30,3_past_ens,4m,2007-06-30,wis,3_past_ens
4m,6.054166666451485,5.249999999819236,13.65167682911463,imd_incidence,2022-04-30,3_past_ens,4m,2007-06-30,wis,3_past_ens
5m,7.917333333043301,7.099999999734879,16.256021341127454,imd_incidence,2022-04-30,3_past_ens,4m,2007-06-30,wis,3_past_ens
6m,8.373888888487409,7.58333333295172,16.667456808416755,imd_incidence,2022-04-30,3_past_ens,4m,2007-06-30,wis,3_past_ens
1m,1.6166666644585632,1.4999999978192307,9.328643291485697,imd_incidence,2022-04-30,3_past_ens,1m,2007-07-31,wis,3_past_ens
2m,3.4549999977297468,3.2499999977777883,10.453856705805206,imd_incidence,2022-04-30,3_past_ens,1m,2007-07-31,wis,3_past_ens
3m,6.019999997809784,5.833333331186862,13.438699185133213,imd_incidence,2022-04-30,3_past_ens,1m,2007-07-31,wis,3_past_ens
4m,7.6716666659847785,7.624999999329047,15.621124238292424,imd_incidence,2022-04-30,3_past_ens,1m,2007-07-31,wis,3_past_ens
5m,6.939333333575059,6.700000000297817,14.68941768448089,imd_incidence,2022-04-30,3_past_ens,1m,2007-07-31,wis,3_past_ens
6m,11.521666667032193,11.250000000429196,22.993564534245447,imd_incidence,2022-04-30,3_past_ens,1m,2007-07-31,wis,3_past_ens
1m,7.804878080088855,-7.804878080089075,13.378934347287563,imd_incidence,2022-04-30,3_past_ens,2m,2007-07-31,wis,3_past_ens
2m,6.231707349425889,-6.231707349426237,12.26229545881324,imd_incidence,2022-04-30,3_past_ens,2m,2007-07-31,wis,3_past_ens
3m,4.983739847137689,-3.3252032854305207,12.342890045294816,imd_incidence,2022-04-30,3_past_ens,2m,2007-07-31,wis,3_past_ens
4m,10.993902431964504,4.762195082538424,23.00545492265442,imd_incidence,2022-04-30,3_past_ens,2m,2007-07-31,wis,3_past_ens
5m,12.956097544462875,7.970731664921706,26.683804081851633,imd_incidence,2022-04-30,3_past_ens,2m,2007-07-31,wis,3_past_ens
6m,17.235772335226162,13.081300768941693,34.82390874783005,imd_incidence,2022-04-30,3_past_ens,2m,2007-07-31,wis,3_past_ens
1m,7.804878080092372,-7.804878080092571,13.378934347293178,imd_incidence,2022-04-30,3_past_ens,3m,2007-07-31,wis,3_past_ens
2m,6.231707349430874,-6.231707349431094,12.262295458818603,imd_incidence,2022-04-30,3_past_ens,3m,2007-07-31,wis,3_past_ens
3m,4.983739847139238,-3.3252032854355824,12.34289004529786,imd_incidence,2022-04-30,3_past_ens,3m,2007-07-31,wis,3_past_ens
4m,10.993902431968651,4.762195082537385,23.0054549226627,imd_incidence,2022-04-30,3_past_ens,3m,2007-07-31,wis,3_past_ens
5m,12.956097544469277,7.970731664924164,26.683804081863872,imd_incidence,2022-04-30,3_past_ens,3m,2007-07-31,wis,3_past_ens
6m,17.235772335233214,13.081300768945425,34.82390874784386,imd_incidence,2022-04-30,3_past_ens,3m,2007-07-31,wis,3_past_ens
1m,7.8048780800893525,-7.804878080089601,13.37893434728869,imd_incidence,2022-04-30,3_past_ens,4m,2007-07-31,wis,3_past_ens
2m,6.231707349428227,-6.231707349428497,12.262295458815496,imd_incidence,2022-04-30,3_past_ens,4m,2007-07-31,wis,3_past_ens
3m,4.9837398471381675,-3.325203285433197,12.342890045295865,imd_incidence,2022-04-30,3_past_ens,4m,2007-07-31,wis,3_past_ens
4m,10.993902431967017,4.762195082538307,23.005454922659492,imd_incidence,2022-04-30,3_past_ens,4m,2007-07-31,wis,3_past_ens
5m,12.956097544467502,7.970731664924412,26.683804081860227,imd_incidence,2022-04-30,3_past_ens,4m,2007-07-31,wis,3_past_ens
6m,17.235772335232,13.081300768945852,34.82390874784121,imd_incidence,2022-04-30,3_past_ens,4m,2007-07-31,wis,3_past_ens
1m,5.189999999815271,4.99999999981906,11.609131097398315,imd_incidence,2022-04-30,3_past_ens,5m,2007-07-31,wis,3_past_ens
2m,5.206666666576112,4.999999999909527,11.569596036505299,imd_incidence,2022-04-30,3_past_ens,5m,2007-07-31,wis,3_past_ens
3m,7.305555555489093,6.999999999939682,14.306895325141756,imd_incidence,2022-04-30,3_past_ens,5m,2007-07-31,wis,3_past_ens
4m,9.124166666591574,8.749999999941833,17.00614710357196,imd_incidence,2022-04-30,3_past_ens,5m,2007-07-31,wis,3_past_ens
5m,9.393333333206469,8.999999999881092,17.19746951203835,imd_incidence,2022-04-30,3_past_ens,5m,2007-07-31,wis,3_past_ens
6m,15.347222222024456,14.833333333148085,28.49288871920531,imd_incidence,2022-04-30,3_past_ens,5m,2007-07-31,wis,3_past_ens
1m,2.7500000000045404,3.000000000003297,9.755792682926772,imd_incidence,2022-04-30,3_past_ens,1m,2007-08-31,wis,3_past_ens
2m,6.555000000004675,6.500000000004942,14.118208841471755,imd_incidence,2022-04-30,3_past_ens,1m,2007-08-31,wis,3_past_ens
3m,9.427777777827304,9.000000000051642,18.14483739846875,imd_incidence,2022-04-30,3_past_ens,1m,2007-08-31,wis,3_past_ens
4m,9.370833333401547,9.000000000070049,17.81687881110072,imd_incidence,2022-04-30,3_past_ens,1m,2007-08-31,wis,3_past_ens
5m,15.490666666729183,15.000000000064944,29.276006097679407,imd_incidence,2022-04-30,3_past_ens,1m,2007-08-31,wis,3_past_ens
6m,14.755000000027849,10.666666666744968,27.665909552912566,imd_incidence,2022-04-30,3_past_ens,1m,2007-08-31,wis,3_past_ens
1m,2.7500000001019203,3.0000000000474003,9.75579268296055,imd_incidence,2022-04-30,3_past_ens,2m,2007-08-31,wis,3_past_ens
2m,6.555000000054591,6.500000000023697,14.118208841476758,imd_incidence,2022-04-30,3_past_ens,2m,2007-08-31,wis,3_past_ens
3m,9.427777777791833,8.999999999999993,18.14483739834705,imd_incidence,2022-04-30,3_past_ens,2m,2007-08-31,wis,3_past_ens
4m,9.370833333340476,8.999999999999993,17.816878810941525,imd_incidence,2022-04-30,3_past_ens,2m,2007-08-31,wis,3_past_ens
5m,15.490666666710087,15.00000000003792,29.27600609760906,imd_incidence,2022-04-30,3_past_ens,2m,2007-08-31,wis,3_past_ens
6m,14.75499999996344,10.666666666769379,27.665909552780803,imd_incidence,2022-04-30,3_past_ens,2m,2007-08-31,wis,3_past_ens
1m,3.666666616684246,3.6666666166475608,9.908284981601215,imd_incidence,2022-04-30,3_past_ens,3m,2007-08-31,wis,3_past_ens
2m,7.49999994841221,7.499999948383408,15.88870570247026,imd_incidence,2022-04-30,3_past_ens,3m,2007-08-31,wis,3_past_ens
3m,19.444444380986216,19.44444438095669,38.02158980561113,imd_incidence,2022-04-30,3_past_ens,3m,2007-08-31,wis,3_past_ens
4m,23.166666598488177,23.16666659846691,44.89517426593681,imd_incidence,2022-04-30,3_past_ens,3m,2007-08-31,wis,3_past_ens
5m,28.133333274698963,28.133333274674232,54.645615446143594,imd_incidence,2022-04-30,3_past_ens,3m,2007-08-31,wis,3_past_ens
6m,26.49999993823202,26.499999938210525,52.82272802320974,imd_incidence,2022-04-30,3_past_ens,3m,2007-08-31,wis,3_past_ens
1m,3.666666616639205,3.666666616635389,9.908284981570118,imd_incidence,2022-04-30,3_past_ens,4m,2007-08-31,wis,3_past_ens
2m,7.4999999484046675,7.499999948401676,15.888705702519296,imd_incidence,2022-04-30,3_past_ens,4m,2007-08-31,wis,3_past_ens
3m,19.44444438134122,19.444444381338155,38.021589806356644,imd_incidence,2022-04-30,3_past_ens,4m,2007-08-31,wis,3_past_ens
4m,23.16666659898653,23.16666659898432,44.895174266960055,imd_incidence,2022-04-30,3_past_ens,4m,2007-08-31,wis,3_past_ens
5m,28.133333275127256,28.133333275124688,54.645615447039525,imd_incidence,2022-04-30,3_past_ens,4m,2007-08-31,wis,3_past_ens
6m,26.49999993871191,26.499999938709674,52.822728024201,imd_incidence,2022-04-30,3_past_ens,4m,2007-08-31,wis,3_past_ens
1m,3.6666666166410167,3.6666666166358794,9.90828498157137,imd_incidence,2022-04-30,3_past_ens,5m,2007-08-31,wis,3_past_ens
2m,7.4999999484049695,7.499999948400934,15.888705702517322,imd_incidence,2022-04-30,3_past_ens,5m,2007-08-31,wis,3_past_ens
3m,19.44444438132692,19.444444381322786,38.02158980632661,imd_incidence,2022-04-30,3_past_ens,5m,2007-08-31,wis,3_past_ens
4m,23.166666598966458,23.16666659896348,44.895174266918836,imd_incidence,2022-04-30,3_past_ens,5m,2007-08-31,wis,3_past_ens
5m,28.133333275110004,28.133333275106544,54.645615447003436,imd_incidence,2022-04-30,3_past_ens,5m,2007-08-31,wis,3_past_ens
6m,26.499999938692582,26.49999993868957,52.82272802416108,imd_incidence,2022-04-30,3_past_ens,5m,2007-08-31,wis,3_past_ens
1m,4.89999999996531,3.9999999999838565,10.75986280485555,imd_incidence,2022-04-30,3_past_ens,6m,2007-08-31,wis,3_past_ens
2m,7.706666666648086,6.999999999991925,14.546234756087504,imd_incidence,2022-04-30,3_past_ens,6m,2007-08-31,wis,3_past_ens
3m,9.724444444439655,8.999999999999991,17.674415650411987,imd_incidence,2022-04-30,3_past_ens,6m,2007-08-31,wis,3_past_ens
4m,9.52166666666423,8.999999999999991,17.195655487812925,imd_incidence,2022-04-30,3_past_ens,6m,2007-08-31,wis,3_past_ens
5m,16.406666666651887,15.799999999987085,30.36842987802958,imd_incidence,2022-04-30,3_past_ens,6m,2007-08-31,wis,3_past_ens
6m,13.983888888901324,12.833333333298375,26.999799288614096,imd_incidence,2022-04-30,3_past_ens,6m,2007-08-31,wis,3_past_ens
1m,8.679999999912745,8.999999999897582,15.857408536457866,imd_incidence,2022-04-30,3_past_ens,1m,2007-09-30,wis,3_past_ens
2m,11.68833333323358,11.499999999887347,20.56997713398872,imd_incidence,2022-04-30,3_past_ens,1m,2007-09-30,wis,3_past_ens
3m,11.269999999899653,10.99999999989076,19.91903963399172,imd_incidence,2022-04-30,3_past_ens,1m,2007-09-30,wis,3_past_ens
4m,19.55083333324295,19.249999999902705,35.77500762180786,imd_incidence,2022-04-30,3_past_ens,1m,2007-09-30,wis,3_past_ens
5m,17.01799999991282,13.79999999993855,31.498777438895782,imd_incidence,2022-04-30,3_past_ens,1m,2007-09-30,wis,3_past_ens
6m,25.013888888788998,0.6666666666393534,46.9478506095928,imd_incidence,2022-04-30,3_past_ens,1m,2007-09-30,wis,3_past_ens
1m,8.68000000000179,9.0,15.857408536579333,imd_incidence,2022-04-30,3_past_ens,2m,2007-09-30,wis,3_past_ens
2m,11.688333333316063,11.499999999986962,20.56997713411225,imd_incidence,2022-04-30,3_past_ens,2m,2007-09-30,wis,3_past_ens
3m,11.269999999971894,10.99999999997103,19.919039634095533,imd_incidence,2022-04-30,3_past_ens,2m,2007-09-30,wis,3_past_ens
4m,19.55083333330827,19.249999999973923,35.77500762191012,imd_incidence,2022-04-30,3_past_ens,2m,2007-09-30,wis,3_past_ens
5m,17.017999999971003,13.79999999998957,31.498777438981673,imd_incidence,2022-04-30,3_past_ens,2m,2007-09-30,wis,3_past_ens
6m,25.013888888844747,0.6666666666753566,46.94785060968192,imd_incidence,2022-04-30,3_past_ens,2m,2007-09-30,wis,3_past_ens
1m,8.680000000082153,8.999999999999993,15.857408536309899,imd_incidence,2022-04-30,3_past_ens,3m,2007-09-30,wis,3_past_ens
2m,11.688333332543678,11.499999999403776,20.569977132587436,imd_incidence,2022-04-30,3_past_ens,3m,2007-09-30,wis,3_past_ens
3m,11.269999998714818,10.999999998675067,19.91903963182316,imd_incidence,2022-04-30,3_past_ens,3m,2007-09-30,wis,3_past_ens
4m,19.550833332187267,19.24999999880756,35.77500762007207,imd_incidence,2022-04-30,3_past_ens,3m,2007-09-30,wis,3_past_ens
5m,17.017999998674007,13.79999999952302,31.498777437070913,imd_incidence,2022-04-30,3_past_ens,3m,2007-09-30,wis,3_past_ens
6m,25.013888886870138,0.6666666670641396,46.947850606363446,imd_incidence,2022-04-30,3_past_ens,3m,2007-09-30,wis,3_past_ens
1m,8.783333333159483,8.999999999798703,15.510899390040775,imd_incidence,2022-04-30,3_past_ens,4m,2007-09-30,wis,3_past_ens
2m,10.695000001491042,10.750000001482864,18.608986283341597,imd_incidence,2022-04-30,3_past_ens,4m,2007-09-30,wis,3_past_ens
3m,9.653333335225062,9.33333333526651,16.996646344861595,imd_incidence,2022-04-30,3_past_ens,4m,2007-09-30,wis,3_past_ens
4m,18.10916666809932,17.75000000147918,33.41116997213493,imd_incidence,2022-04-30,3_past_ens,4m,2007-09-30,wis,3_past_ens
5m,15.35000000070959,13.200000001637184,29.060957319222,imd_incidence,2022-04-30,3_past_ens,4m,2007-09-30,wis,3_past_ens
6m,22.474444444444362,1.1666666686424587,42.69640497985433,imd_incidence,2022-04-30,3_past_ens,4m,2007-09-30,wis,3_past_ens
1m,7.437499992416299,7.437499992436329,13.922115598883128,imd_incidence,2022-04-30,3_past_ens,5m,2007-09-30,wis,3_past_ens
2m,22.23437498884446,22.234374988849545,41.848648371161026,imd_incidence,2022-04-30,3_past_ens,5m,2007-09-30,wis,3_past_ens
3m,24.2812499879921,24.281249987962514,45.615675666931885,imd_incidence,2022-04-30,3_past_ens,5m,2007-09-30,wis,3_past_ens
4m,29.179687484583916,29.179687484550705,55.44455413014198,imd_incidence,2022-04-30,3_past_ens,5m,2007-09-30,wis,3_past_ens
5m,25.887499985130397,25.887499985091136,50.82451665679726,imd_incidence,2022-04-30,3_past_ens,5m,2007-09-30,wis,3_past_ens
6m,26.62499999022837,16.520833318275653,51.57507457530802,imd_incidence,2022-04-30,3_past_ens,5m,2007-09-30,wis,3_past_ens
1m,7.4374999929780685,7.437499993088544,13.922115599546313,imd_incidence,2022-04-30,3_past_ens,6m,2007-09-30,wis,3_past_ens
2m,22.234374984027777,22.234374984055822,41.848648361399405,imd_incidence,2022-04-30,3_past_ens,6m,2007-09-30,wis,3_past_ens
3m,24.281249981886223,24.281249981723064,45.61567565469239,imd_incidence,2022-04-30,3_past_ens,6m,2007-09-30,wis,3_past_ens
4m,29.179687479962936,29.17968747977981,55.44455412072482,imd_incidence,2022-04-30,3_past_ens,6m,2007-09-30,wis,3_past_ens
5m,25.88749998001174,25.887499979795212,50.82451664672759,imd_incidence,2022-04-30,3_past_ens,6m,2007-09-30,wis,3_past_ens
6m,26.624999987895734,16.520833311866628,51.57507456828174,imd_incidence,2022-04-30,3_past_ens,6m,2007-09-30,wis,3_past_ens
1m,4.113333333756856,3.0000000004922924,9.619573171139182,imd_incidence,2022-04-30,3_past_ens,1m,2007-10-31,wis,3_past_ens
2m,2.6750000004326964,2.0000000004699174,9.275579268602359,imd_incidence,2022-04-30,3_past_ens,1m,2007-10-31,wis,3_past_ens
3m,13.9022222226624,13.000000000477376,29.022459350088706,imd_incidence,2022-04-30,3_past_ens,1m,2007-10-31,wis,3_past_ens
4m,12.611666666922472,7.375000000441945,25.966646341737516,imd_incidence,2022-04-30,3_past_ens,1m,2007-10-31,wis,3_past_ens
5m,22.492000000182237,-6.4999999996285425,44.46178658553704,imd_incidence,2022-04-30,3_past_ens,1m,2007-10-31,wis,3_past_ens
6m,18.844444444608268,-5.583333333031245,38.691882622096074,imd_incidence,2022-04-30,3_past_ens,1m,2007-10-31,wis,3_past_ens
1m,4.113333400304242,3.000000077845719,9.619573235165223,imd_incidence,2022-04-30,3_past_ens,2m,2007-10-31,wis,3_past_ens
2m,2.6750000684216673,2.0000000743072768,9.275579317261482,imd_incidence,2022-04-30,3_past_ens,2m,2007-10-31,wis,3_past_ens
3m,13.902222291827302,13.000000075486758,29.02245942790018,imd_incidence,2022-04-30,3_past_ens,2m,2007-10-31,wis,3_past_ens
4m,12.611666707116953,7.375000069884226,25.966646384805923,imd_incidence,2022-04-30,3_past_ens,2m,2007-10-31,wis,3_past_ens
5m,22.49200002881707,-6.4999999412618665,44.46178661243682,imd_incidence,2022-04-30,3_past_ens,2m,2007-10-31,wis,3_past_ens
6m,18.844444470349774,-5.583333285564368,38.69188264485651,imd_incidence,2022-04-30,3_past_ens,2m,2007-10-31,wis,3_past_ens
1m,13.576666666540405,13.999999999851454,23.67557926804833,imd_incidence,2022-04-30,3_past_ens,3m,2007-10-31,wis,3_past_ens
2m,12.343333333135146,12.499999999777177,21.462195121613686,imd_incidence,2022-04-30,3_past_ens,3m,2007-10-31,wis,3_past_ens
3m,23.737777777536465,23.666666666419086,43.59897865810794,imd_incidence,2022-04-30,3_past_ens,3m,2007-10-31,wis,3_past_ens
4m,18.32749999986946,17.249999999758607,35.55397103624881,imd_incidence,2022-04-30,3_past_ens,3m,2007-10-31,wis,3_past_ens
5m,26.563999999885517,1.7999999998365965,51.057295731435595,imd_incidence,2022-04-30,3_past_ens,3m,2007-10-31,wis,3_past_ens
6m,22.50499999984848,1.166666666567636,44.237055385939314,imd_incidence,2022-04-30,3_past_ens,3m,2007-10-31,wis,3_past_ens
1m,13.576666666556648,13.999999999870568,23.675579268079773,imd_incidence,2022-04-30,3_past_ens,4m,2007-10-31,wis,3_past_ens
2m,12.343333333160647,12.499999999805851,21.462195121657118,imd_incidence,2022-04-30,3_past_ens,4m,2007-10-31,wis,3_past_ens
3m,23.737777777567516,23.666666666450947,43.5989786581631,imd_incidence,2022-04-30,3_past_ens,4m,2007-10-31,wis,3_past_ens
4m,18.327499999886257,17.249999999789672,35.55397103629213,imd_incidence,2022-04-30,3_past_ens,4m,2007-10-31,wis,3_past_ens
5m,26.56399999990025,1.7999999998576244,51.05729573147057,imd_incidence,2022-04-30,3_past_ens,4m,2007-10-31,wis,3_past_ens
6m,22.504999999867977,1.166666666580377,44.237055385970145,imd_incidence,2022-04-30,3_past_ens,4m,2007-10-31,wis,3_past_ens
1m,13.576666666319007,13.999999999590997,23.675579267619895,imd_incidence,2022-04-30,3_past_ens,5m,2007-10-31,wis,3_past_ens
2m,12.343333332787651,12.4999999993865,21.46219512102188,imd_incidence,2022-04-30,3_past_ens,5m,2007-10-31,wis,3_past_ens
3m,23.73777777711337,23.666666665985,43.598978657356376,imd_incidence,2022-04-30,3_past_ens,5m,2007-10-31,wis,3_past_ens
4m,18.327499999640587,17.249999999335373,35.55397103565873,imd_incidence,2022-04-30,3_past_ens,5m,2007-10-31,wis,3_past_ens
5m,26.56399999968479,1.7999999995500986,51.057295730959176,imd_incidence,2022-04-30,3_past_ens,5m,2007-10-31,wis,3_past_ens
6m,22.50499999958281,1.1666666663939995,44.23705538551931,imd_incidence,2022-04-30,3_past_ens,5m,2007-10-31,wis,3_past_ens
1m,11.87666666741056,12.000000000846505,20.39059451357821,imd_incidence,2022-04-30,3_past_ens,6m,2007-10-31,wis,3_past_ens
2m,9.67500000105862,9.500000001175717,16.96899390419833,imd_incidence,2022-04-30,3_past_ens,6m,2007-10-31,wis,3_past_ens
3m,20.488888890080528,20.33333333455609,37.86195122159605,imd_incidence,2022-04-30,3_past_ens,6m,2007-10-31,wis,3_past_ens
4m,16.57000000063814,14.000000001197774,31.200228660021413,imd_incidence,2022-04-30,3_past_ens,6m,2007-10-31,wis,3_past_ens
5m,25.022666667186893,-0.39999999914525264,47.54084451328579,imd_incidence,2022-04-30,3_past_ens,6m,2007-10-31,wis,3_past_ens
6m,21.23944444466817,-0.1666666660729419,41.302101118771674,imd_incidence,2022-04-30,3_past_ens,6m,2007-10-31,wis,3_past_ens
1m,2.1666666666570435,-1.9999999999904574,8.041448170729396,imd_incidence,2022-04-30,3_past_ens,1m,2007-11-30,wis,3_past_ens
2m,17.42000000000091,15.250000000010402,34.7099542683026,imd_incidence,2022-04-30,3_past_ens,1m,2007-11-30,wis,3_past_ens
3m,15.877777777775067,5.500000000010672,30.63079268292793,imd_incidence,2022-04-30,3_past_ens,1m,2007-11-30,wis,3_past_ens
4m,28.454166666662616,-12.374999999990056,54.87863567072831,imd_incidence,2022-04-30,3_past_ens,1m,2007-11-30,wis,3_past_ens
5m,23.587333333329134,-10.899999999990923,46.120701219508746,imd_incidence,2022-04-30,3_past_ens,1m,2007-11-30,wis,3_past_ens
6m,21.52833333332968,-11.083333333325541,41.801979166663514,imd_incidence,2022-04-30,3_past_ens,1m,2007-11-30,wis,3_past_ens
1m,2.1666666665815413,-1.9999999999193392,8.041448170718319,imd_incidence,2022-04-30,3_past_ens,2m,2007-11-30,wis,3_past_ens
2m,17.420000000016525,15.250000000098197,34.70995426840022,imd_incidence,2022-04-30,3_past_ens,2m,2007-11-30,wis,3_past_ens
3m,15.877777777751163,5.500000000105705,30.63079268293495,imd_incidence,2022-04-30,3_past_ens,2m,2007-11-30,wis,3_past_ens
4m,28.454166666624403,-12.374999999899348,54.87863567069075,imd_incidence,2022-04-30,3_past_ens,2m,2007-11-30,wis,3_past_ens
5m,23.58733333328997,-10.899999999907406,46.12070121947336,imd_incidence,2022-04-30,3_past_ens,2m,2007-11-30,wis,3_past_ens
6m,21.52833333329831,-11.083333333256155,41.80197916663597,imd_incidence,2022-04-30,3_past_ens,2m,2007-11-30,wis,3_past_ens
1m,6.2799995760822185,5.999999598499343,12.565944654956528,imd_incidence,2022-04-30,3_past_ens,3m,2007-11-30,wis,3_past_ens
2m,25.348332826689678,24.99999951067107,48.32337572120493,imd_incidence,2022-04-30,3_past_ens,3m,2007-11-30,wis,3_past_ens
3m,17.421110961161762,15.999999473030384,35.96728097620261,imd_incidence,2022-04-30,3_past_ens,3m,2007-11-30,wis,3_past_ens
4m,27.394166665495618,-2.3750005018758262,54.20280090596397,imd_incidence,2022-04-30,3_past_ens,3m,2007-11-30,wis,3_past_ens
5m,22.040666618085083,-1.7000004617257616,45.35993278891318,imd_incidence,2022-04-30,3_past_ens,3m,2007-11-30,wis,3_past_ens
6m,20.352222176077525,-3.4166670514381345,41.33642518149539,imd_incidence,2022-04-30,3_past_ens,3m,2007-11-30,wis,3_past_ens
1m,6.279999999964346,5.999999999979188,12.56594512189913,imd_incidence,2022-04-30,3_past_ens,4m,2007-11-30,wis,3_past_ens
2m,25.348333333261614,24.999999999937575,48.32337652426018,imd_incidence,2022-04-30,3_past_ens,4m,2007-11-30,wis,3_past_ens
3m,17.421111111107667,15.999999999916767,35.96728150397066,imd_incidence,2022-04-30,3_past_ens,4m,2007-11-30,wis,3_past_ens
4m,27.39416666668881,-2.3750000000858336,54.20280106705553,imd_incidence,2022-04-30,3_past_ens,4m,2007-11-30,wis,3_past_ens
5m,22.040666666676707,-1.7000000000811526,45.35993292680955,imd_incidence,2022-04-30,3_past_ens,4m,2007-11-30,wis,3_past_ens
6m,20.35222222222161,-3.416666666727359,41.33642530484669,imd_incidence,2022-04-30,3_past_ens,4m,2007-11-30,wis,3_past_ens
1m,6.279999999990096,5.999999999994216,12.565945121936746,imd_incidence,2022-04-30,3_past_ens,5m,2007-11-30,wis,3_past_ens
2m,25.34833333331341,24.99999999998266,48.32337652435411,imd_incidence,2022-04-30,3_past_ens,5m,2007-11-30,wis,3_past_ens
3m,17.421111111110154,15.99999999997688,35.96728150403883,imd_incidence,2022-04-30,3_past_ens,5m,2007-11-30,wis,3_past_ens
4m,27.394166666672817,-2.3750000000238387,54.20280106706828,imd_incidence,2022-04-30,3_past_ens,5m,2007-11-30,wis,3_past_ens
5m,22.040666666669456,-1.70000000002254,45.359932926823795,imd_incidence,2022-04-30,3_past_ens,5m,2007-11-30,wis,3_past_ens
6m,20.35222222222205,-3.416666666683524,41.33642530486934,imd_incidence,2022-04-30,3_past_ens,5m,2007-11-30,wis,3_past_ens
1m,6.279999999980227,5.999999999988447,12.565945121922319,imd_incidence,2022-04-30,3_past_ens,6m,2007-11-30,wis,3_past_ens
2m,25.34833333329355,24.99999999996537,48.3233765243181,imd_incidence,2022-04-30,3_past_ens,6m,2007-11-30,wis,3_past_ens
3m,17.421111111109195,15.99999999995383,35.96728150401268,imd_incidence,2022-04-30,3_past_ens,6m,2007-11-30,wis,3_past_ens
4m,27.394166666678945,-2.375000000047608,54.20280106706339,imd_incidence,2022-04-30,3_past_ens,6m,2007-11-30,wis,3_past_ens
5m,22.040666666672234,-1.7000000000450128,45.35993292681832,imd_incidence,2022-04-30,3_past_ens,6m,2007-11-30,wis,3_past_ens
6m,20.35222222222188,-3.416666666700331,41.33642530486066,imd_incidence,2022-04-30,3_past_ens,6m,2007-11-30,wis,3_past_ens
1m,32.20333333333747,32.00000000000411,60.27635670732533,imd_incidence,2022-04-30,3_past_ens,1m,2007-12-31,wis,3_past_ens
2m,23.57833333333301,8.000000000004793,43.30551067073175,imd_incidence,2022-04-30,3_past_ens,1m,2007-12-31,wis,3_past_ens
3m,38.16888888888752,-17.333333333328998,72.14682418698963,imd_incidence,2022-04-30,3_past_ens,1m,2007-12-31,wis,3_past_ens
4m,30.019166666665072,-14.499999999996234,57.01226371950993,imd_incidence,2022-04-30,3_past_ens,1m,2007-12-31,wis,3_past_ens
5m,26.421333333331734,-13.999999999996714,49.91529878048544,imd_incidence,2022-04-30,3_past_ens,1m,2007-12-31,wis,3_past_ens
6m,24.620555555554034,-14.166666666663815,46.1733358739814,imd_incidence,2022-04-30,3_past_ens,1m,2007-12-31,wis,3_past_ens
1m,32.20333333334104,32.00000000000765,60.27635670733245,imd_incidence,2022-04-30,3_past_ens,2m,2007-12-31,wis,3_past_ens
2m,23.578333333332736,8.000000000008932,43.30551067073176,imd_incidence,2022-04-30,3_past_ens,2m,2007-12-31,wis,3_past_ens
3m,38.16888888888635,-17.333333333325253,72.14682418698773,imd_incidence,2022-04-30,3_past_ens,2m,2007-12-31,wis,3_past_ens
4m,30.0191666666637,-14.499999999992982,57.01226371950795,imd_incidence,2022-04-30,3_past_ens,2m,2007-12-31,wis,3_past_ens
5m,26.421333333330345,-13.999999999993875,49.91529878048338,imd_incidence,2022-04-30,3_past_ens,2m,2007-12-31,wis,3_past_ens
6m,24.620555555552716,-14.166666666661351,46.17333587397937,imd_incidence,2022-04-30,3_past_ens,2m,2007-12-31,wis,3_past_ens
1m,32.20333333347127,32.00000000013694,60.276356707592164,imd_incidence,2022-04-30,3_past_ens,3m,2007-12-31,wis,3_past_ens
2m,23.57833333332268,8.00000000015977,43.305510670732936,imd_incidence,2022-04-30,3_past_ens,3m,2007-12-31,wis,3_past_ens
3m,38.168888888843554,-17.33333333318876,72.1468241869175,imd_incidence,2022-04-30,3_past_ens,3m,2007-12-31,wis,3_past_ens
4m,30.01916666661365,-14.499999999874438,57.0122637194363,imd_incidence,2022-04-30,3_past_ens,3m,2007-12-31,wis,3_past_ens
5m,26.42133333327998,-13.999999999890417,49.91529878040875,imd_incidence,2022-04-30,3_past_ens,3m,2007-12-31,wis,3_past_ens
6m,24.620555555504822,-14.16666666657155,46.173335873905536,imd_incidence,2022-04-30,3_past_ens,3m,2007-12-31,wis,3_past_ens
1m,42.06999999984066,40.99999999987498,79.37644817043801,imd_incidence,2022-04-30,3_past_ens,4m,2007-12-31,wis,3_past_ens
