eval_horizon,mae,error,wis,type,frsct_date,method
4m,5.819374999999999,1.7782433037598828,15.869931393246222,imd_incidence,2010-08-31,equal_weights_ensemble
5m,7.001268005914689,-0.9780066962401172,16.982368191701244,imd_incidence,2010-08-31,equal_weights_ensemble
6m,7.02336334319115,-2.0238400295734507,16.899259636503487,imd_incidence,2010-08-31,equal_weights_ensemble
1m,7.322923244139904,-7.5187565774732406,16.182493325896395,imd_incidence,2010-09-30,equal_weights_ensemble
2m,4.629589910806571,-4.6437565774732406,14.384585188511505,imd_incidence,2010-09-30,equal_weights_ensemble
3m,5.190418859157744,-1.0187565774732406,14.71467267955756,imd_incidence,2010-09-30,equal_weights_ensemble
4m,6.995628288736618,-3.8937565774732406,16.545242530274987,imd_incidence,2010-09-30,equal_weights_ensemble
5m,7.134087279817277,-4.69375657747324,16.587713667156166,imd_incidence,2010-09-30,equal_weights_ensemble
6m,6.417085525824413,-3.4562565774732406,16.024570372280177,imd_incidence,2010-09-30,equal_weights_ensemble
1m,2.605030005121556,-2.9341966717882215,12.794026244571642,imd_incidence,2010-10-31,equal_weights_ensemble
2m,4.241249999999997,1.3158033282117785,13.833468335761093,imd_incidence,2010-10-31,equal_weights_ensemble
3m,7.121121112818295,-3.517530005121555,16.858233064532364,imd_incidence,2010-10-31,equal_weights_ensemble
4m,7.38084833589411,-4.7466966717882215,16.856817656415448,imd_incidence,2010-10-31,equal_weights_ensemble
5m,6.49050600102431,-3.2841966717882216,16.038170778740042,imd_incidence,2010-10-31,equal_weights_ensemble
6m,7.507371112818295,-4.892530005121555,17.08714881717681,imd_incidence,2010-10-31,equal_weights_ensemble
1m,4.667501420795201,4.298334754128533,13.823047375629159,imd_incidence,2010-11-30,equal_weights_ensemble
2m,9.329583333333336,-4.951665245871467,19.05509176533047,imd_incidence,2010-11-30,equal_weights_ensemble
3m,9.047221748623825,-6.201665245871467,18.45776305607499,imd_incidence,2010-11-30,equal_weights_ensemble
4m,7.450208333333335,-3.9516652458714674,16.982600553093256,imd_incidence,2010-11-30,equal_weights_ensemble
5m,8.459166382507629,-5.676665245871467,18.03093850483696,imd_incidence,2010-11-30,equal_weights_ensemble
6m,7.543610637512714,-5.2224985792048,17.146120820795353,imd_incidence,2010-11-30,equal_weights_ensemble
1m,14.098561561216691,-14.39606156121669,24.336822230738754,imd_incidence,2010-12-31,equal_weights_ensemble
2m,11.37772822788336,-11.77106156121669,20.75104259377753,imd_incidence,2010-12-31,equal_weights_ensemble
3m,8.441464964850011,-6.9793948945500235,17.974397584740295,imd_incidence,2010-12-31,equal_weights_ensemble
4m,9.421572447275015,-8.33356156121669,18.958446362464223,imd_incidence,2010-12-31,equal_weights_ensemble
5m,8.031303603396683,-7.19606156121669,17.66408702420589,imd_incidence,2010-12-31,equal_weights_ensemble
6m,6.850492742627787,-5.875228227883357,16.711834889764713,imd_incidence,2010-12-31,equal_weights_ensemble
1m,9.091742814394259,-9.713409481060921,17.810502040990002,imd_incidence,2011-01-31,equal_weights_ensemble
2m,5.70875,-3.7134094810609213,15.05286787985249,imd_incidence,2011-01-31,equal_weights_ensemble
3m,7.924747604798086,-6.713409481060921,17.326049577660843,imd_incidence,2011-01-31,equal_weights_ensemble
4m,6.481913073863796,-5.650909481060921,16.174628991690962,imd_incidence,2011-01-31,equal_weights_ensemble
5m,5.481848562878852,-4.2884094810609215,15.405498949029063,imd_incidence,2011-01-31,equal_weights_ensemble
6m,4.704053160353642,-3.7342428143942548,14.839535780343997,imd_incidence,2011-01-31,equal_weights_ensemble
1m,2.5554094345521428,2.368742767885479,12.523780665518466,imd_incidence,2011-02-28,equal_weights_ensemble
2m,7.351666666666667,-4.881257232114521,17.08646354866878,imd_incidence,2011-02-28,equal_weights_ensemble
3m,5.375141299593729,-3.7979238987811876,15.489858242450207,imd_incidence,2011-02-28,equal_weights_ensemble
4m,4.618333333333332,-2.256257232114521,14.700431642140657,imd_incidence,2011-02-28,equal_weights_ensemble
5m,3.694918113089571,-1.8812572321145211,14.188798750438984,imd_incidence,2011-02-28,equal_weights_ensemble
6m,7.033888888888889,2.368742767885479,19.452523565557552,imd_incidence,2011-02-28,equal_weights_ensemble
1m,12.698159212018098,-12.74232587868476,22.10646942724184,imd_incidence,2011-03-31,equal_weights_ensemble
2m,7.4752425453514295,-7.61732587868476,17.264285270131023,imd_incidence,2011-03-31,equal_weights_ensemble
3m,5.694941959561589,-4.450659212018093,15.673067818876257,imd_incidence,2011-03-31,equal_weights_ensemble
4m,4.337291666666668,-3.3360758786847597,14.699880086353508,imd_incidence,2011-03-31,equal_weights_ensemble
5m,8.291034824263049,2.0826741213152404,21.03392043448189,imd_incidence,2011-03-31,equal_weights_ensemble
6m,10.031030262660638,4.82017412131524,23.49568377801906,imd_incidence,2011-03-31,equal_weights_ensemble
1m,2.0681238750855115,-2.3581238750855107,12.361752396023169,imd_incidence,2011-04-30,equal_weights_ensemble
2m,2.2424999999999997,-0.10812387508551069,12.386766979601544,imd_incidence,2011-04-30,equal_weights_ensemble
3m,1.7253475971937189,0.058542791581155974,12.257296187448066,imd_incidence,2011-04-30,equal_weights_ensemble
4m,7.5428130624572445,6.266876124914489,21.24379722649897,imd_incidence,2011-04-30,equal_weights_ensemble
5m,9.93579234161536,8.89187612491449,24.476836578292584,imd_incidence,2011-04-30,equal_weights_ensemble
6m,10.158334083276324,9.287709458247823,24.03076188911854,imd_incidence,2011-04-30,equal_weights_ensemble
1m,2.697898622927312,2.6220652895939836,12.28788048870873,imd_incidence,2011-05-31,equal_weights_ensemble
2m,2.1249819562606476,1.9970652895939836,12.230239702701523,imd_incidence,2011-05-31,equal_weights_ensemble
3m,10.022065289593982,9.872065289593984,24.712692586076223,imd_incidence,2011-05-31,equal_weights_ensemble
4m,12.673315289593983,12.559565289593984,28.394301616794692,imd_incidence,2011-05-31,equal_weights_ensemble
5m,12.672731956260652,12.572065289593983,27.564446121780932,imd_incidence,2011-05-31,equal_weights_ensemble
6m,13.427204178482873,13.35123195626065,28.427850023607558,imd_incidence,2011-05-31,equal_weights_ensemble
1m,1.3077828407227656,1.0361161740560902,11.785320680042526,imd_incidence,2011-06-30,equal_weights_ensemble
2m,13.690282840722766,13.53611617405609,30.873356059197516,imd_incidence,2011-06-30,equal_weights_ensemble
3m,16.27167172961165,16.03611617405609,34.171588327565075,imd_incidence,2011-06-30,equal_weights_ensemble
4m,15.535282840722763,15.28611617405609,31.953616826637344,imd_incidence,2011-06-30,equal_weights_ensemble
5m,16.019616174056097,15.836116174056091,32.383391640878386,imd_incidence,2011-06-30,equal_weights_ensemble
6m,14.94333839627832,14.78611617405609,30.1736483824112,imd_incidence,2011-06-30,equal_weights_ensemble
1m,24.352089407010705,24.23875607367737,46.91659477229069,imd_incidence,2011-07-31,equal_weights_ensemble
2m,21.8758394070107,21.86375607367737,41.942552402033556,imd_incidence,2011-07-31,equal_weights_ensemble
3m,18.509589407010704,18.405422740344036,35.48452294136738,imd_incidence,2011-07-31,equal_weights_ensemble
4m,18.20125607367737,17.98875607367737,34.802938614652504,imd_incidence,2011-07-31,equal_weights_ensemble
5m,16.315089407010703,16.088756073677366,31.424431699268688,imd_incidence,2011-07-31,equal_weights_ensemble
6m,15.03000607367737,14.8220894070107,29.105331839495282,imd_incidence,2011-07-31,equal_weights_ensemble
1m,16.62963208494169,16.81296541827502,31.690708598759542,imd_incidence,2011-08-31,equal_weights_ensemble
2m,13.012965418275025,12.93796541827502,25.137663208740058,imd_incidence,2011-08-31,equal_weights_ensemble
3m,13.5732431960528,13.479632084941686,26.0398372531298,imd_incidence,2011-08-31,equal_weights_ensemble
4m,11.865465418275022,11.75046541827502,23.26547924922256,imd_incidence,2011-08-31,equal_weights_ensemble
5m,10.73863208494169,10.61296541827502,21.510117297027655,imd_incidence,2011-08-31,equal_weights_ensemble
6m,10.093937640497245,9.958798751608354,20.464273112325078,imd_incidence,2011-08-31,equal_weights_ensemble
1m,5.789236243566609,5.52256957689994,13.517009064570153,imd_incidence,2011-09-30,equal_weights_ensemble
2m,8.479652910233275,8.14756957689994,17.402910097826368,imd_incidence,2011-09-30,equal_weights_ensemble
3m,6.735347354677718,6.439236243566607,15.445684079718003,imd_incidence,2011-09-30,equal_weights_ensemble
4m,5.858611243566608,5.61631957689994,14.488660333702152,imd_incidence,2011-09-30,equal_weights_ensemble
5m,5.479902910233275,5.24756957689994,14.011019688465778,imd_incidence,2011-09-30,equal_weights_ensemble
6m,4.804351940155516,4.126736243566607,13.472167729412998,imd_incidence,2011-09-30,equal_weights_ensemble
1m,9.485876066896704,9.460042733563373,18.288244211050905,imd_incidence,2011-10-31,equal_weights_ensemble
2m,5.554626066896704,5.335042733563373,14.369966102495626,imd_incidence,2011-10-31,equal_weights_ensemble
3m,4.38254273356337,4.210042733563373,13.094404527239732,imd_incidence,2011-10-31,equal_weights_ensemble
4m,4.0223344002300365,3.835042733563373,12.613349018688139,imd_incidence,2011-10-31,equal_weights_ensemble
5m,3.688525640138021,2.510042733563373,12.265128236973746,imd_incidence,2011-10-31,equal_weights_ensemble
6m,3.3105840445978014,2.2517094002300397,11.953813593576461,imd_incidence,2011-10-31,equal_weights_ensemble
1m,0.008007479356251679,-0.37865918731041504,9.27784100849277,imd_incidence,2011-11-30,equal_weights_ensemble
2m,0.22509081268958653,-0.003659187310415035,9.42988102649541,imd_incidence,2011-11-30,equal_weights_ensemble
3m,0.5996741460229202,0.28800747935625165,9.495772299337437,imd_incidence,2011-11-30,equal_weights_ensemble
4m,1.3010870730114599,-0.691159187310415,9.790721589039542,imd_incidence,2011-11-30,equal_weights_ensemble
5m,1.0993044876137517,-0.603659187310415,9.777172450289926,imd_incidence,2011-11-30,equal_weights_ensemble
6m,0.9186413820076401,-0.5244925206437484,9.738497906594223,imd_incidence,2011-11-30,equal_weights_ensemble
1m,0.0836048270002685,-0.1477714936669372,9.601397486822039,imd_incidence,2011-12-31,equal_weights_ensemble
2m,0.6912499999999984,0.4772285063330628,9.591405391684841,imd_incidence,2011-12-31,equal_weights_ensemble
3m,1.6128682756667547,-0.9811048270002706,10.008565614472715,imd_incidence,2011-12-31,equal_weights_ensemble
4m,1.2933333333333321,-0.7102714936669372,10.000490406619384,imd_incidence,2011-12-31,equal_weights_ensemble
5m,1.0697790345999458,-0.5477714936669372,9.934468662801814,imd_incidence,2011-12-31,equal_weights_ensemble
6m,1.5287983909999099,0.14389517299972945,10.096334854720894,imd_incidence,2011-12-31,equal_weights_ensemble
1m,0.8855182714533996,0.33801827145340013,9.387190290002742,imd_incidence,2012-01-31,equal_weights_ensemble
2m,2.4237499999999983,-1.9119817285465999,10.15770985412922,imd_incidence,2012-01-31,equal_weights_ensemble
3m,1.7746172015955775,-1.2453150618799331,9.90974702001404,imd_incidence,2012-01-31,equal_weights_ensemble
4m,1.3885924690600326,-0.8494817285465999,9.787565880843639,imd_incidence,2012-01-31,equal_weights_ensemble
5m,1.9068109628720387,0.08801827145340013,10.015935522261763,imd_incidence,2012-01-31,equal_weights_ensemble
6m,2.3722899587467103,0.8380182714534001,10.283441119915294,imd_incidence,2012-01-31,equal_weights_ensemble
1m,4.194848831152001,-4.338182164485332,10.900937693936633,imd_incidence,2012-02-29,equal_weights_ensemble
2m,2.167765497818669,-2.275682164485332,9.949086698584193,imd_incidence,2012-02-29,equal_weights_ensemble
3m,1.5832829437173335,-1.421515497818665,9.729205045424855,imd_incidence,2012-02-29,equal_weights_ensemble
4m,2.2908333333333335,0.005567835514668218,10.112521105709096,imd_incidence,2012-02-29,equal_weights_ensemble
5m,2.8758635671029324,1.0618178355146681,10.508468441668349,imd_incidence,2012-02-29,equal_weights_ensemble
6m,4.172689278504888,2.6409845021813347,12.110694346791295,imd_incidence,2012-02-29,equal_weights_ensemble
1m,0.10260316778387946,-0.3317698344505473,9.096941607824583,imd_incidence,2012-03-31,equal_weights_ensemble
2m,0.2941666666666656,-0.08176983445054731,9.231853640630996,imd_incidence,2012-03-31,equal_weights_ensemble
3m,1.6460767218498173,1.3348968322161194,9.853389870378383,imd_incidence,2012-03-31,equal_weights_ensemble
4m,2.6122400827747256,2.3557301655494527,10.460097538470578,imd_incidence,2012-03-31,equal_weights_ensemble
5m,4.368104765996337,4.118230165549453,12.649232472807313,imd_incidence,2012-03-31,equal_weights_ensemble
6m,5.259792332588523,5.02239683221612,13.612343739143645,imd_incidence,2012-03-31,equal_weights_ensemble
1m,0.1533452704680407,-0.3525119371347074,9.0977571872223,imd_incidence,2012-04-30,equal_weights_ensemble
2m,2.183333333333332,1.8974880628652926,10.030689198588883,imd_incidence,2012-04-30,equal_weights_ensemble
3m,3.339440465399542,3.064154729531959,10.805434031163484,imd_incidence,2012-04-30,equal_weights_ensemble
4m,5.399577364765981,5.147488062865293,13.53108191380369,imd_incidence,2012-04-30,equal_weights_ensemble
5m,6.386659504385843,6.147488062865293,14.719834988604411,imd_incidence,2012-04-30,equal_weights_ensemble
6m,7.486797597465753,7.230821396198626,16.382323802664217,imd_incidence,2012-04-30,equal_weights_ensemble
1m,3.996003215038183,4.005169881704852,10.535624811004226,imd_incidence,2012-05-31,equal_weights_ensemble
2m,4.665586548371516,4.567669881704852,11.287349199248899,imd_incidence,2012-05-31,equal_weights_ensemble
3m,6.986836548371517,6.838503215038185,14.79088660730521,imd_incidence,2012-05-31,equal_weights_ensemble
4m,7.946211548371518,7.786419881704852,16.15895985019036,imd_incidence,2012-05-31,equal_weights_ensemble
5m,9.061169881704851,8.905169881704852,18.024460791016843,imd_incidence,2012-05-31,equal_weights_ensemble
6m,9.088086548371518,8.942669881704852,17.947130246845514,imd_incidence,2012-05-31,equal_weights_ensemble
1m,4.732684032713085,4.4768506993797565,11.058987279767445,imd_incidence,2012-06-30,equal_weights_ensemble
2m,7.845600699379752,7.7268506993797565,15.77895248888098,imd_incidence,2012-06-30,equal_weights_ensemble
3m,8.611295143824195,8.476850699379757,16.905565018633492,imd_incidence,2012-06-30,equal_weights_ensemble
4m,9.764975699379752,9.601850699379757,18.88263846508127,imd_incidence,2012-06-30,equal_weights_ensemble
5m,9.66301736604642,9.476850699379757,18.607251056944307,imd_incidence,2012-06-30,equal_weights_ensemble
6m,8.053039355142056,7.851850699379756,17.067602550650605,imd_incidence,2012-06-30,equal_weights_ensemble
1m,10.456131563990311,10.304464897323644,19.491554808034405,imd_incidence,2012-07-31,equal_weights_ensemble
2m,9.95488156399031,9.804464897323644,18.58171077759248,imd_incidence,2012-07-31,equal_weights_ensemble
3m,10.963076008434754,10.846131563990312,20.54159878374177,imd_incidence,2012-07-31,equal_weights_ensemble
4m,10.478839897323644,10.335714897323644,19.674247201681617,imd_incidence,2012-07-31,equal_weights_ensemble
5m,8.45351227172752,8.179464897323644,17.548156739073974,imd_incidence,2012-07-31,equal_weights_ensemble
6m,7.489127187996771,6.408631563990309,16.22056969152144,imd_incidence,2012-07-31,equal_weights_ensemble
1m,8.171406811091728,7.862240144425066,15.28789414357139,imd_incidence,2012-08-31,equal_weights_ensemble
2m,9.695990144425062,9.362240144425066,18.061638238332442,imd_incidence,2012-08-31,equal_weights_ensemble
3m,9.046962366647284,8.778906811091732,16.963245785974454,imd_incidence,2012-08-31,equal_weights_ensemble
4m,7.135286738879198,6.174740144425066,14.971334262812817,imd_incidence,2012-08-31,equal_weights_ensemble
5m,6.411948028885012,4.212240144425065,13.97046455842804,imd_incidence,2012-08-31,equal_weights_ensemble
6m,5.997222222222223,2.778906811091732,13.409244873030836,imd_incidence,2012-08-31,equal_weights_ensemble
1m,9.869930746926801,9.776597413593468,18.257058471665708,imd_incidence,2012-09-30,equal_weights_ensemble
2m,7.919514080260134,7.839097413593468,15.18778270670873,imd_incidence,2012-09-30,equal_weights_ensemble
3m,6.272476915642266,4.151597413593468,13.200769702233679,imd_incidence,2012-09-30,equal_weights_ensemble
4m,5.908958333333333,1.8703474135934677,12.604565888709285,imd_incidence,2012-09-30,equal_weights_ensemble
5m,5.765347183947972,0.45159741359346767,12.328700746240768,imd_incidence,2012-09-30,equal_weights_ensemble
6m,7.04141197324662,-1.8692359197398656,14.113673052090215,imd_incidence,2012-09-30,equal_weights_ensemble
1m,3.5484383279300538,3.54093832793005,8.866434167960996,imd_incidence,2012-10-31,equal_weights_ensemble
2m,4.398333333333335,-0.9590616720699501,9.81152439875543,imd_incidence,2012-10-31,equal_weights_ensemble
3m,5.2807983351344285,-3.0423950054032836,10.95855270182335,imd_incidence,2012-10-31,equal_weights_ensemble
4m,5.6903641693683085,-4.05281167206995,11.388213678743247,imd_incidence,2012-10-31,equal_weights_ensemble
5m,7.605770336575302,-6.33406167206995,14.382604903066648,imd_incidence,2012-10-31,equal_weights_ensemble
6m,8.28951333693552,-7.313228338736617,15.31678082901968,imd_incidence,2012-10-31,equal_weights_ensemble
1m,5.806842826712078,-6.113509493378746,11.203866350880382,imd_incidence,2012-11-30,equal_weights_ensemble
2m,6.73392616004541,-6.988509493378746,12.46608389374735,imd_incidence,2012-11-30,equal_weights_ensemble
3m,6.99795393782319,-7.238509493378746,12.822127161235704,imd_incidence,2012-11-30,equal_weights_ensemble
4m,9.095384493378745,-9.426009493378746,16.238468144748463,imd_incidence,2012-11-30,equal_weights_ensemble
5m,9.58134282671208,-9.913509493378745,16.962314893649356,imd_incidence,2012-11-30,equal_weights_ensemble
6m,8.35206188447472,-7.9468428267120785,15.490078176559054,imd_incidence,2012-11-30,equal_weights_ensemble
1m,6.743036138995667,-6.873869472329002,12.366020872057524,imd_incidence,2012-12-31,equal_weights_ensemble
2m,6.6155361389956635,-6.873869472329002,12.25176252607126,imd_incidence,2012-12-31,equal_weights_ensemble
3m,9.199147250106776,-9.415536138995668,16.41848126794747,imd_incidence,2012-12-31,equal_weights_ensemble
4m,9.548244472329,-9.717619472329002,16.86930202952113,imd_incidence,2012-12-31,equal_weights_ensemble
5m,8.288155016730734,-7.148869472329002,15.248390463808692,imd_incidence,2012-12-31,equal_weights_ensemble
6m,8.251289824109667,-4.603036138995669,15.231089184218627,imd_incidence,2012-12-31,equal_weights_ensemble
1m,7.0325064138648905,-7.384173080531557,12.93894720130462,imd_incidence,2013-01-31,equal_weights_ensemble
2m,10.916256413864891,-11.259173080531557,19.193351295451855,imd_incidence,2013-01-31,equal_weights_ensemble
3m,10.866395302753782,-11.134173080531559,18.986474321460122,imd_incidence,2013-01-31,equal_weights_ensemble
4m,8.999378206932448,-7.540423080531558,16.50737037803188,imd_incidence,2013-01-31,equal_weights_ensemble
5m,8.829167949439647,-4.409173080531557,16.280465101200953,imd_incidence,2013-01-31,equal_weights_ensemble
6m,8.025694444444447,-2.9883397471982245,15.173548953475276,imd_incidence,2013-01-31,equal_weights_ensemble
1m,14.446952855836589,-14.688619522503252,24.880780170618838,imd_incidence,2013-02-28,equal_weights_ensemble
2m,12.244869522503254,-12.563619522503252,21.136277095812904,imd_incidence,2013-02-28,equal_weights_ensemble
3m,9.544817618612196,-7.105286189169919,17.326672941256824,imd_incidence,2013-02-28,equal_weights_ensemble
4m,9.44875,-3.0636195225032523,17.281233147870324,imd_incidence,2013-02-28,equal_weights_ensemble
5m,8.49227609549935,-1.5386195225032524,15.894322376098902,imd_incidence,2013-02-28,equal_weights_ensemble
6m,7.977126825832248,-0.417786189169919,15.122065375089905,imd_incidence,2013-02-28,equal_weights_ensemble
1m,9.777246671176684,-10.093080004510021,16.97151231775757,imd_incidence,2013-03-31,equal_weights_ensemble
2m,7.102916666666662,-2.9680800045100213,13.48430371046028,imd_incidence,2013-03-31,equal_weights_ensemble
3m,7.9675844429410985,1.240253328823312,15.036764092351408,imd_incidence,2013-03-31,equal_weights_ensemble
4m,7.397418331078318,2.2819199954899787,14.193875305228046,imd_incidence,2013-03-31,equal_weights_ensemble
5m,7.227151997293983,3.106919995489979,13.956758526578364,imd_incidence,2013-03-31,equal_weights_ensemble
6m,6.383779996993315,2.9069199954899787,13.05276990583903,imd_incidence,2013-03-31,equal_weights_ensemble
1m,5.344246884509037,5.124246884509034,11.307767024623532,imd_incidence,2013-04-30,equal_weights_ensemble
2m,7.910019675431691,7.642936342098356,15.45467709422438,imd_incidence,2013-04-30,equal_weights_ensemble
3m,7.512221716850353,7.315832827961462,14.688882342504629,imd_incidence,2013-04-30,equal_weights_ensemble
4m,7.5329060708930164,7.433531070893016,14.718295275929197,imd_incidence,2013-04-30,equal_weights_ensemble
5m,6.762650016651949,6.629150016651948,13.722866142366746,imd_incidence,2013-04-30,equal_weights_ensemble
6m,7.147895980491238,6.98872931382457,14.31177671485319,imd_incidence,2013-04-30,equal_weights_ensemble
1m,9.103444269465012,8.894277602798343,16.905857379354035,imd_incidence,2013-05-31,equal_weights_ensemble
2m,7.298027602798346,7.1442776027983435,14.141682191168549,imd_incidence,2013-05-31,equal_weights_ensemble
3m,7.161777602798345,6.9776109361316765,13.86654955443327,imd_incidence,2013-05-31,equal_weights_ensemble
4m,6.024485936131679,5.7692776027983435,12.566458192016928,imd_incidence,2013-05-31,equal_weights_ensemble
5m,6.540777602798346,6.294277602798344,13.279533558724866,imd_incidence,2013-05-31,equal_weights_ensemble
6m,6.4297961796433425,4.2276109361316765,12.99581643391665,imd_incidence,2013-05-31,equal_weights_ensemble
1m,3.5548188534330905,3.544818853433089,8.490613905071148,imd_incidence,2013-06-30,equal_weights_ensemble
2m,4.485001902634647,4.41083523596798,9.792259431281263,imd_incidence,2013-06-30,equal_weights_ensemble
3m,3.490896252368499,3.366174030146277,9.106874218031853,imd_incidence,2013-06-30,equal_weights_ensemble
4m,4.4690517605687585,4.281343427235425,10.342780924933958,imd_incidence,2013-06-30,equal_weights_ensemble
5m,4.918871084754433,2.0804450654889144,10.804640367404632,imd_incidence,2013-06-30,equal_weights_ensemble
6m,4.593333967544883,1.2381794909912405,10.471530693235003,imd_incidence,2013-06-30,equal_weights_ensemble
1m,4.935571030601331,4.755571030601331,10.291200431843018,imd_incidence,2013-07-31,equal_weights_ensemble
2m,3.079917449862874,2.956584116529541,8.942521714263167,imd_incidence,2013-07-31,equal_weights_ensemble
3m,4.570810700727833,4.440255145172277,10.725631238895206,imd_incidence,2013-07-31,equal_weights_ensemble
4m,5.055583724931438,1.557090659493646,11.138144028330775,imd_incidence,2013-07-31,equal_weights_ensemble
5m,4.583614206120267,0.677191968086467,10.600222621808673,imd_incidence,2013-07-31,equal_weights_ensemble
6m,3.847194705509848,0.5489261738150143,10.085950748589273,imd_incidence,2013-07-31,equal_weights_ensemble
1m,0.4974151089681911,0.3574151089681905,6.879285634822689,imd_incidence,2013-08-31,equal_weights_ensemble
2m,3.722964066839438,3.53504740017277,10.006322661119082,imd_incidence,2013-08-31,equal_weights_ensemble
3m,4.746360591878289,0.09425816390762994,10.791239615994591,imd_incidence,2013-08-31,equal_weights_ensemble
4m,4.260558854397712,-0.6886364542249401,10.222426317069432,imd_incidence,2013-08-31,equal_weights_ensemble
5m,3.4489111452426995,-0.5583732251044822,9.675580243859143,imd_incidence,2013-08-31,equal_weights_ensemble
6m,3.934479339139358,-1.5965310723575101,10.036888631421638,imd_incidence,2013-08-31,equal_weights_ensemble
1m,6.2885921890350645,5.968592189035064,12.061567949691703,imd_incidence,2013-09-30,equal_weights_ensemble
2m,6.9010360918812985,-0.9078605695129021,12.713551391739568,imd_incidence,2013-09-30,equal_weights_ensemble
3m,5.741295170607823,-1.7833448223622241,11.366327346213689,imd_incidence,2013-09-30,equal_weights_ensemble
4m,4.372049709971083,-1.4398369487868852,10.370674048748567,imd_incidence,2013-09-30,equal_weights_ensemble
5m,4.79200243358904,-2.508732224641682,10.740727356315503,imd_incidence,2013-09-30,equal_weights_ensemble
6m,4.5921098048899,-2.7004957418782127,10.426751495709462,imd_incidence,2013-09-30,equal_weights_ensemble
1m,8.517274229717351,-8.876440896384018,14.79487378867432,imd_incidence,2013-10-31,equal_weights_ensemble
2m,6.273405070105468,-6.597988403438801,11.964066827573282,imd_incidence,2013-10-31,equal_weights_ensemble
3m,4.484893128012619,-4.755170905790396,10.365673904631192,imd_incidence,2013-10-31,equal_weights_ensemble
4m,5.055845490299527,-5.271262156966193,10.88164354831771,imd_incidence,2013-10-31,equal_weights_ensemble
5m,4.828750241005006,-5.080916907671671,10.520795049922677,imd_incidence,2013-10-31,equal_weights_ensemble
6m,4.135285882421907,-4.120686741475324,9.927091788191545,imd_incidence,2013-10-31,equal_weights_ensemble
1m,3.698289675738515,-3.7116230090718467,8.902774338328733,imd_incidence,2013-11-30,equal_weights_ensemble
2m,2.265651368755984,-2.3785680354226493,8.00543903797547,imd_incidence,2013-11-30,equal_weights_ensemble
3m,3.6869941553173624,-3.8508830442062503,9.378747423877831,imd_incidence,2013-11-30,equal_weights_ensemble
4m,3.671415548598051,-3.8995405485980505,9.281718402138969,imd_incidence,2013-11-30,equal_weights_ensemble
5m,3.147696493190417,-2.978735051233131,8.890134219381908,imd_incidence,2013-11-30,equal_weights_ensemble
6m,2.9666060118075497,-2.1565313863231843,8.686961057823885,imd_incidence,2013-11-30,equal_weights_ensemble
1m,0.8234264357854002,-1.178426435785397,7.231832448685333,imd_incidence,2013-12-31,equal_weights_ensemble
2m,3.7240123955456426,-3.835262395545641,9.655332773273003,imd_incidence,2013-12-31,equal_weights_ensemble
3m,3.638374382132389,-3.804207715465722,9.40481203498344,imd_incidence,2013-12-31,equal_weights_ensemble
4m,3.139089531106154,-2.4761803754257627,8.993127378400636,imd_incidence,2013-12-31,equal_weights_ensemble
5m,3.005351953823746,-1.529363971401787,8.749977123078619,imd_incidence,2013-12-31,equal_weights_ensemble
6m,2.6084207985152132,-1.3981530353858034,8.52641045644039,imd_incidence,2013-12-31,equal_weights_ensemble
1m,6.735000247821748,-7.011666914488416,12.377834999590839,imd_incidence,2014-01-31,equal_weights_ensemble
2m,5.143620210130299,-5.381120210130298,10.564627977158077,imd_incidence,2014-01-31,equal_weights_ensemble
3m,3.8872223048294727,-3.2126046420109255,9.514103027580713,imd_incidence,2014-01-31,equal_weights_ensemble
4m,3.542981685512393,-1.7845968579512395,9.130030263235506,imd_incidence,2014-01-31,equal_weights_ensemble
5m,2.940833382897684,-1.5777921875154277,8.789716407691012,imd_incidence,2014-01-31,equal_weights_ensemble
6m,4.307543345897151,0.5184109261084467,10.813365125238663,imd_incidence,2014-01-31,equal_weights_ensemble
1m,3.742507252379802,-3.871673919046465,8.928492157012137,imd_incidence,2014-02-28,equal_weights_ensemble
2m,2.508009594244019,-1.3553309914691152,8.074118703729457,imd_incidence,2014-02-28,equal_weights_ensemble
3m,2.4981770415320903,-0.1832166822766652,7.999117698297924,imd_incidence,2014-02-28,equal_weights_ensemble
4m,1.9381714637886756,-0.2534095276804402,7.8992324148138975,imd_incidence,2014-02-28,equal_weights_ensemble
5m,3.8107395582525876,2.029474765077295,10.57984285032056,imd_incidence,2014-02-28,equal_weights_ensemble
6m,3.7538405101174175,2.2180642935824513,10.258908061297552,imd_incidence,2014-02-28,equal_weights_ensemble
1m,1.6376273821227514,1.5067940487894198,7.440722790081629,imd_incidence,2014-03-31,equal_weights_ensemble
2m,2.339016129225344,2.229432795892013,8.002612649846483,imd_incidence,2014-03-31,equal_weights_ensemble
3m,1.5819790449262097,1.4703123782595438,7.861949103475469,imd_incidence,2014-03-31,equal_weights_ensemble
4m,4.159293836109976,4.028252169443309,11.489143240293599,imd_incidence,2014-03-31,equal_weights_ensemble
5m,4.171016044153569,4.013016044153568,11.109792459334932,imd_incidence,2014-03-31,equal_weights_ensemble
6m,4.380775293960409,4.190358627293741,11.107573456423816,imd_incidence,2014-03-31,equal_weights_ensemble
1m,2.0907320817226918,1.7323987483893575,7.208447053599572,imd_incidence,2014-04-30,equal_weights_ensemble
2m,1.1848501396369002,0.6696319420857897,7.2836723069676585,imd_incidence,2014-04-30,equal_weights_ensemble
