eval_horizon,mae,error,wis,type,frsct_date,method
5m,9.320666666666666,-3.4,18.038838414634146,imd_incidence,2009-04-30,eakf_model1
6m,9.277777777777777,-1.3333333333333333,17.645439532520324,imd_incidence,2009-04-30,eakf_model1
1m,19.28666666666667,-20.0,35.19272865853658,imd_incidence,2009-04-30,eakf_model2
2m,12.941666666666668,-7.0,23.674763719512192,imd_incidence,2009-04-30,eakf_model2
3m,13.388888888888891,-9.666666666666666,24.231422764227645,imd_incidence,2009-04-30,eakf_model2
4m,10.105833333333335,-7.5,20.025868902439026,imd_incidence,2009-04-30,eakf_model2
5m,9.744666666666667,-4.4,18.94319207317073,imd_incidence,2009-04-30,eakf_model2
6m,9.924444444444445,-1.8333333333333333,18.949669715447154,imd_incidence,2009-04-30,eakf_model2
1m,17.276666666666667,-17.0,31.36041158536585,imd_incidence,2009-04-30,eakf_model3
2m,13.389999999999999,-4.0,23.84846036585366,imd_incidence,2009-04-30,eakf_model3
3m,12.634444444444446,-6.333333333333333,22.486615853658538,imd_incidence,2009-04-30,eakf_model3
4m,9.828333333333333,-4.5,18.917755335365854,imd_incidence,2009-04-30,eakf_model3
5m,9.138666666666666,-2.4,17.487204268292682,imd_incidence,2009-04-30,eakf_model3
6m,8.396666666666667,-1.1666666666666667,16.236526930894303,imd_incidence,2009-04-30,eakf_model3
1m,16.303475765660238,-16.303475765660238,42.939118058856735,imd_incidence,2009-04-30,sarima
2m,12.016586146950868,-4.28688961870937,39.98676519064899,imd_incidence,2009-04-30,sarima
3m,13.410366162129284,-8.25723514330162,40.062926543569674,imd_incidence,2009-04-30,sarima
4m,12.296764229562367,-8.431915965441618,37.4109367449761,imd_incidence,2009-04-30,sarima
5m,9.866774996979487,-6.716169159023702,35.49135680858836,imd_incidence,2009-04-30,sarima
6m,8.598251923420179,-5.972747058457024,33.43289012287747,imd_incidence,2009-04-30,sarima
1m,13.319763917838422,13.319763917838422,41.80149950876551,imd_incidence,2009-05-31,arima
2m,11.0,2.319763917838422,39.92763613138861,imd_incidence,2009-05-31,arima
3m,8.773254639279473,2.9864305845050887,38.847222792283674,imd_incidence,2009-05-31,arima
4m,9.659881958919211,5.319763917838422,39.410883249348586,imd_incidence,2009-05-31,arima
5m,10.591858350703053,7.119763917838422,40.1310918412818,imd_incidence,2009-05-31,arima
6m,12.273254639279473,2.4864305845050887,41.22510457257834,imd_incidence,2009-05-31,arima
1m,8.556666666666665,9.0,15.108292682926828,imd_incidence,2009-05-31,eakf_model1
2m,10.698333333333334,-2.0,19.112301829268297,imd_incidence,2009-05-31,eakf_model1
3m,7.196666666666668,-1.3333333333333333,15.206631097560978,imd_incidence,2009-05-31,eakf_model1
4m,7.298333333333334,0.75,14.772404725609757,imd_incidence,2009-05-31,eakf_model1
5m,7.616666666666667,2.2,14.935082317073169,imd_incidence,2009-05-31,eakf_model1
6m,10.65,-2.6666666666666665,20.416877540650404,imd_incidence,2009-05-31,eakf_model1
1m,9.0,9.0,15.606829268292685,imd_incidence,2009-05-31,eakf_model2
2m,10.518333333333334,-1.5,18.265571646341467,imd_incidence,2009-05-31,eakf_model2
3m,7.696666666666668,-0.3333333333333333,15.02280995934959,imd_incidence,2009-05-31,eakf_model2
4m,8.610000000000001,2.5,16.08280868902439,imd_incidence,2009-05-31,eakf_model2
5m,9.793333333333333,4.8,17.964768292682926,imd_incidence,2009-05-31,eakf_model2
6m,11.532777777777776,0.6666666666666666,21.092992886178862,imd_incidence,2009-05-31,eakf_model2
1m,10.036666666666669,9.0,17.184893292682922,imd_incidence,2009-05-31,eakf_model3
2m,10.006666666666668,-1.0,17.31792682926829,imd_incidence,2009-05-31,eakf_model3
3m,8.161111111111111,1.0,14.753734756097563,imd_incidence,2009-05-31,eakf_model3
4m,8.8825,3.25,15.896612042682925,imd_incidence,2009-05-31,eakf_model3
5m,9.27,4.8,16.428423780487805,imd_incidence,2009-05-31,eakf_model3
6m,12.453888888888889,-0.6666666666666666,22.54155995934959,imd_incidence,2009-05-31,eakf_model3
1m,8.73799402322122,8.73799402322122,37.8554310373023,imd_incidence,2009-05-31,sarima
2m,11.994451343448485,-3.256457320227266,38.74561933720123,imd_incidence,2009-05-31,sarima
3m,10.726937998120563,-4.901608649306418,35.55077593457887,imd_incidence,2009-05-31,sarima
4m,8.28168133591086,-3.4397286496593766,33.67519921843457,imd_incidence,2009-05-31,sarima
5m,6.944638852438942,-3.071076703437755,31.58333395500895,imd_incidence,2009-05-31,sarima
6m,10.393425788839592,-7.165457331338601,34.9527748698382,imd_incidence,2009-05-31,sarima
1m,9.753269187628533,-9.753269187628533,37.25796853392556,imd_incidence,2009-06-30,arima
2m,6.5,-3.2532691876285327,36.1633996107837,imd_incidence,2009-06-30,arima
3m,8.082243604123823,1.5800641457048006,37.117990199831354,imd_incidence,2009-06-30,arima
4m,9.373365406185734,4.496730812371467,38.045198164532295,imd_incidence,2009-06-30,arima
5m,11.849346162474294,-0.7532691876285327,39.7706622604331,imd_incidence,2009-06-30,arima
6m,12.833333333333334,-3.586602520961866,40.323831100679826,imd_incidence,2009-06-30,arima
1m,13.369999999999997,-13.0,24.02475609756098,imd_incidence,2009-06-30,eakf_model1
2m,7.023333333333333,-7.0,15.780266768292686,imd_incidence,2009-06-30,eakf_model1
3m,7.150000000000001,-2.3333333333333335,14.886524390243904,imd_incidence,2009-06-30,eakf_model1
4m,7.650833333333335,0.5,15.131547256097564,imd_incidence,2009-06-30,eakf_model1
5m,11.414000000000001,-4.8,21.96836890243903,imd_incidence,2009-06-30,eakf_model1
6m,13.23166666666667,-7.666666666666667,25.200368394308942,imd_incidence,2009-06-30,eakf_model1
1m,14.696666666666669,-15.0,26.25945121951219,imd_incidence,2009-06-30,eakf_model2
2m,7.833333333333334,-8.0,16.67935975609756,imd_incidence,2009-06-30,eakf_model2
3m,8.023333333333335,-2.6666666666666665,15.95116869918699,imd_incidence,2009-06-30,eakf_model2
4m,8.934166666666666,0.75,17.122519054878047,imd_incidence,2009-06-30,eakf_model2
5m,11.482,-3.8,21.64978048780488,imd_incidence,2009-06-30,eakf_model2
6m,12.424444444444442,-6.0,23.173976117886177,imd_incidence,2009-06-30,eakf_model2
1m,15.643333333333334,-16.0,28.21957317073171,imd_incidence,2009-06-30,eakf_model3
2m,8.193333333333333,-8.5,17.980541158536585,imd_incidence,2009-06-30,eakf_model3
3m,8.022222222222222,-3.0,16.641798780487807,imd_incidence,2009-06-30,eakf_model3
4m,8.246666666666666,0.0,16.427747713414632,imd_incidence,2009-06-30,eakf_model3
5m,12.282666666666668,-5.8,23.81398475609756,imd_incidence,2009-06-30,eakf_model3
6m,14.895555555555555,-9.5,28.61917174796748,imd_incidence,2009-06-30,eakf_model3
1m,,,,imd_incidence,2009-06-30,sarima
2m,,,,imd_incidence,2009-06-30,sarima
3m,,,,imd_incidence,2009-06-30,sarima
4m,,,,imd_incidence,2009-06-30,sarima
5m,,,,imd_incidence,2009-06-30,sarima
6m,,,,imd_incidence,2009-06-30,sarima
1m,3.924516217614375,3.924516217614375,35.23166613021617,imd_incidence,2009-07-31,arima
2m,7.924516217614375,7.924516217614375,37.3868844108501,imd_incidence,2009-07-31,arima
3m,9.924516217614375,9.924516217614375,38.73760771208182,imd_incidence,2009-07-31,arima
4m,12.712258108807188,2.174516217614375,40.53979466436006,imd_incidence,2009-07-31,arima
5m,13.584903243522877,-1.675483782385625,40.929146063922154,imd_incidence,2009-07-31,arima
6m,11.974838739204793,-0.7421504490522915,40.03350280042284,imd_incidence,2009-07-31,arima
1m,0.259999999999998,0.0,7.629298780487804,imd_incidence,2009-07-31,eakf_model1
2m,3.878333333333334,4.0,10.600960365853659,imd_incidence,2009-07-31,eakf_model1
3m,5.912222222222222,6.0,12.894867886178865,imd_incidence,2009-07-31,eakf_model1
4m,10.751666666666667,-1.75,21.39138719512195,imd_incidence,2009-07-31,eakf_model1
5m,12.926666666666666,-5.8,25.00303353658537,imd_incidence,2009-07-31,eakf_model1
6m,10.885555555555555,-5.0,22.191471036585366,imd_incidence,2009-07-31,eakf_model1
1m,1.2966666666666669,1.0,7.943216463414633,imd_incidence,2009-07-31,eakf_model2
2m,5.601666666666667,5.5,12.488216463414636,imd_incidence,2009-07-31,eakf_model2
3m,8.098888888888887,7.666666666666667,15.930248983739835,imd_incidence,2009-07-31,eakf_model2
4m,11.261666666666665,0.5,21.328361280487805,imd_incidence,2009-07-31,eakf_model2
5m,12.035999999999998,-2.8,22.380560975609757,imd_incidence,2009-07-31,eakf_model2
6m,11.111111111111109,-1.3333333333333333,20.7463287601626,imd_incidence,2009-07-31,eakf_model2
1m,1.5566666666666684,-2.0,7.9520121951219505,imd_incidence,2009-07-31,eakf_model3
2m,5.078333333333335,3.25,11.547530487804876,imd_incidence,2009-07-31,eakf_model3
3m,6.96888888888889,5.5,13.845741869918701,imd_incidence,2009-07-31,eakf_model3
4m,11.653333333333332,-2.375,22.307217987804876,imd_incidence,2009-07-31,eakf_model3
5m,13.97133333333333,-6.6,26.393030487804875,imd_incidence,2009-07-31,eakf_model3
6m,12.568333333333333,-6.5,23.8186331300813,imd_incidence,2009-07-31,eakf_model3
1m,8.041660973458143,-8.041660973458143,28.190665652948383,imd_incidence,2009-07-31,sarima
2m,4.5723515724208585,-3.4693094010372842,27.62531904393644,imd_incidence,2009-07-31,sarima
3m,3.537152526955534,-2.8017910793664846,25.878086530757372,imd_incidence,2009-07-31,sarima
4m,9.516222879595983,-8.964701793904197,32.118519542095235,imd_incidence,2009-07-31,sarima
5m,13.088990677447256,-12.647773808893827,35.424968587274854,imd_incidence,2009-07-31,sarima
6m,14.656454839245564,-14.28877411545104,35.740098915529735,imd_incidence,2009-07-31,sarima
1m,11.68821893128787,11.68821893128787,38.62222065778781,imd_incidence,2009-08-31,arima
2m,12.68821893128787,12.68821893128787,39.567884037650835,imd_incidence,2009-08-31,arima
3m,15.562739643762624,1.3548855979545376,41.57134594265329,imd_incidence,2009-08-31,arima
4m,16.0,-3.311781068712129,41.67561153906018,imd_incidence,2009-08-31,arima
5m,13.537643786257576,-1.9117810687121293,40.27895848394703,imd_incidence,2009-08-31,arima
6m,12.229406310429292,-0.6451144020454626,39.45435467563705,imd_incidence,2009-08-31,arima
1m,8.596666666666664,8.0,14.982759146341465,imd_incidence,2009-08-31,eakf_model1
2m,9.421666666666667,9.0,16.357949695121953,imd_incidence,2009-08-31,eakf_model1
3m,14.371111111111112,-2.3333333333333335,25.795604674796746,imd_incidence,2009-08-31,eakf_model1
4m,16.008333333333333,-7.0,28.879096798780488,imd_incidence,2009-08-31,eakf_model1
5m,12.841333333333333,-5.6,24.703500000000002,imd_incidence,2009-08-31,eakf_model1
6m,11.089444444444444,-4.416666666666667,22.0120706300813,imd_incidence,2009-08-31,eakf_model1
1m,6.366666666666667,6.0,11.449618902439026,imd_incidence,2009-08-31,eakf_model2
2m,7.651666666666667,7.5,13.487492378048783,imd_incidence,2009-08-31,eakf_model2
3m,13.503333333333332,-3.3333333333333335,24.58838414634147,imd_incidence,2009-08-31,eakf_model2
4m,15.039166666666667,-7.5,27.361234756097563,imd_incidence,2009-08-31,eakf_model2
5m,12.347333333333333,-5.8,23.475923780487808,imd_incidence,2009-08-31,eakf_model2
6m,11.073888888888888,-4.166666666666667,21.259697662601628,imd_incidence,2009-08-31,eakf_model2
1m,8.04,8.0,14.372560975609758,imd_incidence,2009-08-31,eakf_model3
2m,9.833333333333332,9.5,17.301265243902446,imd_incidence,2009-08-31,eakf_model3
3m,14.368888888888888,-1.6666666666666667,25.84504573170731,imd_incidence,2009-08-31,eakf_model3
4m,15.558333333333332,-6.0,28.091512957317075,imd_incidence,2009-08-31,eakf_model3
5m,12.670666666666666,-5.0,24.038378048780494,imd_incidence,2009-08-31,eakf_model3
6m,10.793333333333331,-4.416666666666667,21.178295223577237,imd_incidence,2009-08-31,eakf_model3
1m,1.5628908555744694,1.5628908555744694,27.001259527085995,imd_incidence,2009-08-31,sarima
2m,1.3251364542081898,0.23775440136627957,24.62346799416649,imd_incidence,2009-08-31,sarima
3m,9.855187889851928,-8.813260652802281,33.11102163400838,imd_incidence,2009-08-31,sarima
4m,14.11915608420294,-13.337710656415705,36.822541525094664,imd_incidence,2009-08-31,sarima
5m,15.747701400465257,-15.12254505823547,36.8427709827964,imd_incidence,2009-08-31,sarima
6m,13.64168667751611,-12.083518704734496,36.405634140396586,imd_incidence,2009-08-31,sarima
1m,12.750299639354282,12.750299639354282,38.573829609827946,imd_incidence,2009-09-30,arima
2m,17.5,-4.749700360645718,42.10162640429821,imd_incidence,2009-09-30,arima
3m,17.74990012021524,-9.249700360645718,42.01493078883887,imd_incidence,2009-09-30,arima
4m,14.0,-6.249700360645718,39.83508828192575,imd_incidence,2009-09-30,arima
5m,12.150059927870856,-4.049700360645718,38.63909553826306,imd_incidence,2009-09-30,arima
6m,13.333333333333334,-6.5830336939790515,39.3525987505138,imd_incidence,2009-09-30,arima
1m,8.546666666666667,8.0,14.715167682926827,imd_incidence,2009-09-30,eakf_model1
2m,17.28666666666667,-9.0,31.58894817073171,imd_incidence,2009-09-30,eakf_model1
3m,19.083333333333336,-13.666666666666666,35.043292682926825,imd_incidence,2009-09-30,eakf_model1
4m,14.72916666666667,-10.75,28.263959603658535,imd_incidence,2009-09-30,eakf_model1
5m,11.991333333333335,-8.4,24.167527439024393,imd_incidence,2009-09-30,eakf_model1
6m,13.985000000000001,-11.0,27.530785060975617,imd_incidence,2009-09-30,eakf_model1
1m,6.436666666666667,6.0,11.78734756097561,imd_incidence,2009-09-30,eakf_model2
2m,17.220000000000002,-11.0,32.127378048780486,imd_incidence,2009-09-30,eakf_model2
3m,19.01,-15.0,35.223617886178864,imd_incidence,2009-09-30,eakf_model2
4m,14.485,-11.5,28.264188262195127,imd_incidence,2009-09-30,eakf_model2
5m,12.206,-8.6,24.412847560975614,imd_incidence,2009-09-30,eakf_model2
6m,13.486111111111109,-10.666666666666666,26.34888211382114,imd_incidence,2009-09-30,eakf_model2
1m,9.79,10.0,17.405960365853662,imd_incidence,2009-09-30,eakf_model3
2m,16.241666666666667,-6.5,29.386204268292687,imd_incidence,2009-09-30,eakf_model3
3m,16.72888888888889,-10.333333333333334,30.26753048780488,imd_incidence,2009-09-30,eakf_model3
4m,12.836666666666666,-7.5,24.857061737804877,imd_incidence,2009-09-30,eakf_model3
5m,10.411333333333333,-5.8,21.460329268292686,imd_incidence,2009-09-30,eakf_model3
6m,13.090555555555556,-9.333333333333334,26.12237550813008,imd_incidence,2009-09-30,eakf_model3
1m,12.750299639354282,12.750299639354282,38.573829609827946,imd_incidence,2009-09-30,sarima
2m,17.5,-4.749700360645718,42.10162640429821,imd_incidence,2009-09-30,sarima
3m,17.74990012021524,-9.249700360645718,42.01493078883887,imd_incidence,2009-09-30,sarima
4m,14.0,-6.249700360645718,39.83508828192575,imd_incidence,2009-09-30,sarima
5m,12.150059927870856,-4.049700360645718,38.63909553826306,imd_incidence,2009-09-30,sarima
6m,13.333333333333334,-6.5830336939790515,39.3525987505138,imd_incidence,2009-09-30,sarima
1m,23.446079802305228,-23.446079802305228,45.97684309587017,imd_incidence,2009-10-31,arima
2m,21.446079802305228,-21.446079802305228,43.93265237712559,imd_incidence,2009-10-31,arima
3m,14.815359934101743,-13.779413135638562,39.88313046010154,imd_incidence,2009-10-31,arima
4m,12.0,-9.446079802305228,37.96085814221626,imd_incidence,2009-10-31,arima
5m,13.689215960461047,-11.646079802305227,38.98466395978218,imd_incidence,2009-10-31,arima
6m,12.5,-8.612746468971894,38.052942152544446,imd_incidence,2009-10-31,arima
1m,27.23666666666667,-27.0,51.28474085365854,imd_incidence,2009-10-31,eakf_model1
2m,25.46333333333334,-25.5,47.73809451219512,imd_incidence,2009-10-31,eakf_model1
3m,18.05,-18.333333333333332,34.81108231707317,imd_incidence,2009-10-31,eakf_model1
4m,13.823333333333334,-14.25,27.985270579268292,imd_incidence,2009-10-31,eakf_model1
5m,16.176000000000002,-16.4,31.909689024390246,imd_incidence,2009-10-31,eakf_model1
6m,13.778333333333336,-13.333333333333334,27.884491869918698,imd_incidence,2009-10-31,eakf_model1
1m,30.22,-31.0,57.094801829268285,imd_incidence,2009-10-31,eakf_model2
2m,27.958333333333336,-29.0,52.53727134146342,imd_incidence,2009-10-31,eakf_model2
3m,19.886666666666667,-20.666666666666668,38.12931402439024,imd_incidence,2009-10-31,eakf_model2
4m,15.120000000000001,-15.75,30.460914634146338,imd_incidence,2009-10-31,eakf_model2
5m,16.808,-17.4,33.09834756097562,imd_incidence,2009-10-31,eakf_model2
6m,14.544444444444446,-14.0,29.098744918699186,imd_incidence,2009-10-31,eakf_model2
1m,27.75,-28.0,52.17189024390245,imd_incidence,2009-10-31,eakf_model3
2m,24.773333333333333,-25.0,46.150099085365866,imd_incidence,2009-10-31,eakf_model3
3m,16.813333333333333,-17.0,33.67028455284553,imd_incidence,2009-10-31,eakf_model3
4m,12.6525,-12.75,27.117907774390243,imd_incidence,2009-10-31,eakf_model3
5m,15.453333333333333,-15.6,31.69397256097561,imd_incidence,2009-10-31,eakf_model3
6m,13.217222222222224,-13.333333333333334,27.56117632113821,imd_incidence,2009-10-31,eakf_model3
1m,23.446079802305228,-23.446079802305228,45.97684309587017,imd_incidence,2009-10-31,sarima
2m,21.446079802305228,-21.446079802305228,43.93265237712559,imd_incidence,2009-10-31,sarima
3m,14.815359934101743,-13.779413135638562,39.88313046010154,imd_incidence,2009-10-31,sarima
4m,12.0,-9.446079802305228,37.96085814221626,imd_incidence,2009-10-31,sarima
5m,13.689215960461047,-11.646079802305227,38.98466395978218,imd_incidence,2009-10-31,sarima
6m,12.5,-8.612746468971894,38.052942152544446,imd_incidence,2009-10-31,sarima
1m,17.94203526290302,-17.94203526290302,41.27183238665851,imd_incidence,2009-11-30,arima
2m,10.5,-7.442035262903019,37.132142161230654,imd_incidence,2009-11-30,arima
3m,8.685988245698994,-3.2753685962363526,35.947942346642144,imd_incidence,2009-11-30,arima
4m,11.25,-7.192035262903019,37.54092740968872,imd_incidence,2009-11-30,arima
5m,10.611592947419396,-4.142035262903019,37.040441882872344,imd_incidence,2009-11-30,arima
6m,10.166666666666666,-4.775368596236352,36.65616885977338,imd_incidence,2009-11-30,arima
1m,21.813333333333333,-22.0,40.02329268292683,imd_incidence,2009-11-30,eakf_model1
2m,11.498333333333335,-11.5,23.914100609756105,imd_incidence,2009-11-30,eakf_model1
3m,8.020000000000001,-7.333333333333333,18.568892276422766,imd_incidence,2009-11-30,eakf_model1
4m,11.940000000000001,-11.5,24.919180640243905,imd_incidence,2009-11-30,eakf_model1
5m,10.314666666666668,-8.5,21.750344512195124,imd_incidence,2009-11-30,eakf_model1
6m,10.697222222222223,-9.166666666666666,21.902621951219515,imd_incidence,2009-11-30,eakf_model1
1m,27.35666666666667,-28.0,51.512469512195125,imd_incidence,2009-11-30,eakf_model2
2m,16.770000000000003,-17.5,31.413910060975613,imd_incidence,2009-11-30,eakf_model2
3m,12.195555555555558,-12.666666666666666,23.692967479674795,imd_incidence,2009-11-30,eakf_model2
4m,15.555000000000001,-16.0,29.76061737804879,imd_incidence,2009-11-30,eakf_model2
5m,12.798000000000002,-12.5,25.329603658536584,imd_incidence,2009-11-30,eakf_model2
6m,12.950555555555558,-12.75,25.224222560975605,imd_incidence,2009-11-30,eakf_model2
1m,21.89,-21.5,40.41053353658537,imd_incidence,2009-11-30,eakf_model3
2m,10.975000000000001,-10.75,24.116387195121956,imd_incidence,2009-11-30,eakf_model3
3m,8.197777777777778,-6.166666666666667,18.916935975609757,imd_incidence,2009-11-30,eakf_model3
4m,11.7625,-10.125,24.550971798780488,imd_incidence,2009-11-30,eakf_model3
5m,9.888,-7.7,21.250981707317077,imd_incidence,2009-11-30,eakf_model3
6m,10.926111111111112,-9.25,22.54983993902439,imd_incidence,2009-11-30,eakf_model3
1m,17.94203526290302,-17.94203526290302,41.27183238665851,imd_incidence,2009-11-30,sarima
2m,10.5,-7.442035262903019,37.132142161230654,imd_incidence,2009-11-30,sarima
3m,8.685988245698994,-3.2753685962363526,35.947942346642144,imd_incidence,2009-11-30,sarima
4m,11.25,-7.192035262903019,37.54092740968872,imd_incidence,2009-11-30,sarima
5m,10.611592947419396,-4.142035262903019,37.040441882872344,imd_incidence,2009-11-30,sarima
6m,10.166666666666666,-4.775368596236352,36.65616885977338,imd_incidence,2009-11-30,sarima
1m,4.044902599630852,4.044902599630852,33.6756635655634,imd_incidence,2009-12-31,arima
2m,5.044902599630852,5.044902599630852,34.02931491012702,imd_incidence,2009-12-31,arima
3m,9.348300866543617,-2.6217640670358144,36.60361683231725,imd_incidence,2009-12-31,arima
4m,9.272451299815426,0.2949025996308521,36.45649162302434,imd_incidence,2009-12-31,arima
5m,8.80898051992617,-1.1550974003691479,36.10689726551158,imd_incidence,2009-12-31,arima
6m,9.181634199876951,0.8782359329641855,36.34261958132783,imd_incidence,2009-12-31,arima
1m,0.7766666666666637,-1.0,7.209435975609758,imd_incidence,2009-12-31,eakf_model1
2m,0.7666666666666657,0.0,7.525571646341464,imd_incidence,2009-12-31,eakf_model1
3m,8.142222222222221,-7.666666666666667,19.077266260162602,imd_incidence,2009-12-31,eakf_model1
4m,7.208333333333332,-4.75,16.680201981707313,imd_incidence,2009-12-31,eakf_model1
5m,8.060666666666666,-6.2,17.5005762195122,imd_incidence,2009-12-31,eakf_model1
6m,7.783333333333332,-4.083333333333333,16.496211890243906,imd_incidence,2009-12-31,eakf_model1
1m,5.863333333333333,-6.0,10.924435975609757,imd_incidence,2009-12-31,eakf_model2
2m,4.726666666666667,-5.0,9.613300304878049,imd_incidence,2009-12-31,eakf_model2
3m,11.942222222222222,-12.0,22.90243902439024,imd_incidence,2009-12-31,eakf_model2
4m,9.425,-8.5,19.192393292682926,imd_incidence,2009-12-31,eakf_model2
5m,10.228,-9.6,20.09025,imd_incidence,2009-12-31,eakf_model2
6m,9.40611111111111,-7.166666666666667,18.548097052845527,imd_incidence,2009-12-31,eakf_model2
1m,1.1666666666666714,-2.0,8.249557926829269,imd_incidence,2009-12-31,eakf_model3
2m,2.111666666666668,0.5,8.648185975609756,imd_incidence,2009-12-31,eakf_model3
3m,8.633333333333335,-7.0,18.89969004065041,imd_incidence,2009-12-31,eakf_model3
4m,7.632500000000002,-4.25,16.66207698170732,imd_incidence,2009-12-31,eakf_model3
5m,8.635333333333335,-6.0,17.76225304878049,imd_incidence,2009-12-31,eakf_model3
6m,7.5644444444444465,-4.666666666666667,15.993544207317075,imd_incidence,2009-12-31,eakf_model3
1m,4.044902599630852,4.044902599630852,33.6756635655634,imd_incidence,2009-12-31,sarima
2m,5.044902599630852,5.044902599630852,34.02931491012702,imd_incidence,2009-12-31,sarima
3m,9.348300866543617,-2.6217640670358144,36.60361683231725,imd_incidence,2009-12-31,sarima
4m,9.272451299815426,0.2949025996308521,36.45649162302434,imd_incidence,2009-12-31,sarima
5m,8.80898051992617,-1.1550974003691479,36.10689726551158,imd_incidence,2009-12-31,sarima
6m,9.181634199876951,0.8782359329641855,36.34261958132783,imd_incidence,2009-12-31,sarima
1m,5.839014296207431,5.839014296207431,33.64975581908823,imd_incidence,2010-01-31,arima
2m,12.0,-6.160985703792569,37.52903104423476,imd_incidence,2010-01-31,arima
3m,10.94633809873581,-1.1609857037925693,36.773863400785274,imd_incidence,2010-01-31,arima
4m,10.0,-2.6609857037925693,36.117891886721274,imd_incidence,2010-01-31,arima
5m,10.167802859241487,0.03901429620743073,36.24588480220967,imd_incidence,2010-01-31,arima
6m,11.113004765402478,2.672347629540764,37.16215069657436,imd_incidence,2010-01-31,arima
1m,1.3633333333333368,0.0,7.635884146341462,imd_incidence,2010-01-31,eakf_model1
2m,11.810000000000002,-11.0,24.09471036585366,imd_incidence,2010-01-31,eakf_model1
3m,9.591111111111113,-5.666666666666667,19.468094512195126,imd_incidence,2010-01-31,eakf_model1
4m,10.242500000000003,-7.25,20.031985518292682,imd_incidence,2010-01-31,eakf_model1
5m,9.558000000000003,-4.5,18.416073170731707,imd_incidence,2010-01-31,eakf_model1
6m,9.944444444444446,-1.75,18.75602388211382,imd_incidence,2010-01-31,eakf_model1
1m,2.0033333333333374,-2.0,7.119085365853657,imd_incidence,2010-01-31,eakf_model2
2m,14.018333333333336,-14.0,27.973125000000007,imd_incidence,2010-01-31,eakf_model2
3m,10.035555555555558,-8.666666666666666,21.033089430894304,imd_incidence,2010-01-31,eakf_model2
4m,10.636666666666668,-9.75,21.252599085365855,imd_incidence,2010-01-31,eakf_model2
5m,9.831333333333335,-6.4,19.324685975609757,imd_incidence,2010-01-31,eakf_model2
6m,10.24888888888889,-3.3333333333333335,19.732187500000002,imd_incidence,2010-01-31,eakf_model2
1m,1.5033333333333303,1.0,7.594451219512195,imd_incidence,2010-01-31,eakf_model3
2m,10.834999999999997,-9.5,22.07737804878049,imd_incidence,2010-01-31,eakf_model3
3m,9.526666666666664,-4.0,18.858216463414635,imd_incidence,2010-01-31,eakf_model3
4m,9.405833333333332,-5.25,18.2691806402439,imd_incidence,2010-01-31,eakf_model3
5m,8.735333333333333,-3.2,16.859125,imd_incidence,2010-01-31,eakf_model3
6m,8.57111111111111,-1.5,16.32383130081301,imd_incidence,2010-01-31,eakf_model3
1m,5.839014296207431,5.839014296207431,33.64975581908823,imd_incidence,2010-01-31,sarima
2m,12.0,-6.160985703792569,37.52903104423476,imd_incidence,2010-01-31,sarima
3m,10.94633809873581,-1.1609857037925693,36.773863400785274,imd_incidence,2010-01-31,sarima
4m,10.0,-2.6609857037925693,36.117891886721274,imd_incidence,2010-01-31,sarima
5m,10.167802859241487,0.03901429620743073,36.24588480220967,imd_incidence,2010-01-31,sarima
6m,11.113004765402478,2.672347629540764,37.16215069657436,imd_incidence,2010-01-31,sarima
1m,18.495960262072508,-18.495960262072508,41.13280485249219,imd_incidence,2010-02-28,arima
2m,13.5,-4.995960262072508,37.754713615608736,imd_incidence,2010-02-28,arima
3m,11.498653420690836,-5.829293595405841,36.36532115250747,imd_incidence,2010-02-28,arima
4m,11.25,-1.7459602620725079,36.23452514282239,imd_incidence,2010-02-28,arima
5m,12.100807947585498,1.704039737927492,37.14511359888244,imd_incidence,2010-02-28,arima
6m,11.334679912642498,2.6707064045941586,36.61632096462146,imd_incidence,2010-02-28,arima
1m,23.54,-24.0,43.614070121951215,imd_incidence,2010-02-28,eakf_model1
2m,13.57,-10.0,26.297271341463414,imd_incidence,2010-02-28,eakf_model1
3m,12.99,-10.666666666666666,24.417804878048784,imd_incidence,2010-02-28,eakf_model1
4m,11.241666666666665,-6.5,21.207663871951226,imd_incidence,2010-02-28,eakf_model1
5m,11.078666666666665,-3.2,20.543149390243897,imd_incidence,2010-02-28,eakf_model1
6m,9.691666666666665,-2.3333333333333335,18.451310975609754,imd_incidence,2010-02-28,eakf_model1
1m,28.263333333333332,-28.0,53.470045731707316,imd_incidence,2010-02-28,eakf_model2
2m,14.346666666666666,-14.5,29.837324695121946,imd_incidence,2010-02-28,eakf_model2
3m,14.76,-14.666666666666666,29.356300813008136,imd_incidence,2010-02-28,eakf_model2
4m,11.960833333333333,-10.125,24.09022865853659,imd_incidence,2010-02-28,eakf_model2
5m,11.720666666666668,-6.1,22.968256097560975,imd_incidence,2010-02-28,eakf_model2
6m,10.259444444444446,-4.75,20.50410569105691,imd_incidence,2010-02-28,eakf_model2
1m,22.593333333333334,-23.0,41.886859756097564,imd_incidence,2010-02-28,eakf_model3
2m,14.081666666666667,-9.0,26.108178353658538,imd_incidence,2010-02-28,eakf_model3
3m,12.457777777777778,-9.0,22.8430081300813,imd_incidence,2010-02-28,eakf_model3
4m,11.223333333333334,-5.0,20.395967987804873,imd_incidence,2010-02-28,eakf_model3
