eval_horizon,mae,error,wis,type,frsct_date,method
2m,10.15909049080324,2.185050721658534,25.338805813320732,imd_incidence,2008-09-30,equal_weights_ensemble
3m,9.779400257601067,4.491595967060154,25.090002624341263,imd_incidence,2008-09-30,equal_weights_ensemble
4m,7.408013164648713,3.2642340038472026,22.036229329132418,imd_incidence,2008-09-30,equal_weights_ensemble
5m,6.793631317849075,1.6880330836143251,22.330842499827376,imd_incidence,2008-09-30,equal_weights_ensemble
6m,9.744136211368076,-2.687193654593021,26.776231392936662,imd_incidence,2008-09-30,equal_weights_ensemble
1m,10.747168812098064,-10.700502145431397,23.42146710674399,imd_incidence,2008-10-31,equal_weights_ensemble
2m,8.610645184590942,-2.164190294173789,22.297295335952928,imd_incidence,2008-10-31,equal_weights_ensemble
3m,6.5952255519560685,-2.3367000694557425,19.101705205672378,imd_incidence,2008-10-31,equal_weights_ensemble
4m,6.553147886520301,-3.370920441311723,20.177687627699182,imd_incidence,2008-10-31,equal_weights_ensemble
5m,10.542234089825971,-8.022585466992442,26.17892072211293,imd_incidence,2008-10-31,equal_weights_ensemble
6m,10.000293087144025,-7.89469701256053,25.53194471036557,imd_incidence,2008-10-31,equal_weights_ensemble
1m,7.303888547494868,7.030555214161531,21.953615057858123,imd_incidence,2008-11-30,equal_weights_ensemble
2m,4.515024968437173,2.540530245724357,17.301090560517235,imd_incidence,2008-11-30,equal_weights_ensemble
3m,4.794884522840622,-0.12984771339960233,19.10173893366315,imd_incidence,2008-11-30,equal_weights_ensemble
4m,9.758951334910865,-6.2788403944967675,26.34141356234252,imd_incidence,2008-11-30,equal_weights_ensemble
5m,9.001346595580474,-6.258724509915862,25.440737003320926,imd_incidence,2008-11-30,equal_weights_ensemble
6m,10.210738863338996,-7.967664903062931,26.555725937641494,imd_incidence,2008-11-30,equal_weights_ensemble
1m,3.3679832657688245,-3.4353165991021584,12.52592289337442,imd_incidence,2008-12-31,equal_weights_ensemble
2m,5.039529384292917,-5.117529384292919,17.46921170159569,imd_incidence,2008-12-31,equal_weights_ensemble
3m,12.143399690471975,-12.246955246027532,28.114707930577698,imd_incidence,2008-12-31,equal_weights_ensemble
4m,10.828585062076328,-10.935418395409663,26.44463338210027,imd_incidence,2008-12-31,equal_weights_ensemble
5m,12.037090797631919,-12.196824130965254,27.610480020197425,imd_incidence,2008-12-31,equal_weights_ensemble
6m,11.387142327803808,-8.832897890471614,27.14294175551915,imd_incidence,2008-12-31,equal_weights_ensemble
1m,7.514535284936411,-7.495201951603079,22.512048395122225,imd_incidence,2009-01-31,equal_weights_ensemble
2m,19.66717103651414,-19.692837703180807,38.27721986095681,imd_incidence,2009-01-31,equal_weights_ensemble
3m,14.777658629304279,-14.79921418485983,33.039244553176204,imd_incidence,2009-01-31,equal_weights_ensemble
4m,15.59059134392453,-15.624591343924527,33.03389617290133,imd_incidence,2009-01-31,equal_weights_ensemble
5m,13.786279399053262,-11.197866751225984,30.69841608833423,imd_incidence,2009-01-31,equal_weights_ensemble
6m,14.201938686887443,-12.059928147031377,30.602780458396094,imd_incidence,2009-01-31,equal_weights_ensemble
1m,31.70795215010031,-31.877952150100313,53.86516518966075,imd_incidence,2009-02-28,equal_weights_ensemble
2m,18.195781425582474,-18.448448092249144,38.0887272123556,imd_incidence,2009-02-28,equal_weights_ensemble
3m,17.92077148578827,-18.139660374677163,35.993617918984114,imd_incidence,2009-02-28,equal_weights_ensemble
4m,15.241635807063544,-11.883188088285532,32.40107380430372,imd_incidence,2009-02-28,equal_weights_ensemble
5m,15.281171754352266,-12.60574691266319,31.701860902939156,imd_incidence,2009-02-28,equal_weights_ensemble
6m,13.436249239210019,-11.211061871135788,29.402366049037322,imd_incidence,2009-02-28,equal_weights_ensemble
1m,3.5777837070804637,-3.596450373747132,21.94827782843491,imd_incidence,2009-03-31,equal_weights_ensemble
2m,9.768002243686055,-9.815668910352723,26.156741505748045,imd_incidence,2009-03-31,equal_weights_ensemble
3m,9.429069614943307,-3.7204889321936556,25.294473013712462,imd_incidence,2009-03-31,equal_weights_ensemble
4m,10.456825692679768,-6.170223513950864,25.758686560118644,imd_incidence,2009-03-31,equal_weights_ensemble
5m,8.723911333233985,-5.352629590250864,24.153009586415465,imd_incidence,2009-03-31,equal_weights_ensemble
6m,8.240112677330979,-3.537115870017505,23.391730856600635,imd_incidence,2009-03-31,equal_weights_ensemble
1m,16.50010953557137,-16.5634428689047,30.617893594764595,imd_incidence,2009-04-30,equal_weights_ensemble
2m,12.709317229390173,-3.9601256395145263,26.950622043081307,imd_incidence,2009-04-30,equal_weights_ensemble
3m,12.769211359905631,-7.020861411099642,26.743593909255146,imd_incidence,2009-04-30,equal_weights_ensemble
4m,9.825893370465467,-5.589130908860977,24.378751488170114,imd_incidence,2009-04-30,equal_weights_ensemble
5m,9.201904542550428,-3.165981547577393,23.545734922183463,imd_incidence,2009-04-30,equal_weights_ensemble
6m,8.861719058753572,-1.430630460797391,22.92374236558566,imd_incidence,2009-04-30,equal_weights_ensemble
1m,9.930218254878604,9.811551588211934,24.563709888920773,imd_incidence,2009-05-31,equal_weights_ensemble
2m,10.843556935356368,-1.0873386804777638,24.85635445755224,imd_incidence,2009-05-31,equal_weights_ensemble
3m,7.392894797595827,-0.516368946293594,22.326227146078534,imd_incidence,2009-05-31,equal_weights_ensemble
4m,7.70795486155288,1.6760070536358125,22.255424086891157,imd_incidence,2009-05-31,equal_weights_ensemble
5m,8.044762355880456,3.1697374428801366,22.282014124423068,imd_incidence,2009-05-31,equal_weights_ensemble
6m,10.79522184833386,-1.4691386827000332,25.484620663402474,imd_incidence,2009-05-31,equal_weights_ensemble
1m,,,,imd_incidence,2009-06-30,equal_weights_ensemble
2m,,,,imd_incidence,2009-06-30,equal_weights_ensemble
3m,,,,imd_incidence,2009-06-30,equal_weights_ensemble
4m,,,,imd_incidence,2009-06-30,equal_weights_ensemble
5m,,,,imd_incidence,2009-06-30,equal_weights_ensemble
6m,,,,imd_incidence,2009-06-30,equal_weights_ensemble
1m,0.9274289511687499,-1.0234289511687535,16.775778699524906,imd_incidence,2009-07-31,equal_weights_ensemble
2m,4.366803647817502,3.441041363315417,18.699035951292633,imd_incidence,2009-07-31,equal_weights_ensemble
3m,5.996608772873188,5.257878360982914,19.713748125372714,imd_incidence,2009-07-31,equal_weights_ensemble
4m,10.510235798983373,-2.083037115257963,24.97738594044797,imd_incidence,2009-07-31,equal_weights_ensemble
5m,12.58654379856955,-5.904651518255888,27.16369940772866,imd_incidence,2009-07-31,equal_weights_ensemble
6m,11.099317368717605,-5.57285157956733,25.117035113973195,imd_incidence,2009-07-31,equal_weights_ensemble
1m,7.250888624039135,7.050221957372472,19.817403826975035,imd_incidence,2009-08-31,equal_weights_ensemble
2m,7.966527999864166,7.785194666530831,20.28835360314979,imd_incidence,2009-08-31,equal_weights_ensemble
3m,13.387267899677324,-2.958341677636215,27.130498715385762,imd_incidence,2009-08-31,equal_weights_ensemble
4m,15.236259678223064,-7.429898345025567,29.22447162676596,imd_incidence,2009-08-31,equal_weights_ensemble
5m,12.906620958614184,-6.6868652253895196,26.299663311002277,imd_incidence,2009-08-31,equal_weights_ensemble
6m,11.236511865313764,-5.145726621355991,25.03857646009331,imd_incidence,2009-08-31,equal_weights_ensemble
1m,10.054786522408378,9.900119855741714,23.60390943772012,imd_incidence,2009-09-30,equal_weights_ensemble
2m,17.14966666666667,-7.199880144258287,32.302949812742725,imd_incidence,2009-09-30,equal_weights_ensemble
3m,18.064404492530542,-11.49988014425829,33.08956075804556,imd_incidence,2009-09-30,equal_weights_ensemble
4m,13.752500000000001,-8.449880144258287,29.299001059812678,imd_incidence,2009-09-30,equal_weights_ensemble
5m,11.575623971148344,-6.179880144258287,27.126313251963516,imd_incidence,2009-09-30,equal_weights_ensemble
6m,13.27388888888889,-8.83321347759162,28.84665139545366,imd_incidence,2009-09-30,equal_weights_ensemble
1m,26.419765254255424,-26.578431920922093,44.518690491618244,imd_incidence,2009-10-31,equal_weights_ensemble
2m,24.217431920922092,-24.47843192092209,40.98746244050934,imd_incidence,2009-10-31,equal_weights_ensemble
3m,16.461765254255425,-16.711765254255425,33.12819443511445,imd_incidence,2009-10-31,equal_weights_ensemble
4m,12.61204929379438,-12.328431920922089,29.130702285853797,imd_incidence,2009-10-31,equal_weights_ensemble
5m,14.757459152553256,-14.53843192092209,31.184655784317712,imd_incidence,2009-10-31,equal_weights_ensemble
6m,12.8341439736407,-11.57843192092209,28.938403794355825,imd_incidence,2009-10-31,equal_weights_ensemble
1m,21.38881410516121,-21.47681410516121,36.69183099608215,imd_incidence,2009-11-30,equal_weights_ensemble
2m,10.825480771827873,-10.92681410516121,27.07698462019528,imd_incidence,2009-11-30,equal_weights_ensemble
3m,7.93538247949818,-6.543480771827876,23.987675556962223,imd_incidence,2009-11-30,equal_weights_ensemble
4m,11.435240385913938,-10.401814105161208,27.387153733266643,imd_incidence,2009-11-30,equal_weights_ensemble
5m,10.111762821032242,-7.396814105161207,25.690358456466747,imd_incidence,2009-11-30,equal_weights_ensemble
6m,10.370604701720403,-8.143480771827873,25.46872470881983,imd_incidence,2009-11-30,equal_weights_ensemble
1m,0.05662770651900928,-0.18203896014765775,17.54493732883621,imd_incidence,2009-12-31,equal_weights_ensemble
2m,1.2596277065190087,1.117961039852343,17.801188223480796,imd_incidence,2009-12-31,equal_weights_ensemble
3m,7.963320346617448,-6.382038960147656,24.11435773473691,imd_incidence,2009-12-31,equal_weights_ensemble
4m,7.422480519926172,-3.3820389601476553,23.025625464490563,imd_incidence,2009-12-31,equal_weights_ensemble
5m,7.996658874637136,-4.822038960147656,23.041877581785048,imd_incidence,2009-12-31,equal_weights_ensemble
6m,7.86365367995078,-2.832038960147655,22.653904313154378,imd_incidence,2009-12-31,equal_weights_ensemble
1m,2.5082723851496382,2.135605718482971,17.635687106170845,imd_incidence,2010-01-31,equal_weights_ensemble
2m,11.732,-9.364394281517026,26.828873925812697,imd_incidence,2010-01-31,equal_weights_ensemble
3m,9.942090795049879,-4.131060948183692,24.464159566738875,imd_incidence,2010-01-31,equal_weights_ensemble
4m,9.856666666666666,-5.514394281517026,23.92174888415334,imd_incidence,2010-01-31,equal_weights_ensemble
5m,9.53178781036326,-2.804394281517027,23.42332647112746,imd_incidence,2010-01-31,equal_weights_ensemble
6m,10.064535239494324,-0.24772761485035963,24.05291138833054,imd_incidence,2010-01-31,equal_weights_ensemble
1m,22.277717438162334,-22.398384104829006,37.854513517075695,imd_incidence,2010-02-28,equal_weights_ensemble
2m,13.713666666666668,-8.698384104829003,28.15403855135607,imd_incidence,2010-02-28,equal_weights_ensemble
3m,12.58368359049856,-9.198384104829003,26.268716218636882,imd_incidence,2010-02-28,equal_weights_ensemble
4m,11.34216666666667,-5.023384104829002,24.88339114218225,imd_incidence,2010-02-28,equal_weights_ensemble
5m,11.591123179034202,-1.5783841048290028,25.25155002878771,imd_incidence,2010-02-28,equal_weights_ensemble
6m,10.353871965057001,-0.7150507714956689,24.058840577086826,imd_incidence,2010-02-28,equal_weights_ensemble
1m,6.049595467213955,5.660928800547289,19.344690838075365,imd_incidence,2010-03-31,equal_weights_ensemble
2m,7.792333333333332,-1.8890711994527116,20.619816881758577,imd_incidence,2010-03-31,equal_weights_ensemble
3m,8.207420711293539,1.7275954672139566,21.201718890960812,imd_incidence,2010-03-31,equal_weights_ensemble
4m,9.676964400273645,4.785928800547289,23.23089510535949,imd_incidence,2010-03-31,equal_weights_ensemble
5m,8.859357280328375,4.94092880054729,22.39472185101551,imd_incidence,2010-03-31,equal_weights_ensemble
6m,9.229063644809305,5.977595467213956,22.779709676594884,imd_incidence,2010-03-31,equal_weights_ensemble
1m,10.654820459536694,-10.643487126203354,22.874277352719947,imd_incidence,2010-04-30,equal_weights_ensemble
2m,9.24633333333334,-1.5434871262033525,21.77817879935667,imd_incidence,2010-04-30,equal_weights_ensemble
3m,10.46350429126555,3.156512873796648,23.565195912625096,imd_incidence,2010-04-30,equal_weights_ensemble
4m,9.112589770231658,3.606512873796646,22.311456607629687,imd_incidence,2010-04-30,equal_weights_ensemble
5m,9.484041057611321,5.036512873796646,22.70023238813232,imd_incidence,2010-04-30,equal_weights_ensemble
6m,8.64161540237666,3.4398462071299782,21.957144222999542,imd_incidence,2010-04-30,equal_weights_ensemble
1m,7.936899026724959,7.554232360058293,20.26318621384342,imd_incidence,2010-05-31,equal_weights_ensemble
2m,11.2016640129494,10.903330679616069,24.90899560034145,imd_incidence,2010-05-31,equal_weights_ensemble
3m,9.578496712291873,9.328941156736315,23.057475809340097,imd_incidence,2010-05-31,equal_weights_ensemble
4m,10.192726608681347,9.99855994201468,23.699694309481604,imd_incidence,2010-05-31,equal_weights_ensemble
5m,8.80153773188074,7.338691508676081,22.409801854297765,imd_incidence,2010-05-31,equal_weights_ensemble
6m,7.7844967693399765,6.548902694447203,21.65005161696168,imd_incidence,2010-05-31,equal_weights_ensemble
1m,13.556166472743627,13.536833139410291,27.98969968990918,imd_incidence,2010-06-30,equal_weights_ensemble
2m,9.614237677424207,9.446237677424204,23.189540559307247,imd_incidence,2010-06-30,equal_weights_ensemble
3m,10.362114089060087,10.223002977948974,23.804782371141968,imd_incidence,2010-06-30,equal_weights_ensemble
4m,8.619267545550915,6.733903588039217,22.1328047140381,imd_incidence,2010-06-30,equal_weights_ensemble
5m,7.42745032257409,5.905425823231399,21.24231151522839,imd_incidence,2010-06-30,equal_weights_ensemble
6m,7.901953500936826,6.584599751484582,21.645288317643814,imd_incidence,2010-06-30,equal_weights_ensemble
1m,3.8807505299440734,3.590083863277407,16.927257465555368,imd_incidence,2010-07-31,equal_weights_ensemble
2m,6.84750692312247,6.7635069231224705,19.404727834975052,imd_incidence,2010-07-31,equal_weights_ensemble
3m,6.18154208281774,2.7871338146788887,18.66237202417951,imd_incidence,2010-07-31,equal_weights_ensemble
4m,4.9707175539251285,2.4069113528209893,18.193345399614937,imd_incidence,2010-07-31,equal_weights_ensemble
5m,5.76990443147232,3.6781928039223417,18.870154925791223,imd_incidence,2010-07-31,equal_weights_ensemble
6m,6.679017493458475,1.1468413138148534,19.560608713094183,imd_incidence,2010-07-31,equal_weights_ensemble
1m,8.912164404583091,8.96616440458309,20.736599278345345,imd_incidence,2010-08-31,equal_weights_ensemble
2m,7.400953616482186,1.4152107881009037,19.1356467766247,imd_incidence,2010-08-31,equal_weights_ensemble
3m,5.14276197719959,1.1064889805009581,18.238075957561072,imd_incidence,2010-08-31,equal_weights_ensemble
