date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,21.75666666687205,21.50000000020392,21.000000000219604,22.00000000021882,21.000000000219604,22.000000000219604,21.00000000018823,22.000000000248622,20.000000000188233,23.000000000219604,20.000000000188233,23.000000000219604,20.00000000015686,23.000000000250978,19.00000000018823,24.000000000219604,19.00000000015686,24.000000000250974,18.000000000188233,25.000000000219604,18.000000000188233,25.000000000250978,18.000000000156863,26.000000000219604,17.000000000188233,26.000000000250974,17.00000000015686,27.000000000219604,16.000000000188233,27.000000000250978,16.00000000015686,28.000000000239215,15.900000000128628,29.000000000250974,15.000000000156861,29.00000000028235,14.000000000155293,31.000000000250974,12.00000000015686,32.00000000028235,11.000000000125487,33.26250000028234
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
