date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,4.180000000067816,4.000000000054397,4.000000000054397,4.000000000054397,4.000000000054397,4.000000000054397,3.0000000000543974,4.000000000108795,3.0000000000543974,5.000000000054397,3.0000000000543974,5.000000000054397,3.0000000000543974,5.000000000054397,3.0000000000543974,5.000000000054397,3.0,5.000000000108795,3.0,5.000000000108795,2.7500000000135993,5.000000000108795,2.0000000000543974,6.000000000108795,2.0000000000543974,6.000000000108795,2.000000000017679,6.675000000126457,2.0,7.000000000108795,2.0,7.000000000108795,1.0000000000543974,7.000000000163192,1.0000000000543974,8.000000000108795,1.0,8.000000000163192,0.4750000000285591,9.000000000137353,4.01180819398065e-11,10.000000000163192
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
