date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,3.6233333333354607,3.000000000002169,3.000000000002167,3.0000000000021707,3.0000000000021654,4.000000000002157,3.000000000002164,4.000000000002159,3.000000000001082,4.000000000002161,3.0000000000010805,4.000000000002164,2.0000000000021747,4.000000000003246,2.000000000002173,4.000000000003248,2.0000000000021716,5.000000000002156,2.0000000000010894,5.000000000002158,2.000000000001088,5.000000000003242,2.0000000000010862,5.0000000000032445,1.0000000000021805,6.000000000002152,1.0000000000014495,6.0000000000021565,1.0000000000010967,6.000000000003242,1.000000000001095,6.000000000003247,1.000000000001093,7.000000000002158,2.186509778568597e-12,7.000000000003248,1.1033985386240664e-12,8.000000000003245,5.326851332862816e-13,10.000000000003237,1.6799237137842194e-14,11.262500000002147
2021-03-31,3.28333333333579,3.00000000000218,3.000000000002178,3.0000000000021823,3.000000000002176,3.000000000003265,2.00000000000327,3.000000000003267,2.000000000002187,3.400000000002837,2.0000000000021854,4.000000000002177,2.0000000000021836,4.00000000000218,2.0000000000021814,4.000000000003263,2.0000000000021796,4.000000000003266,2.000000000002178,5.000000000002173,2.0000000000010956,5.000000000002177,1.0000000000021891,5.000000000003261,1.0000000000021874,5.000000000003266,1.0000000000021854,5.000000000003271,1.0000000000011027,6.000000000003261,1.0000000000011005,6.0000000000032685,1.0000000000010982,7.000000000003262,2.191294312982e-12,7.000000000003273,1.1076411079848843e-12,8.000000000003274,1.1035109654802622e-12,8.00000000000438,1.978797505655534e-14,9.000000000003599
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
