date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.536666666658963,16.999999999993104,16.999999999991726,17.974999999991752,16.999999999991726,17.999999999991726,16.999999999991726,17.999999999991726,15.999999999993104,17.999999999993104,15.999999999993104,18.999999999991722,15.999999999991726,18.999999999991722,14.999999999993104,19.824999999990602,14.999999999993104,19.999999999991726,14.999999999991724,19.999999999991726,13.999999999993104,19.999999999993104,13.999999999993104,20.999999999991726,13.999999999993104,20.999999999991726,12.999999999993552,20.999999999993104,12.999999999993104,21.999999999991726,11.999999999994484,22.624999999990862,11.999999999993106,23.999999999990347,10.999999999994484,23.999999999990347,10.999999999993104,24.999999999990344,9.474999999995207,27.99999999998897,7.9999999999944835,29.262499999988957
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
