date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,10.323333333427323,10.000000000090349,10.000000000089987,10.000000000090349,10.000000000089987,10.450000000106298,10.000000000060718,11.00000000009032,9.000000000089987,11.000000000090349,9.000000000089987,11.000000000090349,9.000000000089987,12.000000000090349,8.000000000119254,12.000000000090349,8.000000000089985,12.000000000099492,8.000000000089985,12.00000000011998,7.000000000089985,13.000000000090349,7.000000000089985,13.000000000119618,7.000000000089622,13.000000000119982,7.000000000089622,14.000000000110104,6.000000000089931,14.000000000119616,6.0000000000896225,14.00000000011998,6.000000000089259,15.000000000119618,5.0000000000896225,16.00000000011962,5.000000000087796,17.00000000009035,4.000000000089259,18.00000000009054,4.000000000059627,18.262500000112553
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
