date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,28.363333333205013,27.999999999860854,27.999999999860854,27.999999999907242,26.99999999990724,28.999999999860858,26.99999999990724,28.999999999860858,26.999999999860854,29.999999999860858,25.99999999990724,29.999999999860858,25.999999999860854,29.999999999860858,25.999999999860854,30.999999999860858,24.99999999990724,30.999999999860858,24.999999999871292,30.999999999860858,23.99999999990724,31.999999999860858,23.99999999990724,31.999999999860858,23.999999999860854,32.999999999860854,22.99999999990724,33.99999999981447,22.999999999860854,34.99999999981447,21.37499999993623,34.999999999860854,20.899999999911877,35.99999999981911,19.999999999907235,37.999999999768086,18.949999999863174,39.99999999981447,15.999999999929269,40.99999999981448,15.737499999907236,42.99999999976809
2011-02-28,28.26666666641249,27.999999999768086,27.9999999997217,28.974999999722854,27.549999999742585,28.9999999997217,26.99999999972518,28.9999999997217,26.9999999997217,28.999999999740258,25.999999999768086,29.8749999997275,25.9999999997217,29.9999999997217,25.9999999997217,29.999999999768086,24.999999999768086,30.999999999735618,23.999999999768086,30.99999999976809,23.999999999768086,31.99999999976809,22.99999999981447,32.9999999997217,22.999999999768082,32.999999999768086,21.999999999814467,33.999999999768086,21.999999999768082,34.9999999997217,20.999999999768082,35.9999999997217,20.999999999768082,36.09999999971709,19.999999999768082,37.99999999967532,18.999999999768082,38.99999999967764,16.474999999838822,40.52499999969733,14.999999999848676,42.99999999962893
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
