date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,28.303333333008503,27.999999999677488,27.99999999965268,28.974999999653917,27.99999999965268,28.99999999965268,26.999999999702297,29.92499999960677,25.999999999702297,29.99999999965268,25.999999999702297,29.99999999965268,24.999999999751914,30.999999999603062,24.999999999702297,30.99999999965268,23.99999999975191,31.999999999603062,23.999999999702297,31.99999999965268,23.999999999702297,32.99999999960306,22.999999999751914,32.99999999965268,22.999999999702297,33.99999999960306,21.999999999751914,33.99999999965268,21.999999999702297,34.99999999960306,20.999999999751914,35.62499999962167,19.99999999979657,36.99999999960306,19.999999999751914,37.99999999955345,18.9499999997544,38.99999999960306,16.999999999751914,40.999999999553445,14.999999999801533,42.262499999553434
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
