date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,31.806666665509425,31.99999999870987,30.999999998838884,31.999999998838884,30.99999999870987,32.999999998709875,30.99999999870987,32.999999998709875,29.999999998838884,33.39999999878729,29.99999999870987,33.999999998709875,29.99999999870987,33.99999999875503,28.999999998838884,34.999999998709875,28.999999998838884,34.999999998709875,27.999999998838884,34.99999999883889,26.999999998967898,35.999999998709875,26.999999998838884,36.99999999858086,26.79999999886469,36.999999998709875,25.999999998967894,37.99999999858086,24.999999998967898,38.99999999858086,24.999999998967898,38.999999998709875,22.99999999909691,39.999999998709875,21.999999999225924,40.999999998709875,20.949999999225927,42.049999998845344,18.999999999287205,44.99999999903563,16.999999999354937,46.99999999887275
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
