date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.53666666658249,16.999999999924622,16.999999999909544,17.974999999909915,16.999999999909544,17.999999999909544,16.999999999909544,17.999999999909544,15.99999999992462,17.99999999992462,15.99999999992462,18.999999999909544,15.999999999909544,18.999999999909544,14.99999999992462,19.824999999897123,14.99999999992462,19.999999999909544,14.999999999909546,19.999999999909544,13.99999999992462,19.99999999992462,13.99999999992462,20.99999999990954,13.99999999992462,20.99999999990954,12.999999999929521,20.999999999924615,12.99999999992462,21.99999999990954,11.999999999939694,22.62499999990012,11.99999999992462,23.999999999894467,10.999999999939696,23.999999999894467,10.999999999924622,24.999999999894467,9.474999999947611,27.99999999987939,7.999999999939697,29.262499999879378
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
