date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,28.303333333141158,27.9999999998092,27.99999999979452,28.97499999979525,27.99999999979452,28.99999999979452,26.999999999823874,29.92499999976735,25.999999999823874,29.99999999979452,25.999999999823874,29.99999999979452,24.99999999985323,30.999999999765166,24.999999999823878,30.99999999979452,23.99999999985323,31.99999999976517,23.999999999823874,31.99999999979452,23.999999999823874,32.999999999765166,22.99999999985323,32.99999999979452,22.999999999823878,33.999999999765166,21.99999999985323,33.99999999979452,21.999999999823874,34.999999999765166,20.999999999853227,35.62499999977618,19.99999999987965,36.999999999765166,19.99999999985323,37.99999999973581,18.9499999998547,38.999999999765166,16.99999999985323,40.99999999973581,14.999999999882585,42.2624999997358
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
