,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2008-11-30,32.406666666666666,32.0,6.3736462702404,31.0,32.0,31.0,33.0,30.0,33.0,30.0,34.0,30.0,34.0,30.0,34.0,29.0,35.0,29.0,35.0,28.0,36.0,28.0,36.25,28.0,37.0,27.0,37.20000000000002,26.324999999999996,38.0,26.0,39.0,25.0,40.0,25.0,42.0,24.0,43.0,23.0,44.0,21.475,46.0,20.0,47.0,estimate,2008-10-31,0
1,2008-12-31,32.39333333333333,32.0,6.150179230786002,32.0,32.0,31.0,33.0,31.0,33.0,30.0,33.400000000000006,30.0,34.0,30.0,34.0,29.0,34.0,29.0,35.0,29.0,35.0,28.75,36.0,28.0,36.724999999999994,27.800000000000004,38.0,27.0,38.0,27.0,39.0,26.0,39.625,25.0,40.0,24.0,41.0,22.0,42.05000000000001,21.0,45.0,21.0,49.52499999999998,estimate,2008-10-31,0
2,2009-01-31,32.556666666666665,32.0,6.963362474076263,32.0,33.0,32.0,33.0,31.0,34.0,31.0,34.0,30.0,35.0,30.0,35.0,29.0,36.0,29.0,36.0,28.0,36.0,27.0,37.0,27.0,38.0,27.0,39.0,26.0,39.0,25.0,40.0,25.0,41.0,23.0,42.0,23.0,42.57499999999999,22.0,45.0,20.0,47.0,18.0,48.0,estimate,2008-10-31,0
3,2009-02-28,31.913333333333334,32.0,6.335055800507262,32.0,33.0,31.0,33.0,31.0,33.0,30.0,34.0,30.0,34.0,30.0,34.0,29.0,35.0,28.0,35.0,28.0,35.0,27.0,36.0,27.0,36.0,26.0,37.0,26.0,38.0,26.0,38.0,25.0,39.0,24.0,39.0,23.0,41.0,21.950000000000003,42.0,20.0,44.0,18.475,46.26249999999999,estimate,2008-10-31,0
4,2009-03-31,32.14333333333333,32.0,6.373239586871114,31.0,32.0,31.0,33.0,30.0,33.0,30.0,34.0,29.0,34.0,29.0,34.349999999999994,29.0,35.0,28.0,36.0,28.0,36.0,27.75,36.25,27.0,37.0,26.800000000000004,38.0,26.0,38.67499999999998,26.0,39.0,25.0,40.0,24.0,41.0,23.0,41.0,22.0,43.0,21.0,45.0,20.7375,46.0,estimate,2008-10-31,0
5,2009-04-30,30.74,31.0,5.934345359809986,31.0,31.0,30.0,32.0,29.0,32.0,29.0,33.0,29.0,33.0,29.0,33.0,28.0,34.0,28.0,34.0,28.0,34.0,27.0,35.0,27.0,35.0,26.0,36.0,26.0,36.0,25.0,37.0,24.0,37.0,23.0,38.0,21.425,39.0,20.0,40.0,19.0,42.0,17.7375,43.0,estimate,2008-10-31,0
6,2009-05-31,31.94,31.0,6.513921289711894,31.0,32.0,31.0,32.0,30.0,33.0,30.0,33.400000000000006,29.0,34.0,29.0,34.0,29.0,35.0,28.0,35.0,28.0,36.0,27.0,37.0,26.275000000000006,37.0,26.0,38.0,26.0,38.0,25.0,39.0,25.0,39.625,24.0,40.0,23.0,42.0,21.950000000000003,43.05000000000001,20.475,46.0,20.0,46.0,estimate,2008-10-31,0
7,2009-06-30,30.793333333333333,31.0,6.405261911590796,30.0,31.0,30.0,31.0,29.0,32.0,29.0,32.0,28.0,32.0,28.0,33.0,28.0,33.0,27.0,34.0,27.0,34.0,26.0,35.0,26.0,36.0,26.0,36.0,26.0,37.0,25.0,38.0,24.0,38.0,23.0,39.0,22.0,40.57499999999999,20.950000000000003,41.05000000000001,18.475,43.0,17.0,45.26249999999999,estimate,2008-10-31,0
8,2009-07-31,30.846666666666668,31.0,6.597087293501769,30.0,31.0,30.0,31.450000000000017,30.0,32.0,29.0,33.0,29.0,33.0,28.0,34.0,27.174999999999997,34.0,27.0,34.0,27.0,35.0,26.0,35.0,26.0,35.0,25.0,36.0,24.0,37.0,24.0,37.0,23.0,38.0,22.0,39.0,22.0,40.0,20.0,42.0,18.475,45.52499999999998,18.0,47.0,estimate,2008-10-31,0
9,2009-08-31,30.576666666666668,30.0,6.767825877827939,30.0,31.0,29.0,31.0,29.0,31.0,29.0,31.0,28.0,32.0,28.0,32.0,27.0,33.0,27.0,33.0,26.0,34.0,26.0,34.0,25.0,35.0,25.0,35.0,24.324999999999996,36.0,24.0,37.0,23.0,38.0,23.0,40.0,22.425,41.57499999999999,21.0,43.0,18.475,45.52499999999998,16.0,48.0,estimate,2008-10-31,0
10,2009-09-30,30.123333333333335,30.0,6.649474208264655,30.0,31.0,29.0,31.0,29.0,31.0,28.0,32.0,28.0,32.0,27.0,32.0,27.0,33.0,26.0,33.0,26.0,34.0,25.0,34.0,25.0,35.0,24.0,36.0,24.0,36.0,23.0,38.0,23.0,38.0,21.0,39.0,21.0,40.57499999999999,20.0,42.0,18.0,44.0,16.7375,45.0,estimate,2008-10-31,0
11,2009-10-31,29.78,29.0,6.253689212180425,29.0,30.0,29.0,30.0,28.075000000000003,30.0,28.0,31.0,28.0,31.0,27.64999999999999,31.0,27.0,32.0,27.0,32.0,26.0,33.0,26.0,33.0,25.0,34.0,25.0,35.0,25.0,36.0,24.0,36.0,23.0,37.0,22.0,38.0,21.0,38.57499999999999,20.0,40.0,18.0,42.52499999999998,17.0,46.26249999999999,estimate,2008-10-31,0
12,2009-11-30,29.55666666666667,29.0,6.473004571513265,28.0,29.0,28.0,30.0,28.0,30.0,28.0,31.0,27.0,31.0,27.0,31.0,26.0,32.0,26.0,33.0,25.0,33.0,25.0,34.0,24.275000000000006,35.0,24.0,35.0,24.0,36.0,23.0,36.0,22.0,37.0,22.0,38.0,21.0,39.0,20.0,41.05000000000001,18.0,43.0,17.0,44.26249999999999,estimate,2008-10-31,0
13,2009-12-31,29.366666666666667,29.0,7.019720588886881,29.0,30.0,28.0,30.0,28.0,30.0,27.0,31.0,27.0,31.0,27.0,31.349999999999994,26.0,32.0,26.0,32.0,25.0,33.0,24.0,33.0,24.0,34.0,23.0,34.0,23.0,35.0,22.0,36.0,21.0,37.0,20.0,39.0,20.0,40.0,19.0,42.05000000000001,16.475,44.52499999999998,16.0,47.26249999999999,estimate,2008-10-31,0
14,2010-01-31,28.536666666666665,28.0,6.169998798443823,28.0,28.0,27.0,29.0,27.0,29.0,27.0,29.400000000000006,26.0,30.0,26.0,30.0,25.174999999999997,31.0,25.0,31.0,25.0,31.775000000000006,24.0,32.0,24.0,33.0,23.0,34.0,23.0,35.0,22.0,35.0,22.0,36.0,21.0,37.0,20.0,37.57499999999999,19.0,39.0,18.0,42.0,16.0,43.26249999999999,estimate,2008-10-31,0
15,2010-02-28,29.046666666666667,28.0,7.0519682649779725,28.0,29.0,28.0,29.450000000000017,27.0,30.0,27.0,30.0,26.125,30.875,26.0,31.0,26.0,32.0,25.0,32.0,24.0,33.0,24.0,34.0,23.275000000000006,34.0,23.0,35.0,22.0,35.0,22.0,36.0,22.0,37.625,21.0,38.0,20.0,40.0,18.950000000000003,42.0,17.0,44.0,14.7375,45.52499999999998,estimate,2008-10-31,0
16,2010-03-31,28.97,29.0,6.771159082293498,29.0,29.0,28.0,30.0,28.0,30.0,27.0,30.0,27.0,31.0,26.0,31.0,26.0,32.0,25.0,32.0,25.0,32.0,24.0,33.0,23.275000000000006,33.0,23.0,34.20000000000002,22.324999999999996,35.0,22.0,36.0,21.0,36.0,20.0,37.0,20.0,39.0,19.0,41.0,17.475,44.049999999999955,15.7375,47.0,estimate,2008-10-31,0
17,2010-04-30,28.656666666666666,28.0,6.840670395540457,28.0,29.0,27.0,29.0,27.0,30.0,26.0,30.0,26.0,30.0,26.0,31.0,25.0,31.0,25.0,32.0,24.22500000000001,32.0,24.0,33.0,24.0,33.0,23.0,34.0,23.0,34.0,22.0,35.0,21.0,36.0,20.0,38.0,19.425,39.0,18.950000000000003,40.0,17.0,42.0,16.0,44.26249999999999,estimate,2008-10-31,0
