,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2010-07-31,32.17,32.0,6.290176553184665,31.0,32.0,31.0,33.0,31.0,33.0,30.0,33.400000000000006,30.0,34.0,30.0,34.349999999999994,30.0,35.0,29.0,35.29999999999998,28.22500000000001,36.0,28.0,37.0,28.0,37.0,27.0,38.0,27.0,38.67499999999998,26.0,39.0,25.0,39.0,24.900000000000002,40.0,24.0,41.0,21.0,42.0,19.0,45.0,17.7375,46.0,estimate,2010-06-30,0
1,2010-08-31,33.06,33.0,6.064568958756952,33.0,33.0,32.0,33.0,32.0,34.0,32.0,34.0,31.0,35.0,31.0,35.0,31.0,35.0,30.0,36.0,30.0,36.0,29.0,37.0,28.0,38.0,28.0,38.0,27.0,38.67499999999998,26.0,39.0,25.0,40.0,25.0,41.10000000000002,24.0,42.0,23.0,44.0,23.0,45.52499999999998,21.0,46.26249999999999,estimate,2010-06-30,0
2,2010-09-30,32.42666666666667,33.0,6.4209592701338565,32.0,33.0,32.0,34.0,31.0,34.0,31.0,34.0,30.0,34.0,30.0,34.0,29.0,35.0,29.0,35.0,29.0,35.0,28.75,36.0,28.0,37.0,27.0,37.0,27.0,38.0,26.0,39.0,25.375,40.0,24.0,41.0,23.0,42.0,22.0,43.0,19.475,46.0,18.212500000000002,47.26249999999999,estimate,2010-06-30,0
3,2010-10-31,31.956666666666667,32.0,6.29976818245968,31.025000000000006,32.0,31.0,32.0,31.0,32.0,30.0,33.0,30.0,33.0,30.0,34.0,29.0,34.82500000000002,28.0,35.0,28.0,36.0,27.0,36.0,27.0,37.0,26.0,37.0,26.0,38.0,25.0,39.0,25.0,39.0,24.0,40.0,23.0,41.0,23.0,43.0,21.0,45.0,18.0,47.26249999999999,estimate,2010-06-30,0
4,2010-11-30,32.52333333333333,33.0,6.611745064520883,32.0,33.0,32.0,33.0,31.0,34.0,31.0,34.0,30.0,35.0,29.0,35.0,29.0,35.0,29.0,36.0,28.0,36.0,28.0,37.0,27.0,37.0,27.0,38.0,26.0,38.67499999999998,26.0,39.0,25.0,40.0,24.0,41.0,23.0,42.0,22.0,44.0,20.475,47.52499999999998,20.0,49.0,estimate,2010-06-30,0
5,2010-12-31,32.93666666666667,33.0,6.426272544662508,32.0,33.0,32.0,33.0,31.0,34.0,31.0,34.0,31.0,34.0,30.64999999999999,35.0,30.0,35.0,30.0,36.0,29.0,36.0,29.0,37.0,28.0,38.0,27.0,39.0,27.0,39.0,26.0,40.0,25.0,41.0,24.0,42.0,24.0,42.0,23.0,44.05000000000001,22.0,46.0,20.0,48.26249999999999,estimate,2010-06-30,0
6,2011-01-31,32.32333333333333,32.0,6.55760088141657,31.025000000000006,32.0,31.0,32.0,30.0,33.0,30.0,33.0,30.0,34.0,29.0,34.0,29.0,35.0,28.0,35.29999999999998,28.0,36.0,28.0,37.0,27.0,38.0,26.0,38.0,25.324999999999996,39.0,25.0,40.0,25.0,40.625,24.900000000000002,41.0,24.0,42.57499999999999,23.0,44.0,22.0,46.52499999999998,20.475,47.26249999999999,estimate,2010-06-30,0
7,2011-02-28,32.836666666666666,32.0,7.06231145109942,32.0,33.0,31.0,33.0,31.0,34.0,30.0,34.0,30.0,34.875,29.0,35.0,29.0,36.0,29.0,37.0,28.0,37.0,28.0,37.0,27.0,38.0,27.0,39.0,26.324999999999996,39.0,26.0,40.0,25.0,41.0,24.0,42.0,23.0,44.0,22.0,45.05000000000001,21.0,47.0,18.7375,49.049999999999955,estimate,2010-06-30,0
8,2011-03-31,32.61666666666667,32.0,6.650600764139192,31.0,33.0,31.0,33.0,31.0,33.0,30.0,34.0,30.0,34.0,30.0,35.0,29.0,35.0,29.0,36.0,28.0,36.0,28.0,37.0,27.0,38.0,27.0,39.0,26.0,39.0,26.0,39.150000000000006,25.0,40.0,25.0,41.0,24.0,42.57499999999999,23.0,44.0,21.0,46.52499999999998,18.7375,48.52499999999998,estimate,2010-06-30,0
9,2011-04-30,32.39,32.0,6.738639641207031,32.0,32.0,31.0,32.0,30.0,33.0,30.0,33.0,30.0,33.875,29.0,34.0,29.0,34.0,28.700000000000003,35.0,28.0,36.0,28.0,36.0,28.0,37.0,27.0,37.0,27.0,38.67499999999998,26.0,39.150000000000006,25.0,41.0,25.0,41.0,23.425,43.0,23.0,45.0,21.0,47.0,19.7375,49.787499999999966,estimate,2010-06-30,0
