,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2019-11-30,9.75,10.0,3.2086056943277153,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,8.125,10.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0,12.0,7.0,12.0,7.0,12.200000000000017,7.0,13.0,7.0,13.0,6.0,13.0,6.0,14.0,5.0,15.0,5.0,16.0,4.4750000000000005,16.524999999999977,3.7375000000000003,17.26249999999999,estimate,2019-10-31,0
1,2019-12-31,9.626666666666667,9.0,3.1122729688010957,9.0,10.0,9.0,10.0,9.0,10.0,8.600000000000009,10.0,8.0,10.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0,12.0,8.0,12.0,7.0,12.0,7.0,12.0,6.850000000000001,13.0,6.0,13.0,6.0,13.100000000000023,5.0,14.0,5.0,15.0,4.0,16.0,3.0,18.0,estimate,2019-10-31,0
2,2020-01-31,9.646666666666667,9.0,3.374380491471924,9.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,8.125,11.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0,12.0,7.0,12.0,7.0,12.0,7.0,13.0,6.0,13.0,6.0,13.0,6.0,13.625,5.0,14.0,5.0,15.0,4.0,16.0,4.0,16.0,3.0,18.0,estimate,2019-10-31,0
3,2020-02-29,9.2,9.0,3.17704980838353,9.0,9.0,9.0,10.0,9.0,10.0,8.0,10.0,8.0,10.0,8.0,10.0,8.0,11.0,7.0,11.0,7.0,11.0,7.0,11.0,7.0,12.0,6.800000000000004,12.0,6.0,12.0,6.0,12.0,6.0,13.0,5.0,13.100000000000023,5.0,14.0,4.0,15.0,3.0,15.0,2.7375000000000003,16.0,estimate,2019-10-31,0
4,2020-03-31,9.546666666666667,9.0,3.422504054377386,9.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,8.0,10.0,8.0,10.349999999999994,8.0,11.0,8.0,11.0,7.0,11.0,7.0,12.0,7.0,12.0,7.0,12.200000000000017,6.0,13.0,6.0,13.0,6.0,13.625,5.0,14.0,5.0,15.0,4.950000000000001,16.0,3.4750000000000005,17.0,3.0,18.0,estimate,2019-10-31,0
5,2020-04-30,9.47,9.0,3.219261636610145,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,8.0,11.0,8.0,11.0,8.0,11.0,7.2250000000000085,11.0,7.0,11.0,7.0,12.0,7.0,12.0,6.0,12.0,6.0,13.0,6.0,13.0,5.0,14.0,5.0,14.0,4.0,15.0,4.0,16.0,3.0,17.0,estimate,2019-10-31,0
6,2020-05-31,9.816666666666666,9.0,3.5276815823868333,9.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0,11.0,7.0,12.0,7.0,12.0,7.0,13.0,7.0,13.0,6.850000000000001,14.0,6.0,14.0,5.900000000000002,15.0,5.0,15.0,4.950000000000001,16.0,4.0,17.0,4.0,18.0,estimate,2019-10-31,0
7,2020-06-30,9.49,9.0,3.2719390709915315,9.0,9.0,9.0,10.0,9.0,10.0,8.0,10.0,8.0,10.0,8.0,11.0,8.0,11.0,8.0,11.0,7.0,11.0,7.0,11.25,7.0,12.0,6.800000000000004,12.0,6.0,12.0,6.0,13.0,6.0,13.0,5.0,14.0,5.0,14.0,5.0,15.0,4.0,16.524999999999977,4.0,18.0,estimate,2019-10-31,0
8,2020-07-31,9.493333333333334,9.0,3.410090607112658,9.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,8.0,10.0,8.0,11.0,8.0,11.0,8.0,11.0,7.0,11.0,7.0,12.0,7.0,12.0,7.0,12.0,6.0,12.0,6.0,13.0,6.0,14.0,5.0,14.0,5.0,15.0,4.0,15.0,4.0,16.0,3.0,18.0,estimate,2019-10-31,0
9,2020-08-31,9.543333333333333,9.0,3.6495460232942283,9.0,9.974999999999994,9.0,10.0,9.0,10.0,8.0,10.0,8.0,10.0,8.0,11.0,8.0,11.0,7.0,11.299999999999983,7.0,12.0,7.0,12.0,7.0,12.0,6.0,12.0,6.0,13.0,6.0,13.0,5.0,14.0,5.0,14.100000000000023,4.0,15.0,4.0,16.0,3.0,17.0,3.0,18.26249999999999,estimate,2019-10-31,0
