,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2016-07-31,13.163333333333334,13.0,3.7465688502130625,13.0,13.0,13.0,13.0,12.0,14.0,12.0,14.0,12.0,14.0,12.0,14.0,12.0,14.825000000000017,11.0,15.0,11.0,15.0,11.0,16.0,10.0,16.0,10.0,16.0,10.0,17.0,9.0,17.0,9.0,17.0,9.0,18.0,8.0,18.57499999999999,7.950000000000001,19.0,6.0,21.0,5.737500000000001,22.0,estimate,2016-06-30,0
1,2016-08-31,13.093333333333334,13.0,3.9585590207327104,13.0,13.0,12.0,13.450000000000017,12.0,14.0,12.0,14.0,12.0,14.0,11.649999999999991,15.0,11.0,15.0,11.0,15.0,11.0,15.0,10.0,16.0,10.0,16.0,10.0,16.0,9.0,17.0,9.0,17.0,8.375,17.0,8.0,18.0,7.0,19.0,7.0,20.0,6.0,21.524999999999977,5.0,23.0,estimate,2016-06-30,0
2,2016-09-30,13.366666666666667,13.0,4.014883125396165,13.0,13.0,12.0,13.0,12.0,14.0,12.0,14.0,12.0,14.0,11.0,15.0,11.0,15.0,11.0,15.0,11.0,16.0,10.75,16.0,10.0,16.0,10.0,17.0,10.0,17.0,10.0,18.0,9.0,18.0,8.0,19.0,8.0,20.0,7.0,21.0,6.0,22.0,6.0,23.0,estimate,2016-06-30,0
3,2016-10-31,13.06,13.0,4.016237944156232,13.0,13.0,12.0,13.0,12.0,14.0,12.0,14.0,12.0,14.0,11.0,14.0,11.0,15.0,11.0,15.0,10.0,15.0,10.0,15.0,10.0,16.0,9.0,16.0,9.0,16.0,9.0,17.0,9.0,17.0,8.0,18.0,8.0,19.0,7.0,20.0,7.0,21.524999999999977,6.0,25.26249999999999,estimate,2016-06-30,0
4,2016-11-30,13.476666666666667,13.0,4.073257538975197,13.0,13.0,12.550000000000011,14.0,12.0,14.0,12.0,14.0,12.0,14.0,11.0,15.0,11.0,15.0,11.0,15.0,11.0,16.0,11.0,16.0,10.0,16.0,10.0,17.0,10.0,17.0,9.0,18.0,9.0,19.0,8.0,20.0,8.0,20.0,7.950000000000001,21.0,7.0,22.0,6.0,23.0,estimate,2016-06-30,0
5,2016-12-31,13.016666666666667,13.0,3.8260315314724758,12.0,13.0,12.0,13.0,12.0,13.0,12.0,14.0,11.0,14.0,11.0,14.0,11.0,14.0,11.0,15.0,10.0,15.0,10.0,16.0,10.0,16.0,10.0,16.0,9.0,17.0,9.0,17.0,9.0,18.0,9.0,18.0,8.0,19.0,7.0,20.0,7.0,21.0,6.0,22.0,estimate,2016-06-30,0
6,2017-01-31,13.273333333333333,13.0,4.042246249057027,13.0,13.0,12.550000000000011,14.0,12.0,14.0,12.0,14.0,12.0,14.875,12.0,15.0,11.174999999999997,15.0,11.0,15.0,11.0,15.0,11.0,16.0,11.0,16.0,10.0,16.0,10.0,17.0,9.0,17.0,9.0,18.0,8.0,18.0,8.0,19.0,7.0,20.05000000000001,5.4750000000000005,22.524999999999977,4.737500000000001,23.26249999999999,estimate,2016-06-30,0
7,2017-02-28,13.146666666666667,13.0,3.89989566221235,13.0,13.0,12.0,13.0,12.0,13.0,12.0,13.0,11.125,14.0,11.0,14.0,11.0,14.0,11.0,14.0,11.0,15.0,11.0,15.0,10.0,16.0,10.0,16.0,10.0,17.0,9.850000000000001,17.0,9.0,17.0,9.0,18.0,8.0,19.0,8.0,21.0,7.0,22.524999999999977,6.0,24.0,estimate,2016-06-30,0
8,2017-03-31,13.09,13.0,3.9276781332480204,12.0,13.0,12.0,13.0,12.0,13.0,12.0,14.0,12.0,14.0,11.0,14.0,11.0,14.0,11.0,15.0,11.0,15.0,10.0,15.0,10.0,16.0,10.0,16.0,9.324999999999996,17.0,9.0,18.0,9.0,18.0,8.0,19.0,8.0,19.0,7.0,20.0,6.0,21.0,6.0,22.0,estimate,2016-06-30,0
9,2017-04-30,12.95,12.0,3.9975954311022033,12.0,13.0,12.0,13.0,12.0,13.0,11.0,14.0,11.0,14.0,11.0,14.0,11.0,15.0,11.0,15.0,10.0,15.0,10.0,15.0,10.0,16.0,10.0,16.0,10.0,16.0,9.0,17.0,9.0,17.0,8.0,18.0,8.0,18.57499999999999,7.0,20.0,6.0,23.0,6.0,23.26249999999999,estimate,2016-06-30,0
