,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2009-10-31,32.83,33.0,6.2501719039904335,33.0,33.0,32.0,34.0,32.0,34.0,31.60000000000001,35.0,31.0,35.0,31.0,35.349999999999994,30.0,36.0,30.0,36.0,29.0,37.0,28.75,37.0,28.0,37.0,27.0,38.0,27.0,38.0,26.0,39.0,25.0,40.0,24.0,41.0,24.0,41.0,23.0,43.0,20.0,46.0,19.0,47.0,estimate,2009-09-30,0
1,2009-11-30,32.276666666666664,33.0,6.36252528342031,32.0,33.0,31.55000000000001,33.0,31.0,34.0,31.0,34.0,30.0,34.0,30.0,35.0,29.0,35.0,29.0,35.0,29.0,36.0,28.0,36.0,28.0,37.0,27.0,38.0,26.0,38.0,25.85,39.0,25.0,39.0,23.0,40.10000000000002,23.0,42.0,21.0,43.05000000000001,20.475,45.049999999999955,19.0,46.26249999999999,estimate,2009-09-30,0
2,2009-12-31,32.25,32.0,6.29015528518221,32.0,32.0,31.0,33.0,31.0,33.0,30.0,34.0,30.0,34.0,30.0,35.0,29.174999999999997,35.0,29.0,35.0,28.0,36.0,28.0,36.0,28.0,37.0,27.0,37.0,27.0,38.0,26.0,38.150000000000006,25.0,40.0,24.0,41.10000000000002,23.0,42.0,22.0,43.0,20.0,44.52499999999998,19.0,46.0,estimate,2009-09-30,0
3,2010-01-31,31.81,31.0,6.247988305009199,31.0,31.0,31.0,32.0,30.0,32.0,30.0,32.400000000000006,29.0,33.0,29.0,34.0,29.0,34.0,28.0,34.0,28.0,35.0,27.0,36.0,26.275000000000006,37.0,26.0,37.0,26.0,38.0,25.0,39.0,25.0,40.0,24.0,41.0,24.0,42.0,23.0,43.0,21.0,44.0,20.0,45.26249999999999,estimate,2009-09-30,0
4,2010-02-28,31.94,32.0,6.613283480590322,32.0,32.0,31.0,33.0,31.0,33.0,30.60000000000001,33.400000000000006,30.0,34.0,30.0,34.0,29.0,35.0,28.700000000000003,35.0,28.0,36.0,27.0,36.0,27.0,37.0,26.0,37.0,25.324999999999996,38.0,24.0,39.0,24.0,39.0,23.0,41.0,22.0,42.0,21.0,43.0,20.0,44.0,18.7375,45.52499999999998,estimate,2009-09-30,0
5,2010-03-31,31.463333333333335,31.0,6.517944529670512,30.0,31.0,30.0,31.450000000000017,30.0,32.0,29.0,33.0,29.0,33.0,28.0,34.0,28.0,34.0,28.0,35.0,27.0,35.0,27.0,36.0,26.275000000000006,37.0,26.0,37.0,25.0,38.0,25.0,39.0,24.0,40.0,24.0,40.10000000000002,23.0,41.57499999999999,21.0,42.0,19.475,44.52499999999998,18.0,47.0,estimate,2009-09-30,0
6,2010-04-30,31.76,31.0,7.193159143348524,30.0,31.0,30.0,31.0,30.0,32.0,29.0,33.0,29.0,33.0,28.0,33.0,28.0,34.0,27.700000000000003,34.29999999999998,27.0,35.0,27.0,36.0,26.0,37.0,26.0,38.0,25.0,39.0,25.0,39.0,24.0,40.0,23.0,42.0,22.425,44.0,22.0,46.0,20.475,47.52499999999998,18.0,50.0,estimate,2009-09-30,0
7,2010-05-31,32.06666666666667,32.0,7.163327888886646,31.0,32.0,31.0,33.0,30.075000000000003,34.0,30.0,34.0,29.125,34.0,29.0,35.0,28.0,35.0,27.0,36.0,27.0,36.0,26.0,37.0,26.0,38.0,25.800000000000004,39.0,25.0,39.0,25.0,40.0,24.0,41.0,23.0,42.0,22.0,42.0,21.0,43.10000000000002,19.0,46.0,17.7375,46.26249999999999,estimate,2009-09-30,0
8,2010-06-30,31.356666666666666,31.0,6.988484715416804,30.0,31.0,30.0,31.450000000000017,30.0,32.0,29.0,33.0,29.0,33.0,29.0,34.0,28.0,34.0,28.0,35.0,27.0,35.0,27.0,36.0,26.0,37.0,25.800000000000004,37.0,25.0,38.0,24.0,38.150000000000006,23.0,39.0,23.0,40.0,22.0,41.57499999999999,21.0,43.05000000000001,19.0,47.0,15.7375,49.26249999999999,estimate,2009-09-30,0
9,2010-07-31,31.71,32.0,7.166852814465639,31.0,32.0,30.55000000000001,32.0,30.0,32.92499999999998,30.0,33.0,29.0,33.0,29.0,34.0,28.0,34.82500000000002,27.0,35.29999999999998,27.0,36.0,27.0,37.0,26.0,37.0,26.0,38.0,25.0,38.0,24.85,39.0,23.0,40.0,22.900000000000002,41.0,21.0,42.0,20.0,43.0,19.0,46.049999999999955,18.0,49.52499999999998,estimate,2009-09-30,0
