,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2012-09-30,21.14,21.0,5.026391885300569,20.0,21.0,20.0,22.0,20.0,22.0,19.0,22.0,19.0,23.0,19.0,23.0,18.0,24.0,18.0,24.0,18.0,24.0,18.0,24.25,17.0,25.0,17.0,25.0,16.0,26.0,16.0,26.150000000000006,16.0,27.0,15.0,27.0,15.0,28.57499999999999,14.0,30.0,13.0,31.0,11.0,33.26249999999999,estimate,2012-08-31,0
1,2012-10-31,20.56,20.0,4.931612583687539,20.0,21.0,20.0,21.0,19.0,21.0,19.0,21.400000000000006,19.0,22.0,18.0,22.0,18.0,22.0,18.0,22.0,17.0,23.0,17.0,23.25,17.0,24.0,16.800000000000004,24.0,16.0,25.0,16.0,25.150000000000006,15.0,26.0,15.0,27.0,14.0,28.0,13.0,30.0,11.475000000000001,31.524999999999977,11.0,32.26249999999999,estimate,2012-08-31,0
2,2012-11-30,20.87,21.0,5.220210915919869,20.025000000000006,21.0,20.0,22.0,20.0,22.0,20.0,22.0,19.0,23.0,19.0,23.0,18.0,23.0,18.0,24.0,17.22500000000001,24.0,17.0,24.0,16.275000000000006,25.0,16.0,25.0,16.0,25.0,16.0,26.0,15.0,26.0,15.0,27.0,14.0,27.0,12.950000000000001,29.0,11.0,31.049999999999955,11.0,34.787499999999966,estimate,2012-08-31,0
3,2012-12-31,20.816666666666666,21.0,4.811815400350027,21.0,21.0,20.0,21.0,20.0,22.0,20.0,22.0,19.0,22.0,19.0,23.0,19.0,23.0,18.0,23.0,18.0,24.0,18.0,24.0,18.0,24.0,17.0,25.0,16.0,25.0,16.0,26.0,15.0,26.0,14.900000000000002,27.0,14.0,27.0,13.0,28.05000000000001,11.0,30.524999999999977,10.0,32.0,estimate,2012-08-31,0
4,2013-01-31,20.27,20.0,4.6153481046493505,20.0,20.974999999999994,19.0,21.0,19.0,21.0,19.0,21.0,19.0,21.0,18.0,22.0,18.0,22.0,18.0,23.0,17.0,23.0,17.0,23.0,17.0,24.0,16.0,24.200000000000017,16.0,25.0,16.0,25.0,16.0,25.625,14.900000000000002,26.0,14.0,27.0,13.0,28.0,12.0,29.0,10.475000000000001,30.26249999999999,estimate,2012-08-31,0
5,2013-02-28,20.53,20.0,5.205068921245557,20.0,20.0,20.0,21.0,19.0,21.0,19.0,22.0,18.0,22.0,18.0,22.0,18.0,23.0,18.0,23.0,17.0,23.0,17.0,24.0,16.0,24.0,16.0,25.0,16.0,25.0,15.0,26.0,15.0,26.0,14.0,27.0,13.425,28.0,12.950000000000001,29.05000000000001,12.0,31.524999999999977,11.0,33.0,estimate,2012-08-31,0
6,2013-03-31,20.796666666666667,21.0,4.976398029369364,21.0,21.0,20.0,21.450000000000017,20.0,22.0,20.0,22.0,19.0,22.0,19.0,23.0,18.0,23.0,18.0,23.0,17.22500000000001,24.0,17.0,24.0,17.0,24.0,16.0,25.0,16.0,25.0,15.0,26.0,15.0,26.0,14.0,28.0,14.0,28.57499999999999,13.0,29.0,12.0,31.0,11.0,32.26249999999999,estimate,2012-08-31,0
7,2013-04-30,19.97,20.0,4.697088687737141,19.0,20.0,19.0,20.0,19.0,21.0,18.0,21.0,18.0,21.875,18.0,22.0,18.0,22.0,17.0,23.0,17.0,23.0,16.75,23.0,16.0,24.0,16.0,24.0,16.0,24.0,15.0,25.0,15.0,25.0,14.0,25.100000000000023,13.0,26.57499999999999,13.0,28.0,12.0,30.524999999999977,10.7375,31.0,estimate,2012-08-31,0
8,2013-05-31,19.98,20.0,4.759036466937972,19.025000000000006,20.0,19.0,20.0,19.0,21.0,18.0,21.0,18.0,21.0,18.0,21.0,17.0,22.0,17.0,22.0,17.0,22.0,17.0,23.0,16.0,23.0,16.0,24.0,16.0,24.0,15.0,25.0,15.0,25.0,14.0,26.0,14.0,27.0,13.0,28.0,12.0,31.0,11.0,33.0,estimate,2012-08-31,0
9,2013-06-30,20.41,20.0,4.670611885461626,20.0,20.0,20.0,21.0,19.0,21.0,19.0,22.0,18.0,22.0,18.0,22.0,18.0,22.825000000000017,17.0,23.0,17.0,23.775000000000006,17.0,24.0,16.0,24.0,16.0,25.0,16.0,25.0,16.0,25.0,15.0,26.0,15.0,26.100000000000023,14.0,28.0,13.0,28.0,12.0,30.0,11.7375,31.0,estimate,2012-08-31,0
