,date,mean,median,std,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,type,forecast_date,add
0,2010-03-31,32.51,32.0,6.439575070631681,32.0,33.0,32.0,33.0,31.0,34.0,31.0,34.0,30.125,34.875,30.0,35.0,29.0,35.0,29.0,35.0,29.0,36.0,28.0,37.0,28.0,37.0,27.0,38.0,27.0,38.0,26.0,39.0,25.0,39.625,24.0,41.0,23.0,41.57499999999999,22.0,44.0,21.0,46.52499999999998,19.475,48.0,estimate,2010-02-28,0
1,2010-04-30,32.85,32.0,6.414930848625114,32.0,33.0,32.0,33.0,31.0,34.0,31.0,34.0,30.0,34.875,30.0,35.0,30.0,35.0,29.0,36.0,29.0,36.0,28.75,37.0,28.0,37.0,28.0,38.0,27.0,39.0,26.85,39.150000000000006,26.0,40.0,25.0,42.0,24.0,42.0,23.0,43.0,21.0,44.52499999999998,19.0,48.0,estimate,2010-02-28,0
2,2010-05-31,32.99666666666667,33.0,5.965619633723702,33.0,33.0,32.0,34.0,32.0,34.0,31.0,34.0,31.0,35.0,30.64999999999999,35.0,30.0,35.0,30.0,36.0,30.0,36.0,29.0,37.0,28.0,37.0,28.0,38.0,28.0,39.0,27.0,39.0,26.0,40.0,26.0,41.0,25.0,42.0,23.0,43.05000000000001,22.0,45.0,19.0,46.0,estimate,2010-02-28,0
3,2010-06-30,33.02333333333333,33.0,7.082135579761419,32.0,33.0,32.0,34.0,31.0,34.0,30.0,35.0,30.0,35.0,30.0,36.0,29.0,36.0,29.0,36.0,29.0,37.0,28.0,37.0,27.0,38.0,27.0,38.0,27.0,39.0,26.0,40.0,25.0,40.0,25.0,42.0,24.0,44.0,23.0,46.0,20.0,48.0,19.7375,48.0,estimate,2010-02-28,0
4,2010-07-31,33.416666666666664,33.0,6.33800361747077,33.0,33.974999999999994,33.0,34.0,32.0,35.0,32.0,35.0,31.0,35.875,31.0,36.0,30.0,36.0,29.0,37.0,29.0,37.0,29.0,38.0,28.0,39.0,28.0,39.0,27.0,39.0,26.85,40.0,26.0,41.0,26.0,41.0,25.0,42.0,24.0,45.0,22.0,46.0,20.475,47.26249999999999,estimate,2010-02-28,0
5,2010-08-31,32.7,32.0,6.570685888358861,32.0,32.974999999999994,31.0,33.0,30.0,33.0,30.0,34.0,30.0,35.0,29.0,36.0,29.0,36.0,29.0,36.0,28.0,37.0,28.0,38.0,28.0,38.0,27.0,39.0,27.0,39.0,26.0,40.0,26.0,41.0,25.0,41.0,24.0,42.0,23.0,43.05000000000001,21.0,45.52499999999998,18.0,47.0,estimate,2010-02-28,0
6,2010-09-30,32.89333333333333,33.0,7.04514507439602,33.0,33.0,32.0,34.0,32.0,34.92499999999998,32.0,35.0,31.0,35.0,30.0,36.0,29.0,36.0,29.0,37.0,28.22500000000001,37.0,27.0,38.0,27.0,38.0,26.0,39.0,26.0,39.0,25.0,39.150000000000006,24.0,40.0,23.900000000000002,42.10000000000002,23.0,43.0,22.0,45.0,20.0,46.52499999999998,18.0,49.0,estimate,2010-02-28,0
7,2010-10-31,32.57,32.0,7.316433603122242,32.0,33.0,32.0,33.0,31.0,33.0,30.0,34.0,30.0,34.0,29.0,35.0,29.0,36.0,29.0,36.0,28.0,37.0,27.0,37.0,27.0,38.0,26.0,39.0,25.0,40.0,25.0,40.0,24.0,41.0,23.0,42.0,23.0,44.0,22.0,45.05000000000001,19.475,47.52499999999998,19.0,49.0,estimate,2010-02-28,0
8,2010-11-30,32.88,33.0,6.472395719864097,33.0,34.0,32.0,34.0,32.0,34.0,32.0,35.0,31.0,35.0,31.0,36.0,30.0,36.0,30.0,36.0,29.0,37.0,28.0,37.0,28.0,38.0,27.0,38.0,26.0,39.0,26.0,39.0,25.0,40.0,24.0,41.0,23.0,42.0,22.0,43.05000000000001,20.475,45.0,18.7375,47.0,estimate,2010-02-28,0
9,2010-12-31,32.803333333333335,33.0,6.759459287182106,32.0,33.974999999999994,32.0,34.0,31.0,34.0,31.0,34.0,30.125,35.0,30.0,35.0,30.0,36.0,29.0,36.0,29.0,37.0,28.0,37.0,28.0,38.0,27.0,39.0,26.0,39.0,25.0,40.0,25.0,41.0,24.0,42.0,23.0,42.57499999999999,22.0,44.0,20.0,44.52499999999998,18.7375,47.0,estimate,2010-02-28,0
10,2011-01-31,33.10333333333333,33.0,6.942621180197575,32.0,33.0,32.0,33.0,32.0,34.0,31.0,34.0,30.0,35.0,30.0,36.0,29.0,36.0,29.0,37.0,28.0,37.0,28.0,37.0,28.0,38.0,27.0,39.0,27.0,39.0,26.0,41.0,26.0,41.0,25.0,42.0,24.0,43.0,22.950000000000003,45.0,20.475,48.0,19.0,49.26249999999999,estimate,2010-02-28,0
11,2011-02-28,33.486666666666665,33.0,6.825328263796838,33.0,34.0,33.0,34.0,32.0,34.0,32.0,35.0,31.0,35.0,31.0,36.0,30.174999999999997,36.0,30.0,36.0,29.0,37.0,29.0,38.0,28.0,39.0,28.0,40.0,27.0,40.0,26.0,41.0,26.0,42.0,25.0,42.0,24.0,43.0,22.950000000000003,46.0,21.0,47.52499999999998,19.7375,49.0,estimate,2010-02-28,0
12,2011-03-31,33.163333333333334,33.0,7.139554117652249,32.0,33.0,32.0,34.0,31.0,34.0,31.0,34.400000000000006,30.0,35.0,30.0,36.0,29.174999999999997,36.0,29.0,36.0,29.0,37.0,28.0,37.0,28.0,38.0,27.0,39.0,27.0,40.0,26.0,41.0,25.0,42.0,24.0,43.0,23.0,44.0,22.0,46.0,21.0,48.52499999999998,20.0,51.0,estimate,2010-02-28,0
13,2011-04-30,32.45333333333333,32.0,6.782908548956011,32.0,33.0,31.55000000000001,33.0,31.0,33.92499999999998,30.0,34.0,30.0,34.0,29.0,35.0,29.0,35.0,28.0,36.0,28.0,36.0,28.0,37.0,27.0,38.0,26.0,38.0,26.0,39.0,25.0,40.0,24.375,41.0,24.0,42.0,23.0,43.0,22.0,43.0,20.0,46.0,19.0,47.0,estimate,2010-02-28,0
14,2011-05-31,33.083333333333336,33.0,7.4826257322134975,32.0,33.0,31.55000000000001,33.0,31.0,33.92499999999998,31.0,34.0,30.0,34.0,30.0,35.0,29.0,36.0,29.0,36.0,28.22500000000001,37.0,28.0,37.0,27.275000000000006,38.0,27.0,39.0,26.0,40.0,25.0,41.0,25.0,42.0,23.900000000000002,43.0,23.0,45.0,22.0,46.05000000000001,20.475,48.52499999999998,19.7375,51.52499999999998,estimate,2010-02-28,0
15,2011-06-30,32.50666666666667,32.0,7.417548267220377,32.0,32.0,31.0,33.0,31.0,33.92499999999998,30.0,34.0,30.0,34.0,30.0,35.0,29.0,36.0,28.0,36.0,28.0,37.0,27.75,37.0,27.0,38.0,26.0,39.0,25.0,39.0,25.0,40.0,24.0,41.0,23.0,42.0,22.0,43.0,20.950000000000003,45.0,20.0,47.52499999999998,18.0,51.0,estimate,2010-02-28,0
16,2011-07-31,32.8,32.0,7.821161586482724,31.0,33.0,31.0,33.0,30.0,34.0,30.0,34.0,30.0,35.0,29.0,35.349999999999994,28.174999999999997,36.0,28.0,37.0,28.0,37.0,27.0,38.0,26.0,39.0,26.0,39.0,25.0,40.0,25.0,41.0,24.0,42.0,23.0,43.0,22.425,45.57499999999999,21.0,47.05000000000001,20.0,50.0,19.0,51.26249999999999,estimate,2010-02-28,0
17,2011-08-31,32.96333333333333,33.0,7.452995776354866,32.0,33.0,32.0,34.0,31.0,35.0,30.0,35.0,30.0,36.0,29.0,36.0,29.0,37.0,28.0,37.0,28.0,38.0,27.75,38.0,27.0,39.0,27.0,39.0,26.0,40.0,25.0,41.0,25.0,41.0,24.0,42.0,23.0,43.0,21.0,45.05000000000001,19.0,48.0,19.0,50.26249999999999,estimate,2010-02-28,0
18,2011-09-30,33.74666666666667,34.0,7.92623742313137,33.0,34.0,33.0,35.0,33.0,35.0,32.0,36.0,31.0,36.0,30.0,36.0,30.0,37.0,29.0,37.0,28.0,38.0,28.0,39.0,27.0,39.0,26.0,40.0,26.0,41.0,25.0,42.0,25.0,42.0,24.0,43.0,23.0,45.0,21.950000000000003,46.05000000000001,20.0,50.52499999999998,19.0,54.52499999999998,estimate,2010-02-28,0
19,2011-10-31,33.60333333333333,33.0,7.882030845943843,33.0,33.0,32.0,34.0,32.0,34.0,31.0,35.0,31.0,35.0,30.64999999999999,36.0,30.0,36.0,30.0,37.0,29.0,37.775000000000006,28.0,38.0,27.0,39.0,27.0,40.20000000000002,26.0,42.0,25.85,43.0,25.0,43.0,23.900000000000002,45.0,23.0,45.57499999999999,22.0,48.0,21.0,51.0,18.7375,52.0,estimate,2010-02-28,0
20,2011-11-30,33.37,34.0,8.058301355483424,33.0,34.0,32.0,35.0,31.0,35.0,31.0,35.400000000000006,31.0,36.0,29.64999999999999,36.349999999999994,29.0,37.0,29.0,38.0,28.0,38.0,27.0,39.0,26.275000000000006,40.0,26.0,40.0,25.0,41.0,24.85,42.0,24.0,43.0,23.0,44.0,22.0,45.0,21.0,46.0,19.0,49.52499999999998,18.0,51.26249999999999,estimate,2010-02-28,0
21,2011-12-31,33.49333333333333,33.0,7.998533867883189,33.0,33.0,32.0,34.0,31.0,34.0,31.0,35.0,30.0,35.0,30.0,36.0,29.0,36.0,28.700000000000003,37.0,28.0,38.0,27.0,39.0,27.0,39.0,26.0,40.20000000000002,26.0,41.0,25.0,43.0,24.0,44.0,24.0,45.0,23.0,46.0,22.0,48.0,21.0,50.52499999999998,19.7375,53.26249999999999,estimate,2010-02-28,0
22,2012-01-31,33.55,33.0,8.703255455195759,33.0,34.0,32.0,35.0,32.0,35.0,31.0,35.0,31.0,36.0,30.0,36.0,29.0,37.0,28.0,37.0,28.0,38.0,27.0,38.0,27.0,39.0,26.0,40.0,25.324999999999996,41.0,25.0,42.0,24.0,43.0,23.0,45.0,22.0,46.0,20.0,48.0,18.475,52.0,16.7375,54.26249999999999,estimate,2010-02-28,0
23,2012-02-29,33.473333333333336,33.0,8.166492160217784,33.0,33.0,31.55000000000001,34.0,31.0,34.0,31.0,35.0,30.0,35.0,30.0,36.0,29.0,37.0,29.0,37.29999999999998,28.0,38.0,27.0,38.0,27.0,39.0,26.0,41.0,26.0,41.0,25.0,42.0,25.0,43.0,24.0,44.10000000000002,23.425,45.57499999999999,21.0,47.10000000000002,19.0,52.52499999999998,18.7375,53.26249999999999,estimate,2010-02-28,0
