date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5,add
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,11.606997076146438,11.382830409479773,11.050986432825075,11.717300208219786,10.721378233609693,11.804830062356277,10.643648526172644,12.145912198172685,10.567462878295363,12.24111413175265,10.242500626325247,12.841101016297355,10.080945958352597,13.196665306959098,9.594978469786613,13.308767161596403,9.521762337384823,13.678590906509713,9.19843292809784,14.057626164657668,8.874579038593819,14.197788048607002,8.618467800905211,14.851601601981663,8.473257050636839,15.272496796122056,8.144435398016181,15.634054519377178,7.812220279649737,16.43714375967235,7.4751203542594356,16.94913925671607,6.880803688942024,17.54511692219087,6.525204415612855,18.579581212794263,5.899935151780034,20.040488582096483,5.0999439781432745,22.208404002665745,4.285906642749355,24.271635649910337,0.0
2016-02-29,11.787022670606536,11.638689337273203,11.545393027286003,11.735099413865763,11.204759004133075,12.085127390101974,10.86637514354919,12.68934618678432,10.529857223552074,12.798417795910103,10.226088502887293,12.913119548559633,9.860959586757499,13.53437904404629,9.571607797712584,13.913321782270794,9.195155103765504,14.301337806591404,9.112443301773599,14.450177540987664,9.02926448275052,14.924593893234405,8.19508354690447,15.290060496658818,8.109247105386583,15.988121058841642,8.02091815932365,16.211977255043134,7.391465134953263,17.007541315067677,7.08175791491883,17.52547610704012,6.726753144938454,18.400589684455124,6.359525022540481,19.1378245702921,5.470961744170194,20.584387831657335,4.904020414172356,23.31023814941809,4.643432273679721,25.15547798394005,0.0
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
