date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,13.456666665987317,12.999999999349557,12.999999999349557,12.999999999349557,12.999999999349557,13.99999999923031,11.999999999566372,13.999999999349557,11.999999999349557,13.999999999349557,11.999999999349557,13.999999999349557,11.999999999349557,14.999999999349559,11.999999999132744,14.999999999349559,10.999999999349559,15.299999999284498,10.999999999349559,15.999999999132744,9.999999999349557,15.999999999349557,9.999999999349557,16.999999999132744,9.999999999349557,16.999999999132744,9.999999999349557,17.67499999920319,8.999999999349557,17.99999999913274,8.999999999349557,17.99999999913274,8.999999999349557,18.999999999132744,7.999999999349558,19.999999999132744,7.9499999993604,19.99999999934956,6.999999999349558,20.999999999349555,5.999999999566372,21.999999999189658
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
