date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,18.033333333330344,17.999999999996657,16.999999999997325,17.999999999996657,16.999999999997325,17.999999999997325,16.999999999997325,18.999999999996657,16.999999999996657,18.999999999996657,15.999999999997327,18.999999999997325,15.999999999996659,19.999999999996657,15.999999999996659,19.999999999996657,14.999999999997327,19.99999999999733,14.999999999997327,20.99999999999666,13.999999999997994,20.99999999999666,13.99999999999751,20.99999999999733,13.999999999997327,21.99999999999666,13.999999999997327,21.99999999999666,12.999999999997328,22.99999999999666,12.999999999997328,23.999999999995993,11.999999999997996,24.099999999996616,10.999999999997996,25.99999999999571,10.999999999997327,26.999999999995353,10.999999999996977,27.99999999999599,9.737499999996835,27.999999999997325
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
