date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,21.75666666688419,21.50000000021597,21.000000000232582,22.000000000231754,21.000000000232582,22.000000000232586,21.000000000199357,22.000000000263316,20.000000000199357,23.000000000232586,20.000000000199357,23.000000000232586,20.00000000016613,23.00000000026581,19.000000000199357,24.000000000232582,19.000000000166132,24.000000000265807,18.000000000199357,25.000000000232582,18.000000000199357,25.00000000026581,18.000000000166132,26.000000000232586,17.000000000199357,26.00000000026581,17.00000000016613,27.000000000232582,16.000000000199357,27.000000000265807,16.000000000166132,28.000000000253348,15.90000000013623,29.00000000026581,15.000000000166132,29.000000000299035,14.00000000016447,31.000000000265807,12.00000000016613,32.00000000029904,11.000000000132905,33.26250000029903
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
